[RUN] ALT_HOLD hover=1430 target=1.00 kp=1.10 ki=0.00 kd=140.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 1151,10,cascade,0.457,0.457,0.529,100,0.450,0.458,1,0.575,0.696,80,48,80,0,0.130,0.118,-0.566,-79,-0,1351,1350,1130,1730,0,-4,-10,406,22,30,28,0.6,0.7,357,124,35,1500,1800,1000,12.1,2.12,31
[FLT] 1232,10,cascade,0.488,0.488,0.560,100,0.490,0.510,1,0.656,0.768,80,56,80,0,0.185,0.168,-0.583,-82,-0,1348,1348,1130,1730,0,-6,0,380,-19,-14,12,0.6,0.7,357,124,35,1500,1800,1000,12.1,2.12,31
[FLT] 1313,10,cascade,0.488,0.488,0.560,100,0.510,0.538,1,0.737,0.582,50,49,50,0,0.274,0.249,-0.308,-43,-0,1387,1386,1130,1730,0,-6,0,380,-19,-14,12,0.5,0.7,357,125,35,1500,1800,1000,12.1,2.12,31
[FLT] 1396,10,cascade,0.489,0.489,0.561,100,0.510,0.543,1,0.820,0.398,23,35,23,0,0.364,0.331,-0.034,-5,-0,1425,1425,1130,1730,0,-6,0,380,-19,-14,12,0.5,0.7,357,125,35,1500,1800,1000,12.1,2.02,31
[FLT] 1473,10,cascade,0.477,0.477,0.549,100,0.510,0.544,1,0.897,0.284,23,21,23,0,0.462,0.420,0.178,25,0,1455,1454,1130,1730,0,-20,18,477,20,61,21,0.7,0.7,357,125,35,1500,1800,1000,12.1,2.02,31
[FLT] 1554,10,cascade,0.440,0.440,0.512,100,0.510,0.537,1,0.978,0.010,-11,10,-11,0,0.592,0.538,0.582,81,0,1511,1511,1130,1730,0,-20,18,477,20,61,21,0.7,0.7,357,124,35,1500,1800,1000,12.1,2.85,31
[FLT] 1636,10,cascade,0.412,0.412,0.484,100,0.510,0.525,1,1.000,-0.104,-18,3,-18,0,0.600,0.588,0.704,99,0,1529,1528,1130,1730,0,104,-22,727,39,-62,64,0.7,0.7,357,124,35,1500,1800,1000,12.1,2.85,31
[FLT] 1717,10,cascade,0.399,0.399,0.471,100,0.470,0.480,1,1.000,-0.157,-18,0,-18,0,0.600,0.601,0.757,106,0,1536,1535,1130,1730,0,104,-22,727,39,-62,64,0.6,0.8,357,125,35,1500,1800,1000,12.1,2.85,31
[FLT] 1799,10,cascade,0.416,0.416,0.488,100,0.440,0.456,1,1.000,-0.138,-13,-7,-13,0,0.600,0.584,0.738,103,0,1533,1533,1130,1730,0,104,-22,727,39,-62,64,0.6,0.8,357,125,35,1500,1800,1000,12.0,4.05,31
[FLT] 1877,10,cascade,0.473,0.473,0.545,100,0.430,0.462,1,1.000,0.043,27,-13,27,0,0.580,0.527,0.537,75,0,1505,1505,1130,1730,0,20,21,780,-9,14,-11,0.6,0.8,357,125,35,1500,1800,1000,12.0,4.05,31
[FLT] 1958,10,cascade,0.571,0.571,0.643,100,0.430,0.493,1,1.000,0.201,27,-10,27,0,0.472,0.429,0.271,38,0,1468,1467,1130,1730,0,20,21,780,-9,14,-11,0.6,0.8,357,124,35,1500,1800,1000,12.0,4.10,31
[FLT] 2039,10,cascade,0.571,0.571,0.643,100,0.520,0.600,1,1.000,0.450,56,0,56,0,0.472,0.429,0.022,3,0,1433,1433,1130,1730,0,-15,19,603,6,-6,-71,0.6,0.8,357,124,35,1500,1800,1000,12.0,4.10,31
[FLT] 2121,10,cascade,0.693,0.693,0.765,100,0.670,0.763,1,1.000,0.642,81,45,81,0,0.338,0.307,-0.305,-43,-0,1387,1387,1130,1730,0,-15,19,603,6,-6,-71,0.7,0.8,357,124,35,1500,1800,1000,12.0,4.10,31
[FLT] 2203,10,cascade,0.837,0.837,0.909,100,0.790,0.895,1,1.000,0.759,81,89,81,0,0.179,0.163,-0.580,-81,-0,1349,1348,1130,1730,0,-15,19,603,6,-6,-71,0.7,0.8,357,124,35,1500,1800,1000,12.0,3.05,31
[FLT] 2280,10,cascade,0.966,0.966,1.038,100,0.890,1.011,1,1.000,1.332,160,110,160,0,0.037,0.034,-1.294,-181,-0,1249,1248,1130,1730,0,-7,0,391,-19,13,-2,0.6,0.9,357,124,35,1500,1800,1000,12.0,3.05,31
[FLT] 2362,10,cascade,1.081,1.081,1.153,100,1.000,1.134,1,1.000,1.361,124,125,124,0,-0.089,-0.081,-1.450,-203,-0,1227,1226,1130,1730,0,-7,0,391,-19,13,-2,0.6,0.9,357,124,35,1500,1800,1000,12.1,1.60,31
[FLT] 2443,10,cascade,1.153,1.153,1.225,100,1.070,1.203,1,1.000,1.277,124,128,124,0,-0.168,-0.153,-1.445,-202,-0,1228,1227,1130,1730,0,-48,4,199,28,-104,47,0.6,0.9,357,124,35,1500,1800,1000,12.1,1.60,31
[FLT] 2524,10,cascade,1.190,1.190,1.262,100,1.140,1.271,1,1.000,1.001,88,113,88,0,-0.209,-0.190,-1.210,-169,-0,1261,1260,1130,1730,0,-48,4,199,28,-104,47,0.8,0.7,357,124,35,1500,1800,1000,12.1,1.60,31
[FLT] 2607,10,cascade,1.171,1.171,1.243,100,1.200,1.314,1,1.000,0.729,48,105,48,0,-0.188,-0.171,-0.917,-128,-0,1302,1301,1130,1730,0,-48,4,199,28,-104,47,0.8,0.7,357,124,35,1500,1800,1000,12.1,1.20,31
[FLT] 2684,10,cascade,1.171,1.171,1.243,100,1.230,1.323,1,1.000,0.559,48,86,48,0,-0.188,-0.171,-0.748,-105,-0,1325,1325,1130,1730,0,-5,4,226,-29,45,-16,0.8,0.8,357,124,35,1500,1800,1000,12.1,1.20,31
[FLT] 2765,10,cascade,1.059,1.059,1.131,100,1.230,1.283,1,1.000,0.129,-6,66,-6,0,-0.065,-0.059,-0.194,-27,-0,1403,1402,1130,1730,0,-5,4,226,-29,45,-16,0.8,0.8,357,124,35,1500,1800,1000,12.1,1.62,31
[FLT] 2847,10,cascade,0.947,0.947,1.019,100,1.140,1.160,1,1.000,-0.305,-76,21,-76,0,0.058,0.053,0.363,51,0,1481,1480,1130,1730,0,-11,20,464,-26,-40,-7,0.8,0.8,357,124,35,1500,1800,1000,12.1,1.62,31
[FLT] 2928,10,cascade,0.808,0.808,0.880,100,1.040,1.030,1,1.000,-0.621,-76,-15,-76,0,0.211,0.192,0.832,117,0,1547,1546,1130,1730,0,-11,20,464,-26,-40,-7,0.8,0.9,357,125,35,1500,1800,1000,12.1,1.62,31
[FLT] 3011,10,cascade,0.665,0.665,0.737,100,0.920,0.877,1,1.000,-0.866,-97,-56,-97,0,0.369,0.335,1.234,173,0,1603,1602,1130,1730,0,-11,20,464,-26,-40,-7,0.8,0.9,357,125,35,1500,1800,1000,12.1,3.27,31
[FLT] 3088,10,cascade,0.665,0.665,0.737,100,0.760,0.712,1,1.000,-0.985,-108,-104,-108,0,0.369,0.335,1.353,189,0,1619,1619,1130,1730,0,-5,-10,900,-24,-113,-5,0.8,0.7,357,125,35,1500,1800,1000,12.1,3.27,31
[FLT] 3169,10,cascade,0.562,0.562,0.634,100,0.640,0.597,1,1.000,-1.051,-108,-135,-108,0,0.482,0.438,1.533,215,0,1645,1644,1130,1730,0,-5,-10,900,-24,-113,-5,0.8,0.7,357,124,35,1500,1800,1000,11.9,5.25,31
[FLT] 3251,10,cascade,0.514,0.514,0.586,100,0.570,0.538,1,1.000,-1.134,-117,-139,-117,0,0.535,0.486,1.669,234,0,1664,1663,1130,1730,0,-1,16,1019,19,37,37,0.8,0.7,357,124,35,1500,1800,1000,11.9,5.25,31
[FLT] 3332,10,cascade,0.545,0.545,0.617,100,0.580,0.565,1,1.000,-0.798,-38,-103,-38,0,0.501,0.455,1.299,182,0,1612,1611,1130,1730,0,-1,16,1019,19,37,37,0.7,0.6,357,124,35,1500,1800,1000,11.9,5.25,31
[FLT] 3415,10,cascade,0.653,0.653,0.725,100,0.590,0.609,1,1.000,-0.505,-38,-64,-38,0,0.382,0.347,0.887,124,0,1554,1554,1130,1730,0,-1,16,1019,19,37,37,0.7,0.6,357,124,35,1500,1800,1000,11.8,6.40,31
[FLT] 3492,10,cascade,0.653,0.653,0.725,100,0.660,0.691,3,1.000,0.050,31,-25,31,0,0.382,0.347,0.332,46,0,1476,1476,1130,1730,0,-18,18,824,-21,-103,-40,0.7,0.6,357,124,35,1500,1800,1000,11.8,6.40,31
[FLT] 1,8,landing,0.848,0.848,0.920,100,0.810,0.858,3,1.000,0.542,102,19,102,0,-0.400,0.000,-0.942,-113,0,1137,1137,1130,1480,0,-18,18,824,-21,-103,-40,0.7,0.6,357,125,35,1500,1800,1000,11.9,4.35,31
[FLT] 82,8,landing,1.059,1.059,1.131,100,0.960,1.030,3,1.000,0.876,102,79,102,0,-0.400,0.000,-1.276,-153,0,1097,1130,1130,1480,-1,-3,-22,236,17,71,-181,0.7,0.6,357,125,35,1500,1800,1000,11.9,4.35,31
[FLT] 163,8,landing,1.059,1.059,1.131,100,1.200,1.270,3,1.000,1.247,141,141,141,0,-0.400,0.000,-1.647,-197,0,1053,1130,1130,1480,-1,-3,-22,236,17,71,-181,0.9,0.6,358,125,35,1500,1800,1000,11.9,4.35,31
[FLT] 246,8,landing,1.637,1.637,1.709,100,1.450,1.543,1,1.000,2.216,326,204,326,0,-0.400,0.000,-2.616,-313,0,937,1130,1130,1480,-1,-3,-22,236,17,71,-181,0.9,0.6,358,125,35,1500,1800,1000,12.0,1.60,31
[FLT] 323,8,landing,1.762,1.762,1.834,100,1.590,1.718,1,1.000,2.927,326,229,326,0,-0.400,0.000,-3.327,-399,0,851,1130,1130,1480,-1,-7,1,71,-115,151,96,0.8,0.2,357,125,35,1500,1800,1000,12.0,1.60,31
[FLT] 404,8,landing,1.778,1.778,1.850,100,1.750,1.878,1,1.000,2.304,203,230,203,0,-0.400,0.000,-2.704,-324,0,926,1130,1130,1480,-1,-7,1,71,-115,151,96,0.8,0.2,357,125,35,1500,1800,1000,12.1,0.85,31
[FLT] 486,8,landing,1.765,1.765,1.837,100,1.870,1.967,1,1.000,1.638,93,222,93,0,-0.400,0.000,-2.038,-244,0,1006,1130,1130,1480,-1,2,-6,73,92,-199,-1,0.8,0.2,357,125,35,1500,1800,1000,12.1,0.85,31
[FLT] 567,8,landing,1.701,1.701,1.773,100,1.870,1.925,1,1.000,1.146,93,170,93,0,-0.400,0.000,-1.546,-185,0,1065,1130,1130,1480,-1,2,-6,73,92,-199,-1,1.0,-0.2,357,125,35,1500,1800,1000,12.1,0.85,31
[FLT] 649,8,landing,1.585,1.585,1.657,100,1.870,1.868,1,1.000,0.174,-24,114,-24,0,-0.400,0.000,-0.574,-68,0,1182,1182,1130,1480,0,2,-6,73,92,-199,-1,1.0,-0.2,357,125,35,1500,1800,1000,12.1,0.62,31
[FLT] 726,8,landing,1.507,1.507,1.579,100,1.850,1.786,1,1.000,-0.270,-61,68,-61,0,-0.400,0.000,-0.130,-15,0,1235,1235,1130,1480,0,-13,4,95,-179,-274,31,0.7,-0.5,357,125,35,1500,1800,1000,12.1,0.62,31
[FLT] 807,8,landing,1.296,1.296,1.368,100,1.810,1.673,1,1.000,-0.506,-61,24,-61,0,-0.400,0.000,0.106,12,0,1262,1262,1130,1480,0,-13,4,95,-179,-274,31,0.7,-0.5,357,124,35,1500,1800,1000,12.2,0.90,31
[FLT] 889,8,landing,1.159,1.159,1.231,100,1.850,1.607,1,1.000,-1.451,-186,6,-186,0,-0.400,0.000,1.051,126,0,1376,1376,1130,1480,0,46,-32,301,-23,13,-96,0.7,-0.5,357,124,35,1500,1800,1000,12.2,0.90,31
[FLT] 970,8,landing,0.938,0.938,1.010,100,1.940,1.615,1,1.000,-1.726,-184,24,-184,0,-0.400,0.000,1.326,159,0,1409,1409,1130,1480,0,46,-32,301,-23,13,-96,0.9,0.5,357,124,35,1500,1800,1000,12.2,0.90,31
[FLT] 1053,8,landing,0.938,0.938,1.010,100,2.430,2.105,3,1.000,-1.806,-184,123,-184,0,-0.400,0.000,1.406,168,0,1418,1418,1130,1480,0,46,-32,301,-23,13,-96,0.9,0.5,357,124,35,1500,1800,1000,12.1,2.02,31
[FLT] 1130,8,landing,0.938,0.938,1.010,100,1.880,1.555,3,1.000,-1.131,-82,105,-82,0,-0.400,0.000,0.731,87,0,1337,1337,1130,1480,0,-16,34,561,-156,-53,-51,-1.0,6.8,355,124,35,1500,1800,1000,12.1,2.02,31
[FLT] 1211,8,landing,0.938,0.938,1.010,100,0.640,0.315,3,1.000,-0.718,-37,-263,-37,0,-0.400,0.000,0.318,38,0,1288,1288,1130,1480,0,-16,34,561,-156,-53,-51,-1.0,6.8,355,124,35,1500,1800,1000,12.0,5.30,31
[FLT] 1293,8,landing,0.308,0.308,0.380,100,-0.150,-0.373,1,1.000,-0.475,-37,-668,-37,0,-0.400,0.000,0.075,9,0,1259,1259,1130,1480,0,-181,209,66,-325,113,-76,-1.0,6.8,355,124,35,1500,1800,1000,12.0,5.30,31
[FLT] 1374,8,landing,0.308,0.308,0.380,100,0.260,0.104,3,1.000,-2.250,-303,-554,-303,0,-0.400,0.000,1.850,221,0,1471,1471,1130,1480,0,-181,209,66,-325,113,-76,-58.5,12.1,0,124,35,1500,1800,1000,12.0,5.30,31
[FLT] 1456,8,landing,0.308,0.308,0.380,100,0.420,0.264,3,1.000,-2.022,-136,-313,-136,0,-0.400,0.000,1.622,194,0,1444,1444,1130,1480,0,-181,209,66,-325,113,-76,-58.5,12.1,0,124,35,1500,1800,1000,11.9,7.00,31
[FLT] 1534,8,landing,0.881,0.881,0.953,100,0.580,0.487,1,1.000,-1.569,-136,-124,-136,0,-0.400,0.000,1.169,140,0,1390,1390,1130,1480,0,-19,266,668,-1380,-2591,1169,-67.5,12.3,0,124,35,1500,1800,1000,11.9,7.00,31
[FLT] 1615,8,landing,1.120,1.120,1.192,100,0.760,0.730,1,1.000,0.882,196,0,196,0,-0.400,0.000,-1.282,-153,0,1097,1130,1130,1480,-1,-19,266,668,-1380,-2591,1169,-67.5,12.3,0,124,35,1500,1800,1000,11.7,8.85,31
[FLT] 1697,8,landing,1.134,1.134,1.206,100,0.880,0.934,1,1.000,1.661,203,83,203,0,-0.400,0.000,-2.061,-247,0,1003,1130,1130,1480,-1,-442,324,-85,-6667,4211,1204,-67.5,12.3,0,124,35,1500,1800,1000,11.7,8.85,31
