[RUN] ALT_HOLD hover=1400 target=1.00 kp=0.80 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 1153,10,guard,0.042,0.042,0.042,100,0.200,-0.123,1,0.042,0.054,4,-91,4,0,0.000,0.000,0.000,0,0,1409,1409,1409,1409,0,-3,39,534,-19,24,185,0.0,-0.1,63,125,35,1500,1800,1800,11.7,3.70,31
[FLT] 1231,10,guard,0.040,0.040,0.040,100,0.280,-0.019,1,0.040,0.044,4,-48,4,0,0.000,0.000,0.000,0,0,1410,1410,1410,1410,0,56,-4,541,92,-66,175,0.3,-0.4,60,125,35,1500,1800,1800,11.7,3.70,31
[FLT] 1312,10,guard,0.000,0.000,0.000,100,0.320,0.022,1,0.000,0.041,4,-3,4,0,0.000,0.000,0.000,0,0,1412,1412,1412,1412,0,56,-4,541,92,-66,175,0.3,-0.4,60,124,35,1500,1800,1800,11.6,4.57,31
[FLT] 1394,10,guard,0.000,0.000,0.000,100,0.150,-0.122,1,0.000,-0.008,-3,-22,-3,0,0.000,0.000,0.000,0,0,1413,1413,1413,1413,0,-20,6,571,-129,-147,-261,0.3,-0.4,60,124,35,1500,1800,1800,11.6,4.57,31
[FLT] 1476,10,guard,0.044,0.044,0.044,100,0.110,-0.120,1,0.044,-0.023,-3,-52,-3,0,0.000,0.000,0.000,0,0,1414,1414,1414,1414,0,-20,6,571,-129,-147,-261,-0.3,-1.0,61,124,35,1500,1800,1800,11.6,4.57,31
[FLT] 1558,10,guard,0.044,0.044,0.044,100,0.200,-0.005,1,0.044,0.004,4,-28,4,0,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,-20,6,571,-129,-147,-261,-0.3,-1.0,61,124,35,1500,1800,1800,11.6,4.65,31
[FLT] 1636,10,guard,0.062,0.062,0.062,100,0.310,0.099,1,0.062,0.029,4,14,4,0,0.000,0.000,0.000,0,0,1417,1417,1417,1417,0,13,11,710,-61,33,-551,-0.1,0.8,71,124,35,1500,1800,1800,11.6,4.65,31
[FLT] 1717,10,guard,0.091,0.091,0.091,100,0.170,-0.014,1,0.091,0.037,4,0,4,0,0.000,0.000,0.000,0,0,1418,1418,1418,1418,0,13,11,710,-61,33,-551,-0.1,0.8,71,124,35,1500,1800,1800,11.6,5.35,31
[FLT] 1799,10,guard,0.151,0.151,0.151,100,0.110,-0.026,1,0.151,0.137,18,-17,18,0,0.000,0.000,0.000,0,0,1419,1419,1419,1419,0,16,10,585,456,-528,328,-0.1,0.8,71,124,35,1500,1800,1800,11.6,5.35,31
[FLT] 1880,10,cascade,0.242,0.242,0.242,100,0.070,0.003,1,0.267,0.167,18,-38,18,0,-0.020,-0.025,-0.187,-13,-0,1387,1386,1100,1700,0,16,10,585,456,-528,328,0.0,0.5,68,124,35,1500,1800,1800,11.6,5.35,31
[FLT] 1963,10,cascade,0.340,0.340,0.340,100,0.110,0.104,1,0.300,0.284,41,-25,41,0,-0.100,-0.125,-0.384,-27,-0,1373,1373,1100,1700,0,16,10,585,456,-528,328,0.0,0.5,68,124,35,1500,1800,1800,11.6,4.47,31
[FLT] 2041,10,cascade,0.452,0.452,0.452,100,0.160,0.213,1,0.331,0.370,41,0,41,0,-0.130,-0.232,-0.500,-35,-0,1365,1364,1100,1700,0,1,12,471,11,-49,324,-0.1,0.1,66,124,35,1500,1800,1800,11.6,4.47,31
[FLT] 2122,10,cascade,0.556,0.556,0.556,100,0.260,0.362,1,0.364,0.208,20,20,41,1,-0.136,-0.255,-0.345,-24,-0,1376,1375,1100,1700,0,1,12,471,11,-49,324,-0.1,0.1,66,124,35,1500,1800,1800,11.6,3.17,31
[FLT] 2204,10,cascade,0.637,0.637,0.637,100,0.410,0.538,1,0.396,0.489,69,69,60,1,-0.171,-0.387,-0.659,-46,-0,1354,1353,1100,1700,0,4,-11,420,-4,40,230,-0.1,0.1,66,124,35,1500,1800,1800,11.6,3.17,31
[FLT] 2286,10,cascade,0.637,0.637,0.637,100,0.530,0.659,1,0.429,0.852,106,106,60,1,-0.190,-0.463,-1.043,-73,-0,1327,1327,1100,1700,0,4,-11,420,-4,40,230,0.2,-0.3,64,125,35,1500,1800,1800,11.6,3.17,31
[FLT] 2368,10,cascade,0.698,0.698,0.698,100,0.600,0.727,1,0.462,1.046,114,114,63,1,-0.200,-0.536,-1.246,-87,-0,1313,1312,1100,1700,0,4,-11,420,-4,40,230,0.2,-0.3,64,125,35,1500,1800,1800,11.6,3.02,31
[FLT] 2445,10,cascade,0.728,0.728,0.728,100,0.660,0.777,1,0.493,1.086,109,109,63,1,-0.200,-0.535,-1.286,-90,-0,1310,1310,1100,1700,0,-55,-30,310,-10,106,146,0.2,-0.2,62,125,35,1500,1800,1800,11.6,3.02,31
[FLT] 2527,10,cascade,0.730,0.730,0.730,100,0.670,0.774,1,0.526,0.968,88,88,63,1,-0.199,-0.495,-1.167,-82,-0,1318,1318,1100,1700,0,-55,-30,310,-10,106,146,0.2,-0.2,62,124,35,1500,1800,1800,11.6,2.90,31
[FLT] 2609,10,cascade,0.697,0.697,0.697,100,0.680,0.765,1,0.558,0.761,63,63,44,1,-0.165,-0.367,-0.926,-65,-0,1335,1335,1100,1700,0,22,36,320,-5,35,-18,0.2,-0.2,62,124,35,1500,1800,1800,11.6,2.90,31
[FLT] 2690,10,cascade,0.634,0.634,0.634,100,0.680,0.742,1,0.591,0.518,37,37,44,1,-0.122,-0.199,-0.639,-45,-0,1355,1355,1100,1700,0,22,36,320,-5,35,-18,-0.1,-0.1,60,124,35,1500,1800,1800,11.6,2.90,31
[FLT] 2772,10,cascade,0.530,0.530,0.530,100,0.650,0.679,1,0.624,0.299,16,16,6,1,0.003,0.004,-0.296,-21,-0,1379,1379,1100,1700,0,22,36,320,-5,35,-18,-0.1,-0.1,60,124,35,1500,1800,1800,11.6,3.25,31
[FLT] 2850,10,cascade,0.398,0.398,0.398,100,0.560,0.554,1,0.655,0.128,6,0,6,0,0.158,0.218,0.031,2,0,1402,1435,1100,1700,1,-12,13,373,44,47,-130,0.1,0.2,61,124,35,1500,1800,1800,11.6,3.25,31
[FLT] 2931,10,cascade,0.235,0.235,0.235,100,0.440,0.401,1,0.687,0.081,6,-45,6,0,0.227,0.428,0.146,10,0,1410,1435,1100,1700,1,-12,13,373,44,47,-130,0.1,0.2,61,124,35,1500,1800,1800,11.6,3.97,31
[FLT] 3013,10,cascade,0.235,0.235,0.235,100,0.300,0.249,1,0.720,-0.248,-39,-88,-39,0,0.250,0.559,0.498,35,0,1435,1435,1100,1700,1,-413,-220,-103,-2936,15335,-796,0.1,0.2,61,124,35,1500,1800,1800,11.6,3.97,31
[FLT] 3094,10,cascade,0.000,0.000,0.000,100,0.020,-0.028,1,0.752,-0.062,2,-155,2,0,0.250,0.771,0.312,22,0,1422,1435,1100,1700,1,-413,-220,-103,-2936,15335,-796,-2.9,7.0,63,124,35,1500,1800,1800,11.6,3.97,31
[FLT] 3177,10,cascade,0.117,0.117,0.117,100,-0.040,-0.042,1,0.786,-0.004,2,-178,2,0,0.250,0.670,0.254,18,0,1418,1435,1100,1700,1,-413,-220,-103,-2936,15335,-796,-2.9,7.0,63,124,35,1500,1800,1800,11.5,7.17,31
[FLT] 3255,10,cascade,0.181,0.181,0.181,100,-0.010,0.034,1,0.817,0.012,2,-136,2,0,0.250,0.632,0.238,17,0,1417,1435,1100,1700,1,39,-11,194,4279,-5060,1387,42.8,-38.9,62,124,35,1500,1800,1800,11.5,7.17,31
[FLT] 3336,10,cascade,0.325,0.325,0.325,100,0.170,0.239,1,0.849,0.143,20,-87,20,0,0.244,0.481,0.101,7,0,1407,1435,1100,1700,1,39,-11,194,4279,-5060,1387,42.8,-38.9,62,124,35,1500,1800,1800,11.6,2.90,31
[FLT] 3418,10,cascade,0.325,0.325,0.325,35,0.080,0.149,3,0.882,0.183,20,-49,20,0,0.250,0.502,0.067,5,0,1405,1404,1100,1700,0,1073,1491,-281,86,3938,7247,42.8,-38.9,62,124,35,1500,1800,1800,11.6,2.90,31
