[RUN] ALT_HOLD hover=1390 target=1.00 kp=0.80 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 2425,10,cascade,0.210,0.210,0.210,100,0.170,0.231,1,0.338,0.119,11,13,11,0,0.117,0.092,-0.002,-0,-0,1390,1425,1090,1690,1,14,19,618,21,58,534,0.3,0.2,343,124,35,1500,1800,1800,11.3,8.17,31
[FLT] 2506,10,cascade,0.210,0.210,0.210,100,0.140,0.213,1,0.370,0.113,11,0,11,0,0.129,0.127,0.016,1,0,1391,1425,1090,1690,1,11,20,661,-194,-111,462,0.3,0.2,343,124,35,1500,1800,1800,11.3,8.17,31
[FLT] 2588,10,cascade,0.252,0.252,0.252,100,0.140,0.233,1,0.403,0.138,17,0,17,0,0.123,0.110,-0.015,-1,-0,1389,1425,1090,1690,1,11,20,661,-194,-111,462,-0.1,0.1,337,125,35,1500,1800,1800,11.3,8.17,31
[FLT] 2670,10,cascade,0.313,0.313,0.313,100,0.220,0.331,1,0.436,0.160,17,1,17,0,0.060,0.075,-0.101,-7,-0,1383,1382,1090,1690,0,11,20,661,-194,-111,462,-0.1,0.1,337,125,35,1500,1800,1800,11.2,8.70,31
[FLT] 2748,10,cascade,0.395,0.395,0.395,100,0.280,0.406,1,0.467,0.167,17,27,17,0,0.018,0.022,-0.149,-10,-0,1380,1379,1090,1690,0,11,23,621,167,157,-71,0.5,0.2,337,125,35,1500,1800,1800,11.2,8.70,31
[FLT] 2829,10,cascade,0.494,0.494,0.494,100,0.320,0.470,1,0.500,0.384,48,40,48,0,-0.088,-0.110,-0.472,-33,-0,1357,1356,1090,1690,0,11,23,621,167,157,-71,0.5,0.2,337,125,35,1500,1800,1800,11.2,8.25,31
[FLT] 2911,10,cascade,0.596,0.596,0.596,100,0.430,0.590,1,0.532,0.451,48,61,48,0,-0.122,-0.199,-0.573,-40,-0,1350,1349,1090,1690,0,10,26,480,-168,-232,-218,0.5,0.2,337,125,35,1500,1800,1800,11.2,8.25,31
[FLT] 2993,10,cascade,0.701,0.701,0.701,100,0.570,0.731,1,0.565,0.545,64,93,64,0,-0.148,-0.299,-0.693,-49,-0,1341,1341,1090,1690,0,10,26,480,-168,-232,-218,-0.3,-0.6,338,124,35,1500,1800,1800,11.2,8.25,31
[FLT] 3075,10,cascade,0.789,0.789,0.789,100,0.650,0.813,1,0.598,0.611,64,107,64,0,-0.167,-0.374,-0.779,-55,-0,1335,1335,1090,1690,0,10,26,480,-168,-232,-218,-0.3,-0.6,338,124,35,1500,1800,1800,11.3,5.90,31
[FLT] 3153,10,cascade,0.853,0.853,0.853,100,0.730,0.894,1,0.629,0.631,64,110,64,0,-0.177,-0.413,-0.808,-57,-0,1333,1333,1090,1690,0,17,-7,274,72,-143,-483,0.5,-0.6,345,124,35,1500,1800,1800,11.3,5.90,31
[FLT] 3234,10,cascade,0.853,0.853,0.853,100,0.810,0.960,1,0.662,0.658,67,113,67,0,-0.171,-0.389,-0.829,-58,-0,1332,1331,1090,1690,0,17,-7,274,72,-143,-483,0.5,-0.6,345,125,35,1500,1800,1800,11.3,3.77,31
[FLT] 3316,10,cascade,0.884,0.884,0.884,100,0.860,0.995,1,0.694,0.666,67,103,67,0,-0.171,-0.390,-0.838,-59,-0,1331,1331,1090,1690,0,6,12,472,-77,68,-411,0.5,-0.6,345,125,35,1500,1800,1800,11.3,3.77,31
[FLT] 3397,10,cascade,0.880,0.880,0.880,100,0.930,1.039,1,0.727,0.596,51,92,51,0,-0.156,-0.332,-0.752,-53,-0,1337,1337,1090,1690,0,6,12,472,-77,68,-411,-0.2,0.3,351,125,35,1500,1800,1800,11.3,3.77,31
[FLT] 3479,10,cascade,0.866,0.866,0.866,100,0.940,1.018,1,0.760,0.536,51,78,51,0,-0.139,-0.267,-0.675,-47,-0,1343,1342,1090,1690,0,6,12,472,-77,68,-411,-0.2,0.3,351,125,35,1500,1800,1800,11.4,3.65,31
[FLT] 3558,10,cascade,0.866,0.866,0.866,100,0.920,0.978,1,0.791,0.518,51,47,51,0,-0.130,-0.230,-0.648,-45,-0,1345,1344,1090,1690,0,6,10,541,-7,-5,390,-1.0,1.1,350,125,35,1500,1800,1800,11.4,3.65,31
[FLT] 3639,10,cascade,0.866,0.866,0.866,100,0.930,0.971,1,0.824,0.387,33,27,33,0,-0.111,-0.159,-0.499,-35,-0,1355,1355,1090,1690,0,6,10,541,-7,-5,390,-1.0,1.1,350,124,35,1500,1800,1800,11.4,3.00,31
[FLT] 3721,10,cascade,0.845,0.845,0.845,100,0.910,0.940,1,0.856,0.347,33,7,33,0,-0.074,-0.093,-0.422,-30,-0,1360,1360,1090,1690,0,12,33,493,-209,169,-98,-1.0,1.1,350,124,35,1500,1800,1800,11.4,3.00,31
[FLT] 3803,10,cascade,0.809,0.809,0.809,100,0.900,0.918,1,0.889,0.253,15,0,15,0,0.003,0.004,-0.250,-17,-0,1373,1372,1090,1690,0,12,33,493,-209,169,-98,0.6,-0.6,350,125,35,1500,1800,1800,11.4,3.00,31
[FLT] 3885,10,cascade,0.788,0.788,0.788,100,0.900,0.902,1,0.922,0.181,15,0,15,0,0.064,0.080,-0.117,-8,-0,1382,1381,1090,1690,0,12,33,493,-209,169,-98,0.6,-0.6,350,125,35,1500,1800,1800,11.5,2.92,31
[FLT] 3963,10,cascade,0.788,0.788,0.788,100,0.860,0.854,1,0.953,0.160,15,-1,15,0,0.094,0.117,-0.066,-5,-0,1385,1385,1090,1690,0,4,7,438,124,-153,46,0.4,-0.4,347,125,35,1500,1800,1800,11.5,2.92,31
[FLT] 4045,10,cascade,0.735,0.735,0.735,100,0.850,0.831,1,0.986,0.048,0,-10,0,0,0.164,0.237,0.116,8,0,1398,1425,1090,1690,1,4,7,438,124,-153,46,0.4,-0.4,347,124,35,1500,1800,1800,11.5,3.05,31
[FLT] 4127,10,cascade,0.671,0.671,0.671,100,0.820,0.781,1,1.000,0.015,0,-10,0,0,0.193,0.325,0.178,12,0,1402,1425,1090,1690,1,28,-30,523,22,37,-102,0.4,-0.4,347,124,35,1500,1800,1800,11.5,3.05,31
[FLT] 4208,10,cascade,0.596,0.596,0.596,100,0.800,0.736,1,1.000,-0.087,-20,-19,-20,0,0.227,0.430,0.314,22,0,1412,1460,1090,1690,1,28,-30,523,22,37,-102,0.3,-0.2,348,124,35,1500,1800,1800,11.5,3.05,31
[FLT] 4291,10,cascade,0.515,0.515,0.515,100,0.780,0.680,1,1.000,-0.166,-20,-16,-20,0,0.250,0.535,0.416,29,0,1419,1460,1090,1690,1,28,-30,523,22,37,-102,0.3,-0.2,348,124,35,1500,1800,1800,11.5,3.77,31
[FLT] 4368,10,cascade,0.439,0.439,0.439,100,0.700,0.578,1,1.000,-0.189,-20,-29,-20,0,0.250,0.618,0.439,31,0,1421,1460,1090,1690,1,9,18,749,38,14,-391,0.1,0.0,352,124,35,1500,1800,1800,11.5,3.77,31
[FLT] 4450,10,cascade,0.390,0.390,0.390,100,0.620,0.486,1,1.000,-0.315,-37,-50,-37,0,0.250,0.705,0.565,40,0,1430,1460,1090,1690,1,9,18,749,38,14,-391,0.1,0.0,352,124,35,1500,1800,1800,11.4,5.17,31
[FLT] 4531,10,cascade,0.386,0.386,0.386,100,0.580,0.443,1,1.000,-0.353,-37,-62,-37,0,0.250,0.720,0.603,42,0,1432,1460,1090,1690,1,8,9,828,-159,125,161,0.1,0.0,352,124,35,1500,1800,1800,11.4,5.17,31
[FLT] 0,8,landing,0.386,0.386,0.386,100,0.570,0.433,1,1.000,-0.361,-37,-61,-37,0,-0.182,0.000,0.179,21,0,1334,1333,1170,1470,0,8,9,828,-159,125,161,-1.0,1.1,353,124,35,1500,1800,1800,11.4,5.17,31
[FLT] 81,8,landing,0.433,0.433,0.433,100,0.530,0.410,1,1.000,-0.298,-27,-52,-27,0,-0.210,0.000,0.088,10,0,1313,1313,1170,1470,0,8,9,828,-159,125,161,-1.0,1.1,353,124,35,1500,1800,1800,11.4,4.10,31
[FLT] 163,8,landing,0.501,0.501,0.501,100,0.490,0.403,1,1.000,-0.278,-27,-51,-27,0,-0.350,0.000,-0.072,-8,0,1242,1242,1170,1470,0,10,-2,375,113,-123,-40,-1.0,1.1,353,124,35,1500,1800,1800,11.4,4.10,31
[FLT] 242,8,landing,0.562,0.562,0.562,100,0.520,0.470,1,1.000,-0.154,0,-34,0,0,-0.350,0.000,-0.196,-23,0,1227,1227,1170,1470,0,7,5,352,-65,52,-11,0.7,-0.8,350,124,35,1500,1800,1800,11.4,4.10,31
[FLT] 323,8,landing,0.591,0.591,0.591,100,0.580,0.556,1,1.000,-0.047,0,-3,0,0,-0.350,0.000,-0.303,-36,0,1214,1214,1170,1470,0,7,5,352,-65,52,-11,0.7,-0.8,350,125,35,1500,1800,1800,11.5,2.02,31
[FLT] 405,8,landing,0.585,0.585,0.585,100,0.640,0.622,1,1.000,-0.014,0,14,0,0,-0.350,0.000,-0.336,-40,0,1210,1210,1170,1470,0,3,-13,217,5,39,159,0.7,-0.8,350,125,35,1500,1800,1800,11.5,2.02,31
[FLT] 487,8,landing,0.585,0.585,0.585,100,0.700,0.674,1,1.000,0.017,3,37,3,0,-0.350,0.000,-0.367,-43,0,1207,1207,1170,1470,0,3,-13,217,5,39,159,-0.1,-0.1,349,124,35,1500,1800,1800,11.5,2.02,31
[FLT] 569,8,landing,0.520,0.520,0.520,100,0.720,0.667,1,1.000,0.026,3,41,3,0,-0.350,0.000,-0.376,-45,0,1205,1205,1170,1470,0,3,-13,217,5,39,159,-0.1,-0.1,349,124,35,1500,1800,1800,11.6,1.32,31
[FLT] 647,8,landing,0.420,0.420,0.420,100,0.740,0.639,1,1.000,-0.081,-22,34,-22,0,-0.202,0.000,-0.121,-14,0,1292,1292,1170,1470,0,20,-32,215,-89,148,-318,-0.6,0.3,350,124,35,1500,1800,1800,11.6,1.32,31
[FLT] 728,8,landing,0.254,0.254,0.254,100,0.810,0.622,1,1.000,-0.178,-22,40,-22,0,-0.102,0.000,0.076,9,0,1348,1348,1170,1470,0,20,-32,215,-89,148,-318,-0.6,0.3,350,125,35,1500,1800,1800,11.6,1.62,31
[FLT] 810,8,landing,0.254,0.254,0.254,35,0.690,0.502,3,1.000,-0.034,3,30,3,0,-0.102,0.000,-0.069,-8,0,1331,1331,1170,1470,0,20,-52,523,-2459,7511,1559,-0.6,0.3,350,125,35,1500,1800,1800,11.6,1.62,31
[FLT] 891,8,landing,0.522,0.522,0.522,35,0.120,-0.017,3,1.000,0.011,3,-145,3,0,-0.350,0.000,-0.361,-43,0,1207,1207,1170,1470,0,20,-52,523,-2459,7511,1559,-16.1,43.8,347,124,35,1500,1800,1800,11.6,1.62,31
[FLT] 973,8,landing,0.309,0.309,0.309,100,0.180,0.081,1,1.000,0.024,3,-180,3,0,-0.135,0.000,-0.160,-19,0,1309,1309,1170,1470,0,20,-52,523,-2459,7511,1559,-16.1,43.8,347,124,35,1500,1800,1800,11.4,6.10,31
[FLT] 1051,8,landing,0.290,0.290,0.290,100,0.210,0.168,1,1.000,0.028,3,-138,3,0,-0.124,0.000,-0.152,-18,0,1314,1314,1170,1470,0,39,29,490,-1344,-2914,1167,0.7,7.3,321,124,35,1500,1800,1800,11.4,6.10,31
[FLT] 1133,8,landing,0.314,0.314,0.314,100,0.330,0.307,1,1.000,0.029,3,-57,3,0,-0.138,0.000,-0.168,-20,0,1307,1307,1170,1470,0,39,29,490,-1344,-2914,1167,0.7,7.3,321,125,35,1500,1800,1800,11.3,7.45,31
[FLT] 1214,8,landing,0.314,0.314,0.314,100,0.380,0.361,1,1.000,-0.089,-14,0,-14,0,-0.138,0.000,-0.050,-5,0,1322,1322,1170,1470,0,17,21,507,281,178,380,0.7,7.3,321,125,35,1500,1800,1800,11.3,7.45,31
[FLT] 1296,8,landing,0.365,0.365,0.365,100,0.450,0.430,1,1.000,-0.124,-14,24,-14,0,-0.169,0.000,-0.045,-5,0,1312,1312,1170,1470,0,17,21,507,281,178,380,0.5,1.4,316,125,35,1500,1800,1800,11.3,7.45,31
[FLT] 1378,8,landing,0.422,0.422,0.422,100,0.490,0.474,1,1.000,-0.046,5,39,5,0,-0.203,0.000,-0.157,-18,0,1288,1287,1170,1470,0,17,21,507,281,178,380,0.5,1.4,316,125,35,1500,1800,1800,11.3,7.12,31
[FLT] 1455,8,landing,0.308,0.308,0.308,100,0.540,0.489,1,1.000,0.019,5,49,5,0,-0.135,0.000,-0.154,-18,0,1310,1310,1170,1470,0,-53,193,558,2354,2142,-328,12.1,10.8,316,125,35,1500,1800,1800,11.3,7.12,31
