[RUN] ALT_HOLD hover=1355 target=1.00 kp=0.80 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag,tofRaw,tofReadOk,tofReject,tofDt,tofStatus,tofI2c
[FLT] 2786,10,guard,0.293,0.293,-1.000,0,0.500,0.264,0,0.293,-0.053,-6,-2,0,2,0.000,0.000,0.000,0,0,1389,1389,1389,1389,0,2,19,463,-78,-2,-774,0.3,0.1,32,124,35,1500,1800,1800,11.9,3.87,31,0.303,0,2,40,0,0
[FLT] 2868,10,guard,0.288,0.288,-1.000,0,0.550,0.318,0,0.288,-0.058,-6,0,0,2,0.000,0.000,0.000,0,0,1390,1390,1390,1390,0,2,19,463,-78,-2,-774,-0.6,-0.3,39,125,35,1500,1800,1800,11.9,3.87,31,0.330,0,2,41,0,0
[FLT] 2951,10,guard,0.288,0.288,0.348,100,0.570,0.338,1,0.288,-0.052,-5,10,0,2,0.000,0.000,0.000,0,0,1391,1391,1391,1391,0,2,19,463,-78,-2,-774,-0.6,-0.3,39,125,35,1500,1800,1800,11.9,3.00,31,0.348,1,0,40,0,0
[FLT] 3028,10,guard,0.290,0.290,0.353,100,0.570,0.339,1,0.290,-0.046,-4,11,0,2,0.000,0.000,0.000,0,0,1392,1392,1392,1392,0,19,-25,537,-17,173,-162,-0.4,0.1,45,125,35,1500,1800,1800,11.9,3.00,31,0.353,1,0,40,0,0
[FLT] 3109,10,guard,0.292,0.292,0.354,100,0.570,0.341,1,0.292,-0.038,-3,7,0,2,0.000,0.000,0.000,0,0,1394,1394,1394,1394,0,19,-25,537,-17,173,-162,-0.4,0.1,45,124,35,1500,1800,1800,11.9,3.17,31,0.354,1,0,40,0,0
[FLT] 3191,10,guard,0.294,0.294,0.355,100,0.570,0.342,1,0.294,-0.028,-2,2,0,2,0.000,0.000,0.000,0,0,1395,1395,1395,1395,0,5,6,493,65,-49,313,-0.4,0.1,45,124,35,1500,1800,1800,11.9,3.17,31,0.355,1,0,41,0,0
[FLT] 3273,10,guard,0.292,0.292,-1.000,0,0.570,0.344,0,0.292,-0.022,-2,0,0,2,0.000,0.000,0.000,0,0,1396,1396,1396,1396,0,5,6,493,65,-49,313,0.1,-0.3,43,124,35,1500,1800,1800,11.9,3.17,31,0.355,0,2,40,0,0
[FLT] 3355,10,guard,0.294,0.294,-1.000,0,0.570,0.345,0,0.294,-0.021,-2,0,0,2,0.000,0.000,0.000,0,0,1397,1397,1397,1397,0,5,6,493,65,-49,313,0.1,-0.3,43,124,35,1500,1800,1800,11.9,2.80,31,0.352,0,2,40,0,0
[FLT] 3433,10,guard,0.293,0.293,-1.000,0,0.570,0.344,0,0.293,-0.020,-2,0,0,2,0.000,0.000,0.000,0,0,1398,1398,1398,1398,0,49,-30,481,9,22,494,0.2,-0.2,37,124,35,1500,1800,1800,11.9,2.80,31,0.335,0,2,41,0,0
[FLT] 3515,10,guard,0.286,0.286,-1.000,0,0.570,0.339,0,0.286,-0.020,-2,0,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,49,-30,481,9,22,494,0.2,-0.2,37,124,35,1500,1800,1800,11.9,3.02,31,0.305,0,2,40,0,0
[FLT] 3597,10,guard,0.275,0.275,-1.000,0,0.560,0.321,0,0.275,-0.027,-3,0,0,2,0.000,0.000,0.000,0,0,1401,1401,1401,1401,0,11,20,646,152,-5,377,0.2,-0.2,37,124,35,1500,1800,1800,11.9,3.02,31,0.271,0,2,40,0,0
[FLT] 3679,10,guard,0.258,0.258,0.236,100,0.550,0.311,1,0.258,-0.038,-5,0,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,11,20,646,152,-5,377,0.8,0.4,31,124,35,1500,1800,1800,11.9,3.02,31,0.236,1,0,40,0,0
[FLT] 3761,10,guard,0.240,0.240,0.220,100,0.510,0.262,1,0.240,-0.056,-7,-6,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,11,20,646,152,-5,377,0.8,0.4,31,124,35,1500,1800,1800,11.8,4.42,31,0.220,1,0,41,0,0
[FLT] 3839,10,guard,0.227,0.227,0.235,100,0.490,0.237,1,0.227,-0.063,-7,-12,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,1,-3,657,-146,-58,143,0.0,-0.2,27,124,35,1500,1800,1800,11.8,4.42,31,0.235,1,0,41,0,0
[FLT] 3920,10,guard,0.222,0.222,0.266,100,0.490,0.237,1,0.222,-0.068,-7,-11,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,1,-3,657,-146,-58,143,0.0,-0.2,27,125,35,1500,1800,1800,11.8,4.40,31,0.266,1,0,41,0,0
[FLT] 4002,10,guard,0.216,0.216,-1.000,0,0.490,0.240,0,0.216,-0.069,-7,-7,0,2,0.000,0.000,0.000,0,0,1407,1407,1407,1407,0,4,-24,543,-15,-74,-241,0.0,-0.2,27,125,35,1500,1800,1800,11.8,4.40,31,0.266,0,2,41,0,0
[FLT] 4084,10,guard,0.223,0.223,-1.000,0,0.500,0.259,0,0.223,-0.056,-5,0,0,2,0.000,0.000,0.000,0,0,1408,1408,1408,1408,0,4,-24,543,-15,-74,-241,-0.1,-0.1,30,125,35,1500,1800,1800,11.8,4.40,31,0.318,0,2,41,0,0
[FLT] 4166,10,guard,0.240,0.240,-1.000,0,0.570,0.340,0,0.240,-0.038,-3,2,0,2,0.000,0.000,0.000,0,0,1409,1409,1409,1409,0,4,-24,543,-15,-74,-241,-0.1,-0.1,30,125,35,1500,1800,1800,11.8,3.52,31,0.370,0,2,41,0,0
[FLT] 4244,10,guard,0.265,0.265,-1.000,0,0.630,0.405,0,0.265,-0.012,0,28,0,2,0.000,0.000,0.000,0,0,1411,1411,1411,1411,0,-37,-50,446,80,17,-633,-0.5,0.0,38,125,35,1500,1800,1800,11.8,3.52,31,0.417,0,2,41,0,0
[FLT] 4325,10,guard,0.293,0.293,-1.000,0,0.650,0.427,0,0.293,0.017,3,36,0,2,0.000,0.000,0.000,0,0,1412,1412,1412,1412,0,-37,-50,446,80,17,-633,-0.5,0.0,38,125,35,1500,1800,1800,11.8,3.25,31,0.446,0,2,41,0,0
[FLT] 4407,10,guard,0.324,0.324,0.478,100,0.660,0.437,1,0.324,0.044,7,31,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,13,-22,574,1,5,-36,-0.5,0.0,38,125,35,1500,1800,1800,11.8,3.25,31,0.478,1,0,40,0,0
[FLT] 4489,10,guard,0.355,0.355,0.506,100,0.690,0.472,1,0.355,0.076,10,26,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,13,-22,574,1,5,-36,-0.2,0.1,41,125,35,1500,1800,1800,11.8,3.25,31,0.506,1,0,41,0,0
[FLT] 4571,10,guard,0.388,0.388,0.540,100,0.670,0.456,1,0.388,0.107,13,16,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,13,-22,574,1,5,-36,-0.2,0.1,41,125,35,1500,1800,1800,11.8,3.30,31,0.540,1,0,41,0,0
[FLT] 4649,10,guard,0.421,0.421,0.571,100,0.700,0.496,1,0.421,0.136,16,11,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,9,6,497,52,150,490,0.1,-0.2,37,125,35,1500,1800,1800,11.8,3.30,31,0.571,1,0,41,0,0
[FLT] 4731,10,guard,0.434,0.434,-1.000,0,0.760,0.565,0,0.434,0.146,15,23,0,2,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,9,6,497,52,150,490,0.1,-0.2,37,124,35,1500,1800,1800,11.9,2.87,31,0.571,0,2,40,0,0
[FLT] 4813,10,guard,0.469,0.469,-1.000,0,0.810,0.614,0,0.469,0.170,18,37,0,2,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,11,-18,475,48,-35,262,0.1,-0.2,37,124,35,1500,1800,1800,11.9,2.87,31,0.595,0,2,40,0,0
[FLT] 4895,10,guard,0.503,0.503,-1.000,0,0.830,0.633,0,0.503,0.191,20,37,0,2,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,11,-18,475,48,-35,262,0.2,-0.2,30,125,35,1500,1800,1800,11.9,2.87,31,0.614,0,2,41,0,0
[FLT] 4977,10,guard,0.533,0.533,-1.000,0,0.880,0.678,0,0.533,0.207,21,41,0,2,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,11,-18,475,48,-35,262,0.2,-0.2,30,125,35,1500,1800,1800,11.8,3.80,31,0.625,0,2,41,0,0
[FLT] 5055,10,guard,0.562,0.562,-1.000,0,0.860,0.654,0,0.562,0.223,23,32,0,2,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,11,52,685,-7,69,269,0.7,0.5,26,125,35,1500,1800,1800,11.8,3.80,31,0.646,0,2,40,0,0
[FLT] 5137,10,guard,0.592,0.592,0.689,100,0.860,0.654,1,0.592,0.230,24,14,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,11,52,685,-7,69,269,0.7,0.5,26,124,35,1500,1800,1800,11.8,4.57,31,0.689,1,0,41,0,0
[FLT] 5219,10,guard,0.627,0.627,0.747,100,0.910,0.709,1,0.627,0.239,25,15,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,-15,-1,582,-37,-11,-351,0.7,0.5,26,124,35,1500,1800,1800,11.8,4.57,31,0.747,1,0,40,0,0
[FLT] 5302,10,guard,0.671,0.671,0.822,100,0.980,0.783,1,0.671,0.260,28,31,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,-15,-1,582,-37,-11,-351,-0.3,-0.3,28,125,35,1500,1800,1800,11.8,4.57,31,0.822,1,0,41,0,0
[FLT] 5384,10,guard,0.723,0.723,0.904,100,1.050,0.858,1,0.723,0.288,31,49,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,-15,-1,582,-37,-11,-351,-0.3,-0.3,28,125,35,1500,1800,1800,11.8,3.57,31,0.904,1,0,41,0,0
[FLT] 5462,10,guard,0.779,0.779,0.970,100,1.080,0.893,1,0.779,0.321,35,53,0,2,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,9,50,486,26,10,-669,-0.3,0.1,36,125,35,1500,1800,1800,11.8,3.57,31,0.970,1,0,41,0,0
[FLT] 5544,10,guard,0.807,0.807,-1.000,0,1.170,0.993,0,0.807,0.337,34,63,0,2,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,9,50,486,26,10,-669,-0.3,0.1,36,125,35,1500,1800,1800,11.8,3.22,31,0.970,0,2,40,0,0
[FLT] 5626,10,guard,0.868,0.868,-1.000,0,1.230,1.052,0,0.868,0.367,38,73,0,2,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,-8,6,563,-6,-108,-82,-0.3,0.1,36,125,35,1500,1800,1800,11.8,3.22,31,1.032,0,2,40,0,0
[FLT] 5708,10,guard,0.929,0.929,-1.000,0,1.240,1.066,0,0.929,0.399,41,63,0,2,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,-8,6,563,-6,-108,-82,-0.2,0.2,39,124,35,1500,1800,1800,11.8,3.22,31,1.088,0,2,40,0,0
[FLT] 5790,10,guard,0.991,0.991,-1.000,0,1.270,1.105,0,0.991,0.430,44,50,0,2,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,-8,6,563,-6,-108,-82,-0.2,0.2,39,124,35,1500,1800,1800,11.8,3.25,31,1.151,0,2,40,0,0
[FLT] 1,8,landing,1.036,1.036,1.211,100,1.300,1.135,1,0.991,0.447,47,48,0,2,-0.350,0.000,-0.797,-95,0,1120,1135,1135,1435,-1,4,-11,462,68,-36,400,-0.2,0.2,39,124,35,1500,1800,1800,11.8,3.25,31,1.211,1,0,41,0,0
[FLT] 82,8,landing,1.072,1.072,-1.000,0,1.370,1.214,0,0.991,0.459,46,52,0,2,-0.350,0.000,-0.809,-97,0,1118,1135,1135,1435,-1,4,-11,462,68,-36,400,0.2,-0.2,35,124,35,1500,1800,1800,11.8,3.25,31,1.211,0,2,41,0,0
[FLT] 164,8,landing,1.132,1.132,-1.000,0,1.400,1.247,0,0.991,0.476,48,56,0,2,-0.350,0.000,-0.826,-99,0,1116,1135,1135,1435,-1,4,-11,462,68,-36,400,0.2,-0.2,35,124,35,1500,1800,1800,11.9,1.80,31,1.260,0,2,41,0,0
[FLT] 242,8,landing,1.184,1.184,-1.000,0,1.410,1.259,0,0.991,0.488,49,47,0,2,-0.350,0.000,-0.838,-100,0,1115,1135,1135,1435,-1,-5,-14,133,146,-79,537,1.4,0.5,30,124,35,1500,1800,1800,11.9,1.80,31,1.277,0,2,40,0,0
[FLT] 324,8,landing,1.215,1.215,-1.000,0,1.450,1.293,0,0.991,0.478,47,39,0,2,-0.350,0.000,-0.828,-99,0,1116,1135,1135,1435,-1,-5,-14,133,146,-79,537,1.4,0.5,30,125,35,1500,1800,1800,11.9,1.60,31,1.227,0,2,41,0,0
[FLT] 405,8,landing,1.224,1.224,-1.000,0,1.480,1.299,0,0.991,0.447,43,39,0,2,-0.350,0.000,-0.797,-95,0,1120,1135,1135,1435,-1,1,16,368,-111,-80,8,1.4,0.5,30,125,35,1500,1800,1800,11.9,1.60,31,1.126,0,2,40,0,0
[FLT] 487,8,landing,1.197,1.197,0.982,100,1.380,1.199,1,0.991,0.396,35,7,0,2,-0.350,0.000,-0.746,-89,0,1126,1135,1135,1435,-1,1,16,368,-111,-80,8,-1.3,-1.6,26,125,35,1500,1800,1800,11.9,1.60,31,0.983,1,0,41,7,0
[FLT] 569,8,landing,1.141,1.141,0.814,100,1.260,1.053,1,0.991,0.308,24,-23,0,2,-0.350,0.000,-0.658,-78,0,1137,1137,1135,1435,0,1,16,368,-111,-80,8,-1.3,-1.6,26,125,35,1500,1800,1800,11.9,1.60,31,0.815,1,0,41,7,0
[FLT] 647,8,landing,1.055,1.055,0.606,100,1.150,0.915,1,0.991,0.197,10,-68,0,2,-0.350,0.000,-0.547,-65,0,1150,1150,1135,1435,0,-26,4,182,200,108,-321,1.1,1.1,31,125,35,1500,1800,1800,11.9,1.60,31,0.606,1,0,40,7,0
[FLT] 728,8,landing,1.057,1.057,-1.000,0,1.100,0.828,0,0.991,0.125,9,-86,0,2,-0.350,0.000,-0.475,-57,0,1158,1158,1135,1435,0,-26,4,182,200,108,-321,1.1,1.1,31,124,35,1500,1800,1800,12.0,0.90,31,0.606,0,2,40,7,0
[FLT] 810,8,landing,0.916,0.916,-1.000,0,1.050,0.723,0,0.991,-0.015,-8,-86,0,2,-0.350,0.000,-0.335,-40,0,1175,1175,1135,1435,0,3892,3497,4100,-4973,9661,-1375,1.1,1.1,31,124,35,1500,1800,1800,12.0,0.90,31,0.334,0,2,40,7,0
[FLT] 891,8,landing,0.901,0.901,-1.000,0,0.830,0.503,0,0.991,-0.065,-9,-104,0,2,-0.350,0.000,-0.285,-34,0,1181,1181,1135,1435,0,3892,3497,4100,-4973,9661,-1375,-25.4,18.3,42,125,35,1500,1800,1800,12.0,0.90,31,0.000,0,2,40,0,0
[FLT] 974,8,landing,0.722,0.722,-1.000,0,0.490,0.153,0,0.991,-0.227,-30,-206,0,2,-0.350,0.000,-0.123,-14,0,1201,1201,1135,1435,0,3892,3497,4100,-4973,9661,-1375,-25.4,18.3,42,125,35,1500,1800,1800,11.9,3.50,31,0.206,0,2,41,0,0
[FLT] 1052,8,landing,0.606,0.606,-1.000,0,0.530,0.213,0,0.991,-0.350,-41,-194,0,2,-0.350,0.000,-0.000,0,0,1215,1215,1135,1435,0,-73,-120,524,496,-3639,2112,5.5,36.3,21,125,35,1500,1800,1800,11.9,3.50,31,0.395,0,2,41,0,0
[FLT] 1134,8,landing,0.499,0.499,0.270,100,0.560,0.243,1,0.991,-0.426,-49,-133,0,2,-0.350,0.000,0.076,9,0,1224,1224,1135,1435,0,-73,-120,524,496,-3639,2112,5.5,36.3,21,124,35,1500,1800,1800,11.9,3.72,31,0.336,1,0,40,0,0
[FLT] 1215,8,landing,0.414,0.414,0.262,100,0.640,0.326,1,0.991,-0.492,-54,-66,0,2,-0.199,0.000,0.294,35,0,1307,1307,1135,1435,0,-58,60,570,-504,-1354,2393,5.5,36.3,21,124,35,1500,1800,1800,11.9,3.72,31,0.327,1,0,41,0,0
[FLT] 1297,8,landing,0.360,0.360,0.326,100,0.770,0.448,1,0.991,-0.530,-55,0,0,2,-0.166,0.000,0.364,43,0,1326,1326,1135,1435,0,-58,60,570,-504,-1354,2393,11.1,13.0,357,124,35,1500,1800,1800,11.9,3.72,31,0.341,1,0,40,0,0
[FLT] 1379,8,landing,0.321,0.321,0.342,100,0.840,0.504,1,0.991,-0.532,-53,40,0,2,-0.143,0.000,0.390,46,0,1337,1336,1135,1435,0,-58,60,570,-504,-1354,2393,11.1,13.0,357,124,35,1500,1800,1800,11.8,4.05,31,0.358,1,0,40,0,0
[FLT] 1456,8,landing,0.290,0.290,-1.000,0,0.950,0.594,0,0.991,-0.515,-50,70,0,2,-0.124,0.000,0.391,46,0,1343,1343,1135,1435,0,-115,-16,679,-467,392,2006,15.7,-4.4,345,124,35,1500,1800,1800,11.8,4.05,31,0.358,0,2,40,0,0
