[RUN] ALT_HOLD hover=1430 target=1.00 kp=0.80 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 910,10,cascade,0.209,0.209,0.291,100,0.260,0.133,1,0.250,0.182,26,-57,26,0,0.033,0.041,-0.149,-10,-0,1420,1419,1130,1730,0,-4,28,569,32,-151,-13,0.1,0.0,359,125,35,1500,1800,1800,11.9,3.40,31
[FLT] 988,10,cascade,0.284,0.284,0.366,100,0.320,0.235,1,0.281,0.293,39,-6,39,0,-0.002,-0.003,-0.295,-21,-0,1409,1409,1130,1730,0,-13,32,509,16,-25,6,0.2,-0.1,358,125,35,1500,1800,1800,11.9,3.40,31
[FLT] 1069,10,cascade,0.363,0.363,0.445,100,0.370,0.324,1,0.314,0.360,39,7,39,0,-0.039,-0.049,-0.400,-28,-0,1402,1402,1130,1730,0,-13,32,509,16,-25,6,0.2,-0.1,358,125,35,1500,1800,1800,11.9,2.67,31
[FLT] 1151,10,cascade,0.443,0.443,0.525,100,0.420,0.410,1,0.347,0.381,39,30,39,0,-0.077,-0.096,-0.458,-32,-0,1398,1397,1130,1730,0,-4,24,439,6,-8,-2,0.2,-0.1,358,125,35,1500,1800,1800,11.9,2.67,31
[FLT] 1232,10,cascade,0.501,0.501,0.583,100,0.490,0.507,1,0.379,0.526,59,48,59,0,-0.097,-0.122,-0.623,-44,-0,1386,1386,1130,1730,0,-4,24,439,6,-8,-2,0.1,0.0,358,125,35,1500,1800,1800,11.9,2.67,31
[FLT] 1315,10,cascade,0.560,0.560,0.642,100,0.530,0.565,1,0.412,0.571,59,53,59,0,-0.108,-0.148,-0.679,-48,-0,1382,1382,1130,1730,0,-4,24,439,6,-8,-2,0.1,0.0,358,125,35,1500,1800,1800,11.9,2.35,31
[FLT] 1392,10,cascade,0.590,0.590,0.672,100,0.580,0.627,1,0.443,0.562,54,56,54,0,-0.108,-0.147,-0.670,-47,-0,1383,1383,1130,1730,0,6,2,425,19,-2,-10,0.0,0.0,358,125,35,1500,1800,1800,11.9,2.35,31
[FLT] 1474,10,cascade,0.611,0.611,0.693,100,0.590,0.647,1,0.476,0.547,54,50,54,0,-0.105,-0.135,-0.652,-46,-0,1384,1384,1130,1730,0,6,2,425,19,-2,-10,0.0,0.0,358,125,35,1500,1800,1800,11.9,2.20,31
[FLT] 1555,10,cascade,0.609,0.609,0.691,100,0.630,0.689,1,0.508,0.542,54,45,54,0,-0.081,-0.101,-0.623,-44,-0,1386,1386,1130,1730,0,-6,22,420,-28,-23,8,0.0,0.0,358,125,35,1500,1800,1800,11.9,2.20,31
[FLT] 1637,10,cascade,0.609,0.609,0.691,100,0.650,0.707,1,0.541,0.450,41,35,41,0,-0.054,-0.068,-0.504,-35,-0,1395,1394,1130,1730,0,-6,22,420,-28,-23,8,0.0,0.0,358,124,35,1500,1800,1800,11.9,2.20,31
[FLT] 1719,10,cascade,0.593,0.593,0.675,100,0.620,0.676,1,0.574,0.422,41,19,41,0,-0.015,-0.019,-0.437,-31,-0,1399,1399,1130,1730,0,-6,22,420,-28,-23,8,0.0,0.0,358,124,35,1500,1800,1800,11.9,2.20,31
[FLT] 1797,10,cascade,0.566,0.566,0.648,100,0.600,0.653,1,0.605,0.329,22,0,22,0,0.031,0.039,-0.298,-21,-0,1409,1409,1130,1730,0,-18,27,455,-4,-26,-15,0.0,0.0,358,124,35,1500,1800,1800,11.9,2.20,31
[FLT] 1878,10,cascade,0.520,0.520,0.602,100,0.600,0.641,1,0.637,0.253,22,0,22,0,0.094,0.117,-0.159,-11,-0,1419,1418,1130,1730,0,-18,27,455,-4,-26,-15,0.0,0.0,358,125,35,1500,1800,1800,11.9,2.37,31
[FLT] 1960,10,cascade,0.467,0.467,0.549,100,0.550,0.580,1,0.670,0.230,22,-3,22,0,0.154,0.203,-0.077,-5,-0,1425,1424,1130,1730,0,-13,20,510,3,24,-17,0.0,0.0,358,125,35,1500,1800,1800,11.9,2.37,31
[FLT] 2042,10,cascade,0.412,0.412,0.494,100,0.520,0.542,1,0.703,0.076,1,-17,1,0,0.182,0.291,0.106,7,0,1437,1437,1130,1730,0,-13,20,510,3,24,-17,0.1,-0.1,358,124,35,1500,1800,1800,11.9,2.37,31
[FLT] 2124,10,cascade,0.349,0.349,0.431,100,0.480,0.489,1,0.736,0.030,1,-21,1,0,0.213,0.387,0.183,13,0,1443,1442,1130,1730,0,-13,20,510,3,24,-17,0.1,-0.1,358,124,35,1500,1800,1800,11.9,2.65,31
[FLT] 2203,10,cascade,0.282,0.282,0.364,100,0.430,0.426,1,0.767,-0.105,-26,-32,-26,0,0.245,0.485,0.351,25,0,1455,1454,1130,1730,0,-9,24,538,-3,-43,24,0.1,-0.1,358,124,35,1500,1800,1800,11.9,2.65,31
[FLT] 2284,10,cascade,0.222,0.222,0.304,100,0.370,0.356,1,0.800,-0.213,-26,-47,-26,0,0.250,0.578,0.463,32,0,1462,1462,1130,1730,0,-9,24,538,-3,-43,24,0.1,0.0,358,125,35,1500,1800,1800,11.9,2.65,31
[FLT] 2367,10,cascade,0.222,0.222,0.304,100,0.350,0.329,1,0.833,-0.246,-26,-47,-26,0,0.250,0.611,0.496,35,0,1465,1464,1130,1730,0,-9,24,538,-3,-43,24,0.1,0.0,358,125,35,1500,1800,1800,11.9,3.02,31
[FLT] 2444,10,cascade,0.169,0.169,0.251,100,0.290,0.261,1,0.864,-0.317,-35,-46,-35,0,0.250,0.695,0.567,40,0,1470,1469,1130,1730,0,-47,57,608,-6,-83,-36,-0.1,0.1,358,125,35,1500,1800,1800,11.9,3.02,31
[FLT] 2525,10,cascade,0.122,0.122,0.204,100,0.210,0.184,1,0.896,-0.340,-35,-61,-35,0,0.250,0.774,0.590,41,0,1471,1471,1130,1730,0,-47,57,608,-6,-83,-36,-0.1,0.1,358,124,35,1500,1800,1800,11.8,3.30,31
[FLT] 2607,10,cascade,0.099,0.099,0.181,100,0.170,0.150,1,0.929,-0.347,-35,-64,-35,0,0.250,0.830,0.597,42,0,1472,1471,1130,1730,0,2,24,606,34,-71,23,-0.1,0.1,358,124,35,1500,1800,1800,11.8,3.30,31
[FLT] 2688,10,cascade,0.084,0.084,0.166,100,0.140,0.131,1,0.961,-0.349,-35,-58,-35,0,0.250,0.877,0.599,42,0,1472,1471,1130,1730,0,2,24,606,34,-71,23,-0.1,0.0,358,125,35,1500,1800,1800,11.8,3.30,31
[FLT] 2771,10,cascade,0.091,0.091,0.173,100,0.110,0.114,1,0.995,-0.350,-35,-48,-35,0,0.250,0.904,0.600,42,0,1472,1471,1130,1730,0,2,24,606,34,-71,23,-0.1,0.0,358,125,35,1500,1800,1800,11.8,3.27,31
[FLT] 2849,10,cascade,0.110,0.110,0.192,100,0.100,0.122,1,1.000,-0.281,-25,-39,-25,0,0.250,0.890,0.531,37,0,1467,1467,1130,1730,0,16,2,631,83,88,-70,0.0,-0.1,358,125,35,1500,1800,1800,11.8,3.27,31
[FLT] 2930,10,cascade,0.139,0.139,0.221,100,0.150,0.182,1,1.000,-0.260,-25,-15,-25,0,0.250,0.861,0.510,36,0,1466,1465,1130,1730,0,16,2,631,83,88,-70,0.0,-0.1,358,125,35,1500,1800,1800,11.8,3.27,31
[FLT] 3011,10,cascade,0.174,0.174,0.256,100,0.160,0.203,1,1.000,-0.167,-5,0,-5,0,0.250,0.826,0.417,29,0,1459,1459,1130,1730,0,-47,37,594,-14,-10,-53,0.0,-0.1,358,125,35,1500,1800,1800,11.8,3.27,31
[FLT] 3093,10,cascade,0.174,0.174,0.256,100,0.210,0.257,1,1.000,-0.085,-5,4,-5,0,0.250,0.826,0.335,23,0,1453,1453,1130,1730,0,-47,37,594,-14,-10,-53,0.1,-0.1,358,124,35,1500,1800,1800,11.8,3.27,31
[FLT] 3175,10,cascade,0.222,0.222,0.304,100,0.240,0.292,1,1.000,-0.061,-5,19,-5,0,0.250,0.778,0.311,22,0,1452,1451,1130,1730,0,-47,37,594,-14,-10,-53,0.1,-0.1,358,124,35,1500,1800,1800,11.8,3.17,31
[FLT] 3253,10,cascade,0.281,0.281,0.363,100,0.290,0.350,1,1.000,0.056,11,30,11,0,0.250,0.719,0.194,14,0,1444,1443,1130,1730,0,-5,14,550,18,-38,-17,0.1,0.0,358,124,35,1500,1800,1800,11.8,3.17,31
[FLT] 3334,10,cascade,0.348,0.348,0.430,100,0.330,0.400,1,1.000,0.094,11,38,11,0,0.250,0.652,0.156,11,0,1441,1440,1130,1730,0,-5,14,550,18,-38,-17,0.1,0.0,358,124,35,1500,1800,1800,11.8,2.97,31
[FLT] 3415,10,cascade,0.419,0.419,0.501,100,0.390,0.472,1,1.000,0.178,28,45,28,0,0.250,0.581,0.072,5,0,1435,1435,1130,1730,0,50,-14,550,-33,91,-106,0.1,0.0,358,124,35,1500,1800,1800,11.8,2.97,31
[FLT] 3497,10,cascade,0.486,0.486,0.568,100,0.460,0.545,1,1.000,0.249,28,55,28,0,0.250,0.514,0.001,0,0,1430,1430,1130,1730,0,50,-14,550,-33,91,-106,0.0,0.0,358,124,35,1500,1800,1800,11.8,2.97,31
[FLT] 3579,10,cascade,0.552,0.552,0.634,100,0.520,0.609,1,1.000,0.271,28,64,28,0,0.233,0.448,-0.038,-3,-0,1427,1427,1130,1730,0,50,-14,550,-33,91,-106,0.0,0.0,358,124,35,1500,1800,1800,11.8,2.95,31
[FLT] 3657,10,cascade,0.618,0.618,0.700,100,0.620,0.706,1,1.000,0.352,39,77,39,0,0.212,0.382,-0.141,-10,-0,1420,1420,1130,1730,0,42,7,534,-21,162,-69,0.1,0.0,358,124,35,1500,1800,1800,11.8,2.95,31
[FLT] 3738,10,cascade,0.680,0.680,0.762,100,0.640,0.728,1,1.000,0.379,39,78,39,0,0.191,0.320,-0.187,-13,-0,1417,1416,1130,1730,0,42,7,534,-21,162,-69,0.1,0.0,358,125,35,1500,1800,1800,11.8,2.85,31
[FLT] 3820,10,cascade,0.680,0.680,0.762,100,0.670,0.762,1,1.000,0.417,46,62,46,0,0.191,0.320,-0.226,-16,-0,1414,1414,1130,1730,0,33,-3,520,0,58,-49,0.1,0.0,358,125,35,1500,1800,1800,11.8,2.85,31
[FLT] 3901,10,cascade,0.743,0.743,0.825,100,0.750,0.842,1,1.000,0.447,46,63,46,0,0.171,0.257,-0.276,-19,-0,1411,1410,1130,1730,0,33,-3,520,0,58,-49,0.1,0.0,358,124,35,1500,1800,1800,11.8,2.85,31
[FLT] 3984,10,cascade,0.802,0.802,0.884,100,0.820,0.910,1,1.000,0.456,46,71,46,0,0.152,0.198,-0.304,-21,-0,1409,1408,1130,1730,0,33,-3,520,0,58,-49,0.1,0.0,358,124,35,1500,1800,1800,11.8,2.62,31
[FLT] 4061,10,cascade,0.847,0.847,0.929,100,0.840,0.931,1,1.000,0.534,57,66,57,0,0.122,0.153,-0.411,-29,-0,1401,1401,1130,1730,0,-2,-1,471,-11,42,-14,0.1,0.0,358,124,35,1500,1800,1800,11.8,2.62,31
[FLT] 0,8,landing,0.897,0.897,0.979,100,0.870,0.967,1,1.000,0.559,57,55,57,0,-0.400,0.000,-0.959,-115,0,1135,1135,1130,1480,0,-2,-1,471,-11,42,-14,0.1,0.0,358,125,35,1500,1800,1800,11.8,2.42,31
[FLT] 82,8,landing,0.921,0.921,1.003,100,0.950,1.037,1,1.000,0.541,51,62,51,0,-0.400,0.000,-0.941,-112,0,1138,1138,1130,1480,0,3,-13,237,17,-25,-57,0.1,0.0,358,125,35,1500,1800,1800,11.8,2.42,31
[FLT] 163,8,landing,0.931,0.931,1.013,100,0.940,1.022,1,1.000,0.519,51,49,51,0,-0.400,0.000,-0.919,-110,0,1140,1140,1130,1480,0,3,-13,237,17,-25,-57,0.3,-0.2,359,125,35,1500,1800,1800,11.8,2.42,31
[FLT] 245,8,landing,0.897,0.897,0.979,100,0.960,1.033,1,1.000,0.513,51,33,51,0,-0.400,0.000,-0.913,-109,0,1141,1141,1130,1480,0,3,-13,237,17,-25,-57,0.3,-0.2,359,125,35,1500,1800,1800,11.9,1.10,31
[FLT] 323,8,landing,0.786,0.786,0.868,100,1.000,1.041,1,1.000,0.381,32,32,32,0,-0.400,0.000,-0.781,-93,0,1157,1157,1130,1480,0,14,10,87,4,-83,-20,0.3,0.0,358,125,35,1500,1800,1800,11.9,1.10,31
[FLT] 405,8,landing,0.786,0.786,0.868,100,0.980,0.984,1,1.000,0.338,32,23,32,0,-0.400,0.000,-0.738,-88,0,1162,1162,1130,1480,0,14,10,87,4,-83,-20,0.3,0.0,358,125,35,1500,1800,1800,11.9,0.75,31
