[RUN] MISSION type=1 hover=1400 sprintThr=2000 sprintYaw=1700 cutoff=15.00 target=18.30 punchStart=7500 punchThr=2000 punchYaw=1900 kp=0.80 ki=0.00 kd=110.00 tofFull=1.60 tofZero=2.20
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,cmdYaw,rcArm,rcAngle,vbat,amps,diag,tofRaw,tofReadOk,tofReject,tofDt,tofStatus,tofI2c
[FLT] 6723,3,hold,16.711,16.711,-1.000,0,16.350,16.350,0,18.300,0.973,91,-13,64,2,1.053,1.316,0.143,16,0,1416,1415,1100,1700,0,-35,-42,443,165,-87,77,-0.5,0.0,357,125,35,0,1500,0,0,11.0,5.67,15,0.000,0,2,40,255,0
[FLT] 6783,3,hold,16.720,16.720,-1.000,0,16.360,16.360,0,18.300,0.873,79,-38,64,2,1.075,1.343,0.285,31,0,1431,1431,1100,1700,0,32,-78,338,113,-5,-208,-0.5,0.0,357,125,35,0,1500,0,0,11.0,5.67,15,0.000,0,2,60,255,0
[FLT] 6843,3,hold,16.668,16.668,-1.000,0,16.290,16.290,0,18.300,0.684,55,-55,0,2,1.174,1.467,0.624,69,0,1469,1468,1100,1700,0,32,-78,338,113,-5,-208,0.5,-0.9,0,125,35,0,1500,0,0,11.0,5.67,15,0.000,0,2,20,255,0
[FLT] 6902,3,hold,16.643,16.643,-1.000,0,16.220,16.220,0,18.300,0.530,44,-72,0,2,1.200,1.525,0.760,84,0,1484,1483,1100,1700,0,32,-78,338,113,-5,-208,0.5,-0.9,0,125,35,0,1500,0,0,11.0,5.67,15,0.000,0,2,41,255,0
[FLT] 6963,3,hold,16.579,16.579,-1.000,0,16.120,16.120,0,18.300,0.335,20,-98,0,2,1.200,1.661,1.000,110,0,1510,1510,1100,1700,0,32,-78,338,113,-5,-208,0.5,-0.9,0,125,35,0,1500,0,0,11.0,5.42,15,0.000,0,2,20,255,0
[FLT] 7022,3,hold,16.538,16.538,-1.000,0,16.100,16.100,0,18.300,0.174,8,-99,-62,2,1.200,1.738,1.120,123,0,1523,1523,1100,1700,0,32,-78,338,113,-5,-208,0.5,-0.9,0,125,35,0,1500,0,0,11.0,5.42,15,0.000,0,2,40,255,0
[FLT] 7083,3,hold,16.454,16.454,-1.000,0,16.000,16.000,0,18.300,-0.001,-12,-100,-62,2,1.200,1.882,1.320,145,0,1545,1545,1100,1700,0,-2,-58,576,-126,-146,229,0.5,-0.9,0,125,35,0,1500,0,0,11.0,5.42,15,0.000,0,2,20,255,0
[FLT] 7143,3,hold,16.354,16.354,-1.000,0,15.830,15.830,0,18.300,-0.166,-31,-126,-62,2,1.200,2.039,1.510,166,0,1566,1566,1100,1700,0,-2,-58,576,-126,-146,229,0.7,-0.1,359,125,35,0,1500,0,0,11.0,5.42,15,0.000,0,2,40,255,0
[FLT] 7203,3,hold,16.296,16.296,-1.000,0,15.790,15.790,0,18.300,-0.306,-41,-133,-103,2,1.200,2.127,1.610,177,0,1577,1577,1100,1700,0,-2,-58,576,-126,-146,229,0.7,-0.1,359,125,35,0,1500,0,0,11.0,5.42,15,0.000,0,2,40,255,0
[FLT] 7263,3,hold,16.193,16.193,-1.000,0,15.890,15.890,0,18.300,-0.447,-56,-96,-103,2,1.200,2.275,1.760,194,0,1594,1593,1100,1700,0,-2,-58,576,-126,-146,229,0.7,-0.1,359,125,35,0,1500,0,0,11.0,7.80,15,0.000,0,2,40,255,0
[FLT] 7323,3,hold,16.155,16.155,-1.000,0,15.970,15.970,0,18.300,-0.528,-58,-59,-103,2,1.200,2.319,1.780,196,0,1596,1595,1100,1700,0,-2,-58,576,-126,-146,229,0.7,-0.1,359,125,35,0,1500,0,0,11.0,7.80,15,0.000,0,2,40,255,0
[FLT] 7383,3,hold,16.140,16.140,-1.000,0,16.250,16.250,0,18.300,-0.517,-45,43,46,2,1.200,2.295,1.650,182,0,1582,1581,1100,1700,0,-79,-70,533,-63,-322,-80,0.7,-0.1,359,125,35,0,1500,0,0,11.0,7.80,15,0.000,0,2,40,255,0
[FLT] 7443,3,hold,16.157,16.157,-1.000,0,16.320,16.320,0,18.300,-0.416,-33,84,46,2,1.200,2.242,1.530,168,0,1568,1568,1100,1700,0,-79,-70,533,-63,-322,-80,-1.1,-1.2,358,125,35,0,1500,0,0,11.0,7.80,15,0.000,0,2,40,255,0
[FLT] 7503,3,hold,16.223,16.223,-1.000,0,16.540,16.540,0,18.300,-0.239,-6,157,46,2,1.200,2.095,1.260,139,0,1539,1538,1100,1700,0,-79,-70,533,-63,-322,-80,-1.1,-1.2,358,124,35,0,1500,0,0,11.0,7.80,15,0.000,0,2,40,255,0
[FLT] 7563,4,punch,16.269,16.269,-1.000,0,16.650,16.650,0,18.300,-0.057,8,183,46,2,0.000,0.000,0.000,0,0,2000,2000,2000,2000,0,-79,-70,533,-63,-322,-80,-1.1,-1.2,358,124,35,0,1900,0,0,11.0,8.80,15,0.000,0,2,40,255,0
[FLT] 7623,4,punch,16.405,16.405,-1.000,0,16.830,16.830,0,18.300,0.202,45,227,144,2,0.000,0.000,0.000,0,0,2000,2000,2000,2000,0,-79,-70,533,-63,-322,-80,-1.1,-1.2,358,124,35,0,1900,0,0,11.0,8.80,15,0.000,0,2,40,255,0
[FLT] 7683,4,punch,16.471,16.471,-1.000,0,16.790,16.790,0,18.300,0.433,60,213,144,2,0.000,0.000,0.000,0,0,2000,2000,2000,2000,0,71,-56,798,-565,137,-1031,-1.1,-1.2,358,124,35,0,1900,0,0,11.0,8.80,15,0.000,0,2,40,255,0
[FLT] 7743,4,punch,16.560,16.560,-1.000,0,16.570,16.570,0,18.300,0.614,74,93,144,2,0.000,0.000,0.000,0,0,2000,2000,2000,2000,0,71,-56,798,-565,137,-1031,-4.9,3.1,10,124,35,0,1900,0,0,11.0,8.80,15,0.000,0,2,40,255,0
[FLT] 7803,4,punch,16.569,16.569,-1.000,0,16.530,16.530,0,18.300,0.670,69,35,23,2,0.000,0.000,0.000,0,0,2000,2000,2000,2000,0,71,-56,798,-565,137,-1031,-4.9,3.1,10,125,35,0,1900,0,0,11.0,8.80,15,0.000,0,2,40,255,0
[FLT] 7863,4,punch,16.584,16.584,-1.000,0,16.540,16.540,0,18.300,0.648,62,2,23,2,0.000,0.000,0.000,0,0,2000,2000,2000,2000,0,71,-56,798,-565,137,-1031,-4.9,3.1,10,125,35,0,1900,0,0,10.8,14.77,15,0.000,0,2,60,255,0
[FLT] 7924,4,punch,16.581,16.581,-1.000,0,16.660,16.660,0,18.300,0.566,51,10,23,2,0.000,0.000,0.000,0,0,2000,2000,2000,2000,0,71,-56,798,-565,137,-1031,-4.9,3.1,10,125,35,0,1900,0,0,10.8,14.77,15,0.000,0,2,20,255,0
[FLT] 7983,4,punch,16.602,16.602,-1.000,0,16.680,16.680,0,18.300,0.516,48,21,50,2,0.000,0.000,0.000,0,0,2000,2000,2000,2000,0,16,47,563,-275,342,-3885,-4.9,3.1,10,125,35,0,1900,0,0,10.8,14.77,15,0.000,0,2,60,255,0
