[RUN] ALT_HOLD hover=1375 target=1.00 kp=0.80 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 906,10,guard,0.000,0.000,0.000,100,0.370,0.012,1,0.000,0.000,0,-1,0,0,0.000,0.000,0.000,0,0,1381,1381,1381,1381,0,2,16,570,-29,141,-147,0.1,0.1,34,124,35,1500,1800,1800,12.0,3.17,31
[FLT] 988,10,guard,0.042,0.042,0.042,100,0.320,-0.023,1,0.042,0.000,0,-21,0,0,0.000,0.000,0.000,0,0,1382,1382,1382,1382,0,2,16,570,-29,141,-147,0.1,0.1,36,124,35,1500,1800,1800,12.0,3.17,31
[FLT] 1070,10,guard,0.042,0.042,0.042,100,0.290,-0.029,1,0.042,0.042,6,-30,6,0,0.000,0.000,0.000,0,0,1383,1383,1383,1383,0,2,16,570,-29,141,-147,0.1,0.1,36,124,35,1500,1800,1800,11.9,3.35,31
[FLT] 1148,10,guard,0.059,0.059,0.059,100,0.160,-0.116,1,0.059,0.054,6,-53,6,0,0.000,0.000,0.000,0,0,1384,1384,1384,1384,0,16,-6,529,1,-16,231,0.0,0.2,36,124,35,1500,1800,1800,11.9,3.35,31
[FLT] 1230,10,guard,0.082,0.082,0.082,100,0.070,-0.139,1,0.082,0.076,10,-85,10,0,0.000,0.000,0.000,0,0,1385,1385,1385,1385,0,16,-6,529,1,-16,231,0.0,0.2,36,124,35,1500,1800,1800,11.9,3.25,31
[FLT] 1312,10,guard,0.084,0.084,0.084,100,0.050,-0.100,1,0.084,0.093,10,-85,10,0,0.000,0.000,0.000,0,0,1387,1387,1387,1387,0,15,3,487,0,-75,78,0.0,0.2,36,124,35,1500,1800,1800,11.9,3.25,31
[FLT] 1393,10,guard,0.084,0.084,0.084,100,0.060,-0.046,1,0.084,0.098,10,-56,10,0,0.000,0.000,0.000,0,0,1388,1388,1388,1388,0,15,3,487,0,-75,78,0.2,0.1,34,125,35,1500,1800,1800,11.9,3.25,31
[FLT] 1475,10,guard,0.085,0.085,0.085,100,0.090,0.013,1,0.085,0.078,7,-28,7,0,0.000,0.000,0.000,0,0,1389,1389,1389,1389,0,15,3,487,0,-75,78,0.2,0.1,34,125,35,1500,1800,1800,11.9,3.25,31
[FLT] 1553,10,guard,0.078,0.078,0.078,100,0.110,0.050,1,0.078,0.073,7,-3,7,0,0.000,0.000,0.000,0,0,1390,1390,1390,1390,0,6,4,469,-76,-79,239,0.0,0.0,32,125,35,1500,1800,1800,11.9,3.25,31
[FLT] 1635,10,guard,0.064,0.064,0.064,100,0.110,0.059,1,0.064,0.049,2,0,2,0,0.000,0.000,0.000,0,0,1392,1392,1392,1392,0,6,4,469,-76,-79,239,0.0,0.0,32,125,35,1500,1800,1800,11.9,3.72,31
[FLT] 1716,10,guard,0.040,0.040,0.040,100,0.150,0.094,1,0.040,0.029,2,3,2,0,0.000,0.000,0.000,0,0,1393,1393,1393,1393,0,-1,36,597,-162,-60,343,0.0,0.0,32,125,35,1500,1800,1800,11.9,3.72,31
[FLT] 1798,10,guard,0.040,0.040,0.040,100,0.160,0.095,1,0.040,0.023,2,8,2,0,0.000,0.000,0.000,0,0,1394,1394,1394,1394,0,-1,36,597,-162,-60,343,-0.7,-0.4,27,125,35,1500,1800,1800,11.9,3.72,31
[FLT] 1880,10,guard,0.000,0.000,0.000,100,0.140,0.064,1,0.000,-0.042,-7,0,-7,0,0.000,0.000,0.000,0,0,1395,1395,1395,1395,0,-1,36,597,-162,-60,343,-0.7,-0.4,27,125,35,1500,1800,1800,11.8,5.12,31
[FLT] 1958,10,guard,0.053,0.053,0.053,100,0.140,0.065,1,0.053,-0.061,-7,0,-7,0,0.000,0.000,0.000,0,0,1396,1396,1396,1396,0,14,42,483,-111,-106,-495,0.2,0.0,32,125,35,1500,1800,1800,11.8,5.12,31
[FLT] 2039,10,guard,0.070,0.070,0.070,100,0.180,0.107,1,0.070,-0.019,4,0,4,0,0.000,0.000,0.000,0,0,1398,1398,1398,1398,0,14,42,483,-111,-106,-495,0.2,0.0,32,124,35,1500,1800,1800,11.8,4.10,31
[FLT] 2121,10,guard,0.076,0.076,0.076,100,0.190,0.111,1,0.076,0.022,4,10,4,0,0.000,0.000,0.000,0,0,1399,1399,1399,1399,0,8,20,503,-52,-77,-145,0.2,0.0,32,124,35,1500,1800,1800,11.8,4.10,31
[FLT] 2203,10,guard,0.088,0.088,0.088,100,0.100,0.034,1,0.088,0.035,4,0,4,0,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,8,20,503,-52,-77,-145,-0.2,0.2,35,124,35,1500,1800,1800,11.8,4.10,31
[FLT] 2285,10,guard,0.076,0.076,0.076,100,0.100,0.049,1,0.076,0.052,6,-9,6,0,0.000,0.000,0.000,0,0,1401,1401,1401,1401,0,8,20,503,-52,-77,-145,-0.2,0.2,35,124,35,1500,1800,1800,11.8,3.77,31
[FLT] 2362,10,guard,0.090,0.090,0.090,100,0.080,0.044,1,0.090,0.058,6,-12,6,0,0.000,0.000,0.000,0,0,1402,1402,1402,1402,0,5,23,564,-2,48,88,-0.2,0.3,36,124,35,1500,1800,1800,11.8,3.77,31
[FLT] 2444,10,guard,0.102,0.102,0.102,100,0.100,0.077,1,0.102,0.059,6,-6,6,0,0.000,0.000,0.000,0,0,1404,1404,1404,1404,0,5,23,564,-2,48,88,-0.2,0.3,36,124,35,1500,1800,1800,11.8,3.52,31
[FLT] 2526,10,guard,0.102,0.102,0.102,100,0.070,0.063,1,0.102,0.060,6,-5,6,0,0.000,0.000,0.000,0,0,1405,1405,1405,1405,0,-7,-9,500,7,-22,345,-0.2,0.3,36,124,35,1500,1800,1800,11.8,3.52,31
[FLT] 2607,10,guard,0.113,0.113,0.113,100,0.060,0.069,1,0.113,0.060,6,-5,6,0,0.000,0.000,0.000,0,0,1406,1406,1406,1406,0,-7,-9,500,7,-22,345,0.2,0.0,33,124,35,1500,1800,1800,11.8,3.52,31
[FLT] 2690,10,guard,0.122,0.122,0.122,100,0.070,0.095,1,0.122,0.067,7,-5,7,0,0.000,0.000,0.000,0,0,1407,1407,1407,1407,0,-7,-9,500,7,-22,345,0.2,0.0,33,124,35,1500,1800,1800,11.8,4.00,31
[FLT] 2767,10,guard,0.124,0.124,0.124,100,0.070,0.106,1,0.124,0.069,7,0,7,0,0.000,0.000,0.000,0,0,1409,1409,1409,1409,0,21,1,515,-28,245,462,0.2,-0.1,27,124,35,1500,1800,1800,11.8,4.00,31
[FLT] 2849,10,guard,0.118,0.118,0.118,100,0.100,0.138,1,0.118,0.057,4,0,4,0,0.000,0.000,0.000,0,0,1410,1410,1410,1410,0,21,1,515,-28,245,462,0.2,-0.1,27,124,35,1500,1800,1800,11.7,6.62,31
[FLT] 2930,10,guard,0.123,0.123,0.123,100,0.110,0.146,1,0.123,0.045,4,1,4,0,0.000,0.000,0.000,0,0,1411,1411,1411,1411,0,7,16,733,-35,-29,750,0.2,-0.1,27,124,35,1500,1800,1800,11.7,6.62,31
[FLT] 3012,10,guard,0.151,0.151,0.151,100,0.130,0.166,1,0.151,0.042,4,3,4,0,0.000,0.000,0.000,0,0,1412,1412,1412,1412,0,7,16,733,-35,-29,750,0.6,1.1,19,125,35,1500,1800,1800,11.7,6.62,31
[FLT] 3094,10,guard,0.205,0.205,0.205,100,0.170,0.207,1,0.205,0.068,8,15,8,0,0.000,0.000,0.000,0,0,1413,1413,1413,1413,0,7,16,733,-35,-29,750,0.6,1.1,19,125,35,1500,1800,1800,11.6,8.47,31
[FLT] 3173,10,guard,0.280,0.280,0.280,100,0.200,0.245,1,0.280,0.076,8,23,8,0,0.000,0.000,0.000,0,0,1415,1415,1415,1415,0,22,35,653,109,111,385,0.6,1.1,19,125,35,1500,1800,1800,11.6,8.47,31
[FLT] 3256,10,cascade,0.280,0.280,0.280,100,0.260,0.306,1,0.288,0.153,24,35,24,0,0.100,-0.038,-0.053,-4,-0,1371,1410,1075,1675,1,22,35,653,109,111,385,0.2,0.2,10,125,35,1500,1800,1800,11.6,8.47,31
[FLT] 3338,10,cascade,0.369,0.369,0.369,100,0.280,0.341,1,0.321,0.214,24,36,24,0,-0.090,-0.112,-0.304,-21,-0,1354,1353,1075,1675,0,22,35,653,109,111,385,0.2,0.2,10,125,35,1500,1800,1800,11.5,9.40,31
[FLT] 3416,10,cascade,0.486,0.486,0.486,100,0.340,0.430,1,0.352,0.320,38,38,24,1,-0.130,-0.230,-0.450,-31,-0,1344,1343,1075,1675,0,19,27,582,-169,-173,232,-0.1,-0.4,6,125,35,1500,1800,1800,11.5,9.40,31
[FLT] 3497,10,cascade,0.617,0.617,0.617,100,0.440,0.560,1,0.384,0.479,59,59,67,1,-0.168,-0.376,-0.647,-45,-0,1330,1329,1075,1675,0,19,27,582,-169,-173,232,-0.1,-0.4,6,124,35,1500,1800,1800,11.5,7.67,31
[FLT] 3579,10,cascade,0.742,0.742,0.742,100,0.570,0.711,1,0.417,0.731,89,89,67,1,-0.200,-0.544,-0.931,-65,-0,1310,1309,1075,1675,0,7,4,368,149,162,-338,-0.1,-0.4,6,124,35,1500,1800,1800,11.5,7.67,31
[FLT] 3661,10,cascade,0.857,0.857,0.857,100,0.720,0.860,1,0.450,1.023,120,120,82,1,-0.200,-0.707,-1.223,-86,-0,1289,1289,1075,1675,0,7,4,368,149,162,-338,0.3,-0.2,9,124,35,1500,1800,1800,11.5,7.67,31
[FLT] 3743,10,cascade,0.950,0.950,0.950,100,0.830,0.967,1,0.483,1.249,137,137,82,1,-0.200,-0.767,-1.449,-101,-0,1274,1273,1075,1675,0,7,4,368,149,162,-338,0.3,-0.2,9,124,35,1500,1800,1800,11.6,4.95,31
[FLT] 3821,10,cascade,1.006,1.006,1.006,100,0.910,1.041,1,0.514,1.323,135,135,82,1,-0.200,-0.792,-1.523,-107,-0,1268,1268,1075,1675,0,21,12,241,67,1,-550,0.3,-0.6,14,124,35,1500,1800,1800,11.6,4.95,31
[FLT] 3902,10,cascade,1.023,1.023,1.023,100,0.970,1.090,1,0.546,1.278,124,124,79,1,-0.200,-0.777,-1.478,-103,-0,1272,1271,1075,1675,0,21,12,241,67,1,-550,0.3,-0.6,14,124,35,1500,1800,1800,11.7,2.95,31
[FLT] 3984,10,cascade,1.023,1.023,1.023,100,1.020,1.119,1,0.579,1.172,110,110,79,1,-0.200,-0.744,-1.372,-96,-0,1279,1278,1075,1675,0,1,-5,316,-53,86,-406,0.3,-0.6,14,124,35,1500,1800,1800,11.7,2.95,31
[FLT] 4066,10,cascade,0.975,0.975,0.975,100,1.000,1.073,1,0.612,0.935,76,76,51,1,-0.200,-0.644,-1.135,-79,-0,1296,1295,1075,1675,0,1,-5,316,-53,86,-406,-0.2,0.3,20,125,35,1500,1800,1800,11.7,2.95,31
[FLT] 4149,10,cascade,0.913,0.913,0.913,100,0.970,1.017,1,0.645,0.581,36,36,51,1,-0.185,-0.442,-0.766,-54,-0,1321,1321,1075,1675,0,1,-5,316,-53,86,-406,-0.2,0.3,20,125,35,1500,1800,1800,11.8,2.72,31
[FLT] 4227,10,cascade,0.717,0.717,0.717,100,0.910,0.931,1,0.676,0.183,0,1,0,0,-0.076,-0.096,-0.260,-18,-0,1357,1356,1075,1675,0,9,5,459,136,-55,252,-0.7,1.1,19,125,35,1500,1800,1800,11.8,2.72,31
[FLT] 4308,10,cascade,0.717,0.717,0.717,35,0.780,0.801,3,0.709,0.056,0,-27,0,0,0.096,-0.025,0.040,3,0,1378,1410,1075,1675,1,9,5,459,136,-55,252,-0.7,1.1,19,125,35,1500,1800,1800,11.8,2.97,31
[FLT] 4390,10,cascade,0.339,0.339,0.339,100,0.670,0.651,1,0.742,0.017,0,-75,0,0,0.217,0.398,0.200,14,0,1389,1410,1075,1675,1,14,29,675,-371,509,183,-0.7,1.1,19,125,35,1500,1800,1800,11.8,2.97,31
[FLT] 4471,10,cascade,0.446,0.446,0.446,100,0.590,0.532,1,0.774,0.005,0,-93,0,0,0.194,0.326,0.188,13,0,1388,1410,1075,1675,1,14,29,675,-371,509,183,-0.6,0.9,19,124,35,1500,1800,1800,11.8,2.97,31
[FLT] 4554,10,cascade,0.391,0.391,0.391,100,0.500,0.433,1,0.807,0.002,0,-99,0,0,0.223,0.416,0.221,15,0,1390,1410,1075,1675,1,14,29,675,-371,509,183,-0.6,0.9,19,124,35,1500,1800,1800,11.8,3.57,31
[FLT] 4632,10,cascade,0.292,0.292,0.292,100,0.400,0.334,1,0.838,0.295,43,-111,43,0,0.236,0.458,-0.058,-4,-0,1371,1370,1075,1675,0,5,-16,482,-78,17,391,0.5,-0.8,15,124,35,1500,1800,1800,11.8,3.57,31
[FLT] 4713,10,cascade,0.292,0.292,0.292,100,0.350,0.290,1,0.871,0.389,43,-109,43,0,0.238,0.462,-0.151,-11,-0,1364,1364,1075,1675,0,5,-16,482,-78,17,391,0.5,-0.8,15,125,35,1500,1800,1800,11.8,3.50,31
[FLT] 4795,10,cascade,0.181,0.181,0.181,100,0.270,0.205,1,0.904,0.229,0,-102,0,0,0.250,0.654,0.021,1,0,1376,1376,1075,1675,0,-7,32,449,-83,-46,-190,0.5,-0.8,15,125,35,1500,1800,1800,11.8,3.50,31
[FLT] 4876,10,cascade,0.000,0.000,0.000,100,0.180,0.103,1,0.936,-0.145,-31,-101,-31,0,0.250,0.980,0.395,28,0,1403,1410,1075,1675,1,-7,32,449,-83,-46,-190,-7.1,8.7,16,125,35,1500,1800,1800,11.8,3.50,31
[FLT] 4959,10,cascade,0.068,0.068,0.068,100,0.290,0.195,1,0.969,-0.261,-31,-62,-31,0,0.250,0.979,0.511,36,0,1411,1410,1075,1675,0,-7,32,449,-83,-46,-190,-7.1,8.7,16,125,35,1500,1800,1800,11.7,6.37,31
[FLT] 5037,10,cascade,0.163,0.163,0.163,100,0.230,0.137,1,1.000,-0.294,-31,-25,-31,0,0.250,0.925,0.544,38,0,1413,1413,1075,1675,0,47,35,516,430,-1963,-499,-4.9,7.8,19,125,35,1500,1800,1800,11.7,6.37,31
[FLT] 5118,10,cascade,0.207,0.207,0.207,100,0.130,0.073,1,1.000,0.070,23,-48,23,0,0.250,0.772,0.180,13,0,1388,1410,1075,1675,1,47,35,516,430,-1963,-499,-4.9,7.8,19,124,35,1500,1800,1800,11.7,4.85,31
[FLT] 5200,10,cascade,0.270,0.270,0.270,100,0.130,0.117,1,1.000,0.182,23,-50,23,0,0.250,0.676,0.068,5,0,1380,1379,1075,1675,0,-16,1,545,152,-308,-404,-4.9,7.8,19,124,35,1500,1800,1800,11.7,4.85,31
[FLT] 5281,10,cascade,0.304,0.304,0.304,100,0.180,0.201,1,1.000,0.279,37,-19,37,0,0.250,0.612,-0.029,-2,-0,1373,1372,1075,1675,0,-16,1,545,152,-308,-404,-2.1,2.6,22,125,35,1500,1800,1800,11.7,4.85,31
[FLT] 5363,10,cascade,0.358,0.358,0.358,100,0.220,0.269,1,1.000,0.343,37,0,37,0,0.250,0.539,-0.093,-6,-0,1369,1368,1075,1675,0,-16,1,545,152,-308,-404,-2.1,2.6,22,125,35,1500,1800,1800,11.7,4.07,31
[FLT] 5441,10,cascade,0.358,0.358,0.358,100,0.250,0.319,1,1.000,0.361,37,6,37,0,0.250,0.534,-0.111,-8,-0,1367,1367,1075,1675,0,4,0,578,-41,51,-13,-1.3,1.7,24,125,35,1500,1800,1800,11.7,4.07,31
[FLT] 5522,10,cascade,0.414,0.414,0.414,100,0.320,0.401,1,1.000,0.402,42,29,42,0,0.239,0.465,-0.163,-11,-0,1364,1363,1075,1675,0,4,0,578,-41,51,-13,-1.3,1.7,24,125,35,1500,1800,1800,11.7,3.50,31
[FLT] 5604,10,cascade,0.471,0.471,0.471,100,0.370,0.462,1,1.000,0.408,43,43,42,1,0.220,0.407,-0.189,-13,-0,1362,1361,1075,1675,0,6,3,516,244,-190,-32,-1.3,1.7,24,125,35,1500,1800,1800,11.7,3.50,31
[FLT] 5685,10,cascade,0.521,0.521,0.521,100,0.470,0.563,1,1.000,0.529,62,62,45,1,0.192,0.320,-0.338,-24,-0,1351,1351,1075,1675,0,6,3,516,244,-190,-32,0.3,-0.1,24,124,35,1500,1800,1800,11.7,3.50,31
[FLT] 5768,10,cascade,0.577,0.577,0.577,100,0.520,0.611,1,1.000,0.656,72,72,45,1,0.161,0.226,-0.495,-35,-0,1340,1340,1075,1675,0,6,3,516,244,-190,-32,0.3,-0.1,24,124,35,1500,1800,1800,11.7,3.35,31
[FLT] 5846,10,cascade,0.625,0.625,0.625,100,0.540,0.630,1,1.000,0.664,65,65,45,1,0.141,0.176,-0.523,-37,-0,1338,1338,1075,1675,0,5,-8,529,-173,150,152,-0.8,1.0,24,124,35,1500,1800,1800,11.7,3.35,31
[FLT] 5927,10,cascade,0.673,0.673,0.673,100,0.600,0.688,1,1.000,0.629,61,61,47,1,0.111,0.138,-0.518,-36,-0,1339,1338,1075,1675,0,5,-8,529,-173,150,152,-0.8,1.0,24,124,35,1500,1800,1800,11.8,2.80,31
[FLT] 6009,10,cascade,0.698,0.698,0.698,100,0.660,0.741,1,1.000,0.631,64,64,47,1,0.090,0.113,-0.541,-38,-0,1337,1337,1075,1675,0,9,1,451,149,-188,-216,-0.8,1.0,24,124,35,1500,1800,1800,11.8,2.80,31
[FLT] 6092,10,cascade,0.720,0.720,0.720,100,0.750,0.813,1,1.000,0.675,71,71,47,1,0.062,0.078,-0.613,-43,-0,1332,1332,1075,1675,0,9,1,451,149,-188,-216,0.9,-0.9,24,124,35,1500,1800,1800,11.8,2.80,31
[FLT] 0,8,landing,0.720,0.720,0.720,100,0.800,0.848,1,1.000,0.717,77,77,47,1,-0.350,0.000,-1.067,-127,0,1108,1155,1155,1455,-1,9,1,451,149,-188,-216,0.9,-0.9,24,124,35,1500,1800,1800,11.8,3.02,31
[FLT] 82,8,landing,0.731,0.731,0.731,100,0.820,0.842,1,1.000,0.757,76,76,47,1,-0.350,0.000,-1.107,-132,0,1103,1155,1155,1455,-1,-1,-11,436,-162,131,-3,0.9,-0.9,24,124,35,1500,1800,1800,11.8,3.02,31
[FLT] 164,8,landing,0.737,0.737,0.737,100,0.830,0.830,1,1.000,0.662,58,58,35,1,-0.350,0.000,-1.012,-121,0,1114,1155,1155,1455,-1,-1,-11,436,-162,131,-3,-0.9,0.8,25,125,35,1500,1800,1800,11.8,3.02,31
[FLT] 246,8,landing,0.737,0.737,0.737,35,0.860,0.850,3,1.000,0.263,-12,45,-12,0,-0.350,0.000,-0.613,-73,0,1162,1162,1155,1455,0,-1,-11,436,-162,131,-3,-0.9,0.8,25,125,35,1500,1800,1800,11.8,2.10,31
