[RUN] ALT_HOLD hover=1600 target=10.00 kp=0.80 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 905,10,guard,0.000,0.000,0.000,100,0.120,0.087,1,0.000,0.000,0,-10,0,0,0.000,0.000,0.000,0,0,1606,1606,1606,1606,0,259,-51,445,1107,590,1323,-0.9,-28.4,183,125,35,1500,1800,1800,11.8,2.82,31
[FLT] 982,10,guard,0.000,0.000,0.000,100,0.100,0.082,1,0.000,0.000,0,-19,0,0,0.000,0.000,0.000,0,0,1607,1607,1607,1607,0,169,64,469,777,227,1459,7.4,-25.2,167,125,35,1500,1800,1800,11.8,2.82,31
[FLT] 1064,10,guard,0.000,0.000,0.000,100,0.140,0.128,1,0.000,0.000,0,-6,0,0,0.000,0.000,0.000,0,0,1608,1608,1608,1608,0,169,64,469,777,227,1459,7.4,-25.2,167,125,35,1500,1800,1800,11.8,2.57,31
[FLT] 1145,10,guard,0.040,0.040,0.040,100,0.170,0.160,1,0.040,0.000,0,0,0,0,0.000,0.000,0.000,0,0,1609,1609,1609,1609,0,222,30,471,312,99,281,7.4,-25.2,167,125,35,1500,1800,1800,11.8,2.57,31
[FLT] 1227,10,guard,0.040,0.040,0.040,100,0.190,0.179,1,0.040,0.000,0,7,0,0,0.000,0.000,0.000,0,0,1610,1610,1610,1610,0,222,30,471,312,99,281,6.7,-26.0,159,125,35,1500,1800,1800,11.8,2.57,31
[FLT] 1309,10,guard,0.040,0.040,0.040,100,0.180,0.171,1,0.040,0.023,5,3,5,0,0.000,0.000,0.000,0,0,1612,1612,1612,1612,0,222,30,471,312,99,281,6.7,-26.0,159,125,35,1500,1800,1800,11.7,3.87,31
[FLT] 1387,10,guard,0.000,0.000,0.000,100,0.170,0.157,1,0.000,0.042,5,0,5,0,0.000,0.000,0.000,0,0,1613,1613,1613,1613,0,254,39,475,185,-7,198,6.3,-26.2,156,125,35,1500,1800,1800,11.7,3.87,31
[FLT] 1468,10,guard,0.000,0.000,0.000,100,0.170,0.153,1,0.000,0.047,5,0,5,0,0.000,0.000,0.000,0,0,1614,1614,1614,1614,0,254,39,475,185,-7,198,6.3,-26.2,156,124,35,1500,1800,1800,11.6,8.87,31
[FLT] 1550,10,guard,0.000,0.000,0.000,100,0.450,0.379,1,0.000,0.007,-1,52,-1,0,0.000,0.000,0.000,0,0,1615,1615,1615,1615,0,27,87,559,-302,1965,473,6.3,-26.2,156,124,35,1500,1800,1800,11.6,8.87,31
[FLT] 1631,10,guard,0.000,0.000,0.000,100,0.440,0.311,1,0.000,-0.005,-1,90,-1,0,0.000,0.000,0.000,0,0,1616,1616,1616,1616,0,27,87,559,-302,1965,473,2.4,-7.8,157,124,35,1500,1800,1800,11.6,8.87,31
[FLT] 1714,10,guard,0.040,0.040,0.040,100,0.390,0.241,1,0.040,0.015,4,47,4,0,0.000,0.000,0.000,0,0,1618,1618,1618,1618,0,27,87,559,-302,1965,473,2.4,-7.8,157,124,35,1500,1800,1800,11.6,10.32,31
[FLT] 1791,10,guard,0.189,0.189,0.189,100,0.530,0.363,1,0.189,0.032,4,54,4,0,0.000,0.000,0.000,0,0,1619,1619,1619,1619,0,-4,48,514,-127,275,929,0.1,4.9,143,124,35,1500,1800,1800,11.6,10.32,31
[FLT] 1873,10,cascade,0.202,0.202,0.202,100,0.550,0.365,1,0.210,0.038,4,75,4,0,0.089,-0.003,0.051,4,0,1604,1635,1300,1900,1,-4,48,514,-127,275,929,0.1,4.9,143,125,35,1500,1800,1800,11.5,12.40,31
[FLT] 1954,10,cascade,0.202,0.202,0.202,100,0.410,0.246,1,0.242,0.199,27,16,27,0,-0.015,-0.019,-0.214,-15,-0,1585,1584,1300,1900,0,-33,-29,636,-21,60,1413,0.1,4.9,143,125,35,1500,1800,1800,11.5,12.40,31
[FLT] 2036,10,cascade,0.225,0.225,0.225,100,0.360,0.233,1,0.275,0.249,27,-16,27,0,-0.019,-0.024,-0.268,-19,-0,1581,1581,1300,1900,0,-33,-29,636,-21,60,1413,0.9,2.4,127,124,35,1500,1800,1800,11.5,12.40,31
[FLT] 2118,10,cascade,0.291,0.291,0.291,35,0.400,0.296,3,0.308,0.148,2,-15,2,0,0.096,-0.027,-0.052,-4,-0,1596,1635,1300,1900,1,-33,-29,636,-21,60,1413,0.9,2.4,127,124,35,1500,1800,1800,11.4,12.80,31
[FLT] 2196,10,cascade,0.512,0.512,0.512,100,0.370,0.312,1,0.339,0.060,2,-8,2,0,0.150,-0.191,0.089,6,0,1606,1635,1300,1900,1,-19,18,537,-91,39,1827,1.9,2.2,106,124,35,1500,1800,1800,11.4,12.80,31
[FLT] 2277,10,cascade,0.572,0.572,0.572,100,0.350,0.379,1,0.372,0.032,2,-12,2,0,0.156,-0.210,0.123,9,0,1609,1635,1300,1900,1,-19,18,537,-91,39,1827,1.9,2.2,106,124,35,1500,1800,1800,11.3,13.05,31
[FLT] 2359,10,cascade,0.597,0.597,0.597,100,0.350,0.461,1,0.404,0.024,2,-11,2,0,0.152,-0.200,0.129,9,0,1609,1635,1300,1900,1,-5,45,573,-222,-119,2235,1.9,2.2,106,124,35,1500,1800,1800,11.3,13.05,31
[FLT] 2440,10,cascade,0.516,0.516,0.516,35,0.410,0.541,3,0.437,0.139,19,0,19,0,0.127,-0.121,-0.012,-1,-0,1599,1635,1300,1900,1,-5,45,573,-222,-119,2235,0.0,0.1,79,125,35,1500,1800,1800,11.3,13.05,31
[FLT] 2523,10,cascade,0.472,0.472,0.472,100,0.440,0.580,1,0.470,0.175,19,11,19,0,-0.044,-0.054,-0.218,-15,-0,1585,1584,1300,1900,0,-5,45,573,-222,-119,2235,0.0,0.1,79,125,35,1500,1800,1800,11.3,13.25,31
[FLT] 2601,10,cascade,0.677,0.677,0.677,100,0.470,0.635,1,0.501,0.165,16,19,16,0,-0.129,-0.225,-0.293,-21,-0,1579,1579,1300,1900,0,-21,33,521,38,-40,2789,-0.8,0.0,47,125,35,1500,1800,1800,11.3,13.25,31
[FLT] 2682,10,cascade,0.677,0.677,0.677,35,0.530,0.695,3,0.534,0.161,16,30,16,0,-0.120,-0.192,-0.281,-20,-0,1580,1580,1300,1900,0,-21,33,521,38,-40,2789,-0.8,0.0,47,124,35,1500,1800,1800,11.2,13.42,31
[FLT] 2764,10,cascade,0.677,0.677,0.677,35,0.580,0.745,3,0.566,0.160,16,42,16,0,-0.111,-0.159,-0.272,-19,-0,1581,1580,1300,1900,0,-10,39,546,-7,178,3305,-0.8,0.0,47,124,35,1500,1800,1800,11.2,13.42,31
[FLT] 2846,10,cascade,0.836,0.836,0.836,100,0.630,0.839,1,0.599,0.160,16,47,16,0,-0.144,-0.285,-0.304,-21,-0,1579,1578,1300,1900,0,-10,39,546,-7,178,3305,0.4,0.6,8,125,35,1500,1800,1800,11.2,13.42,31
[FLT] 2928,10,cascade,0.836,0.836,0.836,35,0.640,0.849,3,0.632,0.160,16,46,16,0,-0.136,-0.252,-0.296,-21,-0,1579,1579,1300,1900,0,-10,39,546,-7,178,3305,0.4,0.6,8,125,35,1500,1800,1800,11.2,13.57,31
[FLT] 3006,10,cascade,1.194,1.194,1.194,35,0.650,0.918,3,0.663,0.256,38,32,38,0,-0.200,-0.608,-0.456,-32,-0,1568,1568,1300,1900,0,-11,35,541,-63,16,3920,1.1,0.3,321,125,35,1500,1800,1800,11.2,13.57,31
[FLT] 3087,10,cascade,1.244,1.244,1.244,100,0.670,0.992,1,0.696,0.290,26,26,38,1,-0.200,-0.635,-0.490,-34,-0,1566,1565,1300,1900,0,-11,35,541,-63,16,3920,1.1,0.3,321,125,35,1500,1800,1800,11.2,13.47,31
[FLT] 3169,10,cascade,1.244,1.244,1.244,35,0.720,1.042,3,0.728,0.353,38,30,38,0,-0.200,-0.621,-0.553,-39,-0,1561,1561,1300,1900,0,-3,44,529,-296,-162,4064,1.1,0.3,321,125,35,1500,1800,1800,11.2,13.47,31
[FLT] 3251,10,cascade,0.906,0.906,0.906,35,0.760,1.080,3,0.761,0.372,38,35,38,0,-0.137,-0.256,-0.508,-36,-0,1564,1564,1300,1900,0,-3,44,529,-296,-162,4064,-1.4,-1.3,271,124,35,1500,1800,1800,11.2,13.47,31
[FLT] 3333,10,cascade,1.046,1.046,1.046,35,0.810,1.140,3,0.794,0.378,38,41,38,0,-0.165,-0.365,-0.542,-38,-0,1562,1562,1300,1900,0,-3,44,529,-296,-162,4064,-1.4,-1.3,271,124,35,1500,1800,1800,11.2,12.85,31
[FLT] 3410,10,cascade,1.046,1.046,1.046,35,0.800,1.130,3,0.825,0.362,34,35,34,0,-0.156,-0.330,-0.517,-36,-0,1564,1563,1300,1900,0,-9,56,525,130,274,4313,-0.7,1.0,220,124,35,1500,1800,1800,11.2,12.85,31
[FLT] 3492,10,cascade,1.046,1.046,1.046,35,0.810,1.140,3,0.858,0.347,34,19,34,0,-0.146,-0.292,-0.493,-34,-0,1566,1565,1300,1900,0,-9,56,525,130,274,4313,-0.7,1.0,220,124,35,1500,1800,1800,11.2,12.57,31
[FLT] 3574,10,cascade,1.046,1.046,1.046,35,0.890,1.220,3,0.890,0.342,34,30,34,0,-0.137,-0.258,-0.479,-34,-0,1566,1566,1300,1900,0,-1,26,527,142,38,4764,-0.7,1.0,220,124,35,1500,1800,1800,11.2,12.57,31
[FLT] 3656,10,cascade,1.170,1.170,-1.000,0,0.980,1.310,0,0.923,0.466,56,56,34,1,-0.171,-0.387,-0.636,-45,-0,1555,1555,1300,1900,0,-1,26,527,142,38,4764,4.4,1.2,162,124,35,1500,1800,1800,11.2,12.57,31
[FLT] 3738,10,cascade,1.668,1.668,1.668,35,1.030,1.418,3,0.956,0.439,34,64,34,0,-0.200,-0.844,-0.639,-45,-0,1555,1555,1300,1900,0,-1,26,527,142,38,4764,4.4,1.2,162,124,35,1500,1800,1800,11.2,10.57,31
[FLT] 3816,10,cascade,1.668,1.668,1.668,35,1.120,1.508,3,0.987,0.460,54,75,54,0,-0.200,-0.819,-0.660,-46,-0,1554,1553,1300,1900,0,12,77,527,-519,-295,5043,-2.3,-2.4,101,124,35,1500,1800,1800,11.2,10.57,31
[FLT] 3897,10,cascade,1.668,1.668,1.668,35,1.140,1.528,3,1.020,0.516,54,75,54,0,-0.200,-0.803,-0.716,-50,-0,1550,1549,1300,1900,0,12,77,527,-519,-295,5043,-2.3,-2.4,101,124,35,1500,1800,1800,11.3,8.72,31
[FLT] 3979,10,cascade,1.341,1.341,1.341,100,1.200,1.575,1,1.052,0.593,68,68,54,1,-0.191,-0.467,-0.784,-55,-0,1545,1545,1300,1900,0,20,55,493,266,156,5703,-2.3,-2.4,101,124,35,1500,1800,1800,11.3,8.72,31
[FLT] 4061,10,cascade,1.341,1.341,1.341,35,1.280,1.655,3,1.085,0.556,54,67,54,0,-0.180,-0.423,-0.736,-52,-0,1548,1548,1300,1900,0,20,55,493,266,156,5703,-3.6,1.9,35,124,35,1500,1800,1800,11.3,8.72,31
[FLT] 4143,10,cascade,1.111,1.111,1.111,35,1.310,1.633,3,1.118,0.545,54,69,54,0,-0.111,-0.156,-0.656,-46,-0,1554,1554,1300,1900,0,20,55,493,266,156,5703,-3.6,1.9,35,124,35,1500,1800,1800,11.3,8.05,31
[FLT] 4221,10,cascade,1.111,1.111,1.111,35,1.280,1.603,3,1.149,0.445,32,46,32,0,-0.076,-0.095,-0.521,-36,-0,1564,1563,1300,1900,0,9,22,530,572,183,6481,6.8,1.8,318,124,35,1500,1800,1800,11.3,8.05,31
[FLT] 4302,10,cascade,1.111,1.111,1.111,35,1.300,1.623,3,1.182,0.358,32,26,32,0,-0.029,-0.037,-0.388,-27,-0,1573,1572,1300,1900,0,9,22,530,572,183,6481,6.8,1.8,318,125,35,1500,1800,1800,11.3,8.20,31
[FLT] 4384,10,cascade,0.947,0.947,0.947,100,1.340,1.594,1,1.214,0.332,32,26,32,0,0.134,0.168,-0.197,-14,-0,1586,1586,1300,1900,0,-20,53,538,-495,135,6579,6.8,1.8,318,125,35,1500,1800,1800,11.3,8.20,31
[FLT] 4466,10,cascade,0.947,0.947,0.947,35,1.360,1.614,3,1.247,0.323,32,23,32,0,0.154,0.203,-0.170,-12,-0,1588,1588,1300,1900,0,-20,53,538,-495,135,6579,2.0,-4.0,237,125,35,1500,1800,1800,11.3,8.20,31
[FLT] 4548,10,cascade,0.947,0.947,0.947,35,1.440,1.694,3,1.280,0.321,32,33,32,0,0.164,0.237,-0.157,-11,-0,1589,1589,1300,1900,0,-20,53,538,-495,135,6579,2.0,-4.0,237,125,35,1500,1800,1800,11.3,8.30,31
[FLT] 4626,10,cascade,0.947,0.947,0.947,35,1.500,1.754,3,1.311,0.294,26,51,26,0,0.177,0.276,-0.117,-8,-0,1592,1591,1300,1900,0,18,43,553,352,208,6912,-2.0,0.3,153,125,35,1500,1800,1800,11.3,8.30,31
[FLT] 4707,10,cascade,1.664,1.664,-1.000,0,1.550,1.804,0,1.344,0.411,58,58,26,1,-0.185,-0.443,-0.596,-42,-0,1558,1558,1300,1900,0,18,43,553,352,208,6912,-2.0,0.3,153,125,35,1500,1800,1800,11.3,8.45,31
[FLT] 4789,10,cascade,1.704,1.704,-1.000,0,1.590,1.844,0,1.376,0.550,61,61,26,1,-0.198,-0.492,-0.748,-52,-0,1548,1547,1300,1900,0,48,75,592,284,140,7466,-2.0,0.3,153,125,35,1500,1800,1800,11.3,8.45,31
[FLT] 4870,10,cascade,1.674,1.674,-1.000,0,1.560,1.814,0,1.409,0.493,42,42,26,1,-0.177,-0.413,-0.670,-47,-0,1553,1553,1300,1900,0,48,75,592,284,140,7466,4.8,-0.4,62,125,35,1500,1800,1800,11.3,8.45,31
[FLT] 4953,10,cascade,2.462,2.462,2.462,100,1.510,1.949,1,1.442,0.257,9,9,26,1,-0.200,-1.097,-0.457,-32,-0,1568,1568,1300,1900,0,48,75,592,284,140,7466,4.8,-0.4,62,125,35,1500,1800,1800,11.3,8.00,31
[FLT] 5030,10,cascade,2.462,2.462,2.462,35,1.510,1.949,3,1.473,0.408,60,0,60,0,-0.200,-1.112,-0.608,-43,-0,1557,1557,1300,1900,0,13,31,515,-408,-205,7593,-2.8,-2.5,329,125,35,1500,1800,1800,11.3,8.00,31
[FLT] 5112,10,cascade,2.462,2.462,2.462,35,1.600,2.039,3,1.506,0.542,60,4,60,0,-0.200,-1.119,-0.742,-52,-0,1548,1548,1300,1900,0,13,31,515,-408,-205,7593,-2.8,-2.5,329,125,35,1500,1800,1800,11.3,8.05,31
[FLT] 5193,10,cascade,1.873,1.873,1.873,35,1.680,2.110,3,1.538,0.482,60,33,60,0,-0.195,-0.480,-0.677,-47,-0,1553,1552,1300,1900,0,29,85,524,436,378,7821,-2.8,-2.5,329,125,35,1500,1800,1800,11.3,8.05,31
[FLT] 5275,10,cascade,1.873,1.873,1.873,35,1.840,2.270,3,1.571,0.565,60,74,60,0,-0.193,-0.472,-0.757,-53,-0,1547,1547,1300,1900,0,29,85,524,436,378,7821,1.8,3.0,234,124,35,1500,1800,1800,11.3,8.05,31
[FLT] 5357,10,cascade,2.113,2.113,2.113,100,1.970,2.382,1,1.604,0.834,113,113,60,1,-0.200,-0.760,-1.034,-72,-0,1528,1527,1300,1900,0,29,85,524,436,378,7821,1.8,3.0,234,124,35,1500,1800,1800,11.3,7.97,31
[FLT] 5435,10,cascade,1.965,1.965,1.965,35,1.980,2.356,3,1.635,0.776,51,110,51,0,-0.200,-0.563,-0.976,-68,-0,1532,1531,1300,1900,0,50,18,560,-401,98,8062,2.2,-3.2,135,124,35,1500,1800,1800,11.3,7.97,31
[FLT] 5516,10,cascade,1.965,1.965,1.965,35,1.960,2.336,3,1.667,0.591,51,75,51,0,-0.194,-0.475,-0.785,-55,-0,1545,1545,1300,1900,0,50,18,560,-401,98,8062,2.2,-3.2,135,125,35,1500,1800,1800,11.4,7.45,31
[FLT] 5598,10,cascade,1.965,1.965,1.965,35,1.950,2.326,3,1.700,0.535,51,43,51,0,-0.181,-0.425,-0.715,-50,-0,1550,1549,1300,1900,0,22,54,532,252,178,8222,2.2,-3.2,135,125,35,1500,1800,1800,11.4,7.45,31
[FLT] 5680,10,cascade,2.579,2.579,2.579,35,1.950,2.373,3,1.733,0.466,51,19,51,0,-0.200,-0.986,-0.666,-47,-0,1553,1553,1300,1900,0,22,54,532,252,178,8222,-3.3,1.4,35,125,35,1500,1800,1800,11.4,7.45,31
[FLT] 5762,10,cascade,2.579,2.579,2.579,35,1.970,2.393,3,1.766,0.497,51,11,51,0,-0.200,-0.962,-0.697,-49,-0,1551,1551,1300,1900,0,22,54,532,252,178,8222,-3.3,1.4,35,125,35,1500,1800,1800,11.4,7.82,31
[FLT] 5840,10,cascade,2.318,2.318,2.318,35,2.030,2.458,3,1.797,0.408,50,19,50,0,-0.200,-0.644,-0.608,-43,-0,1557,1557,1300,1900,0,25,60,557,226,122,8342,5.3,-0.2,292,125,35,1500,1800,1800,11.4,7.82,31
[FLT] 5922,10,cascade,2.318,2.318,2.318,35,2.050,2.478,3,1.830,0.472,50,29,50,0,-0.200,-0.630,-0.672,-47,-0,1553,1552,1300,1900,0,25,60,557,226,122,8342,5.3,-0.2,292,125,35,1500,1800,1800,11.4,8.20,31
[FLT] 6004,10,cascade,2.292,2.292,2.292,100,2.200,2.604,1,1.862,0.505,53,53,50,1,-0.200,-0.581,-0.705,-49,-0,1551,1550,1300,1900,0,39,57,514,-337,88,8488,5.3,-0.2,292,125,35,1500,1800,1800,11.4,8.20,31
[FLT] 6087,10,cascade,2.292,2.292,2.292,35,2.310,2.714,3,1.896,0.501,50,89,50,0,-0.200,-0.547,-0.701,-49,-0,1551,1550,1300,1900,0,39,57,514,-337,88,8488,0.3,-2.5,187,124,35,1500,1800,1800,11.4,8.20,31
[FLT] 6169,10,cascade,2.292,2.292,2.292,35,2.410,2.814,3,1.928,0.500,50,106,50,0,-0.200,-0.514,-0.700,-49,-0,1551,1550,1300,1900,0,39,57,514,-337,88,8488,0.3,-2.5,187,124,35,1500,1800,1800,11.4,7.85,31
[FLT] 6247,10,cascade,2.366,2.366,2.366,35,2.500,2.864,3,1.960,0.663,54,112,54,0,-0.200,-0.605,-0.863,-60,-0,1540,1539,1300,1900,0,43,-10,509,185,280,8609,-2.0,1.8,82,124,35,1500,1800,1800,11.4,7.85,31
[FLT] 6328,10,cascade,2.366,2.366,2.366,35,2.580,2.944,3,1.992,0.578,54,117,54,0,-0.200,-0.547,-0.778,-54,-0,1546,1545,1300,1900,0,43,-10,509,185,280,8609,-2.0,1.8,82,124,35,1500,1800,1800,11.4,7.57,31
[FLT] 6410,10,cascade,2.610,2.610,2.610,100,2.570,2.912,1,2.025,0.727,94,94,54,1,-0.200,-0.803,-0.927,-65,-0,1535,1535,1300,1900,0,47,44,487,7,48,8907,-2.0,1.8,82,124,35,1500,1800,1800,11.4,7.57,31
[FLT] 6492,10,cascade,2.610,2.610,2.610,35,2.480,2.822,3,2.058,0.596,54,38,54,0,-0.200,-0.731,-0.796,-56,-0,1544,1544,1300,1900,0,47,44,487,7,48,8907,1.7,-0.2,333,125,35,1500,1800,1800,11.4,7.57,31
[FLT] 6574,10,cascade,2.610,2.610,2.610,35,2.540,2.882,3,2.090,0.557,54,15,54,0,-0.200,-0.687,-0.757,-53,-0,1547,1547,1300,1900,0,47,44,487,7,48,8907,1.7,-0.2,333,125,35,1500,1800,1800,11.4,7.72,31
[FLT] 6652,10,cascade,2.610,2.610,2.610,35,2.540,2.882,3,2.122,0.514,47,12,47,0,-0.200,-0.643,-0.714,-50,-0,1550,1550,1300,1900,0,35,69,491,121,122,9098,1.3,-0.9,221,125,35,1500,1800,1800,11.4,7.72,31
[FLT] 6733,10,cascade,3.581,3.581,3.581,100,2.590,3.026,1,2.154,0.354,17,17,47,1,-0.200,-1.533,-0.554,-39,-0,1561,1561,1300,1900,0,35,69,491,121,122,9098,1.3,-0.9,221,124,35,1500,1800,1800,11.4,7.75,31
[FLT] 6815,10,cascade,3.581,3.581,3.581,35,2.700,3.136,3,2.187,0.435,47,37,47,0,-0.200,-1.525,-0.635,-44,-0,1556,1555,1300,1900,0,51,38,518,-103,-4,9109,1.3,-0.9,221,124,35,1500,1800,1800,11.4,7.75,31
[FLT] 6897,10,cascade,3.581,3.581,3.581,35,2.850,3.286,3,2.220,0.459,47,87,47,0,-0.200,-1.499,-0.659,-46,-0,1554,1553,1300,1900,0,51,38,518,-103,-4,9109,-1.9,0.4,109,124,35,1500,1800,1800,11.4,7.75,31
[FLT] 6979,10,cascade,3.581,3.581,3.581,35,2.870,3.306,3,2.252,0.467,47,91,47,0,-0.200,-1.469,-0.667,-47,-0,1553,1553,1300,1900,0,51,38,518,-103,-4,9109,-1.9,0.4,109,124,35,1500,1800,1800,11.4,7.80,31
[FLT] 7057,10,cascade,3.166,3.166,-1.000,0,2.870,3.306,0,2.284,0.574,71,71,64,1,-0.200,-1.055,-0.774,-54,-0,1546,1545,1300,1900,0,68,44,526,143,19,9620,1.7,0.1,352,124,35,1500,1800,1800,11.4,7.80,31
[FLT] 7138,10,cascade,3.069,3.069,3.069,35,2.840,3.268,3,2.316,0.584,64,38,64,0,-0.200,-0.928,-0.784,-55,-0,1545,1545,1300,1900,0,68,44,526,143,19,9620,1.7,0.1,352,125,35,1500,1800,1800,11.3,7.85,31
[FLT] 7220,10,cascade,3.069,3.069,3.069,35,2.840,3.268,3,2.349,0.623,64,21,64,0,-0.200,-0.907,-0.823,-58,-0,1542,1542,1300,1900,0,30,28,516,-155,178,9748,1.7,0.1,352,125,35,1500,1800,1800,11.3,7.85,31
[FLT] 7301,10,cascade,3.069,3.069,3.069,35,2.880,3.308,3,2.381,0.635,64,6,64,0,-0.200,-0.878,-0.835,-58,-0,1542,1541,1300,1900,0,30,28,516,-155,178,9748,0.6,-1.2,232,125,35,1500,1800,1800,11.3,7.85,31
[FLT] 7383,10,cascade,3.069,3.069,3.069,35,2.960,3.388,3,2.414,0.638,64,32,64,0,-0.200,-0.846,-0.838,-59,-0,1541,1541,1300,1900,0,30,28,516,-155,178,9748,0.6,-1.2,232,125,35,1500,1800,1800,11.4,7.75,31
[FLT] 7461,10,cascade,2.127,2.127,2.127,100,3.010,3.298,1,2.445,0.488,44,44,64,1,0.137,0.172,-0.350,-25,-0,1575,1575,1300,1900,0,83,9,554,523,224,9991,2.5,1.1,111,125,35,1500,1800,1800,11.4,7.75,31
[FLT] 7542,10,cascade,2.160,2.160,2.160,100,3.040,3.204,1,2.478,0.426,47,47,28,1,0.149,0.190,-0.276,-19,-0,1581,1580,1300,1900,0,83,9,554,523,224,9991,2.5,1.1,111,124,35,1500,1800,1800,11.3,8.25,31
[FLT] 7624,10,cascade,2.160,2.160,2.160,35,3.080,3.244,3,2.510,0.324,28,49,28,0,0.170,0.253,-0.154,-11,-0,1589,1589,1300,1900,0,60,14,601,101,169,9860,2.5,1.1,111,124,35,1500,1800,1800,11.3,8.25,31
[FLT] 7706,10,cascade,1.859,1.859,1.859,100,3.050,2.938,1,2.543,0.347,32,32,28,1,0.250,0.580,-0.097,-7,-0,1593,1593,1300,1900,0,60,14,601,101,169,9860,2.1,-5.5,347,125,35,1500,1800,1800,11.3,8.25,31
[FLT] 7788,10,cascade,1.929,1.929,1.929,100,3.020,2.807,1,2.576,0.300,28,1,28,0,0.250,0.557,-0.050,-4,-0,1596,1596,1300,1900,0,60,14,601,101,169,9860,2.1,-5.5,347,125,35,1500,1800,1800,11.3,8.65,31
[FLT] 7866,10,cascade,1.929,1.929,1.929,35,3.050,2.837,3,2.607,0.286,28,2,28,0,0.250,0.592,-0.036,-3,-0,1597,1597,1300,1900,0,68,76,568,-101,-243,9754,-8.6,4.2,227,125,35,1500,1800,1800,11.3,8.65,31
[FLT] 7947,10,cascade,1.929,1.929,1.929,35,3.100,2.887,3,2.640,0.080,-1,8,-1,0,0.250,0.686,0.170,12,0,1612,1635,1300,1900,1,68,76,568,-101,-243,9754,-8.6,4.2,227,124,35,1500,1800,1800,11.3,8.35,31
[FLT] 8029,10,cascade,1.929,1.929,1.929,35,3.180,2.967,3,2.672,0.017,-1,34,-1,0,0.250,0.738,0.233,16,0,1616,1635,1300,1900,1,83,47,617,636,397,10322,-8.6,4.2,227,124,35,1500,1800,1800,11.3,8.35,31
