[RUN] ALT_HOLD hover=1430 target=1.00 kp=0.70 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 992,10,cascade,0.269,0.269,0.331,100,0.300,0.276,1,0.267,0.255,35,-5,35,0,-0.001,-0.002,-0.256,-18,-0,1412,1412,1130,1730,0,-4,19,548,-10,-7,-18,0.2,0.0,350,124,35,1500,1800,1800,12.0,2.85,31
[FLT] 1074,10,cascade,0.327,0.327,0.389,100,0.360,0.360,1,0.300,0.321,35,9,35,0,-0.019,-0.027,-0.340,-24,-0,1406,1406,1130,1730,0,5,21,480,-11,-10,-5,0.2,0.0,350,124,35,1500,1800,1800,12.0,2.85,31
[FLT] 1155,10,cascade,0.389,0.389,0.451,100,0.400,0.422,1,0.333,0.341,35,30,35,0,-0.039,-0.056,-0.381,-27,-0,1403,1403,1130,1730,0,5,21,480,-11,-10,-5,0.1,0.1,350,124,35,1500,1800,1800,12.0,2.85,31
[FLT] 1238,10,cascade,0.439,0.439,0.501,100,0.430,0.476,1,0.366,0.396,42,33,42,0,-0.051,-0.073,-0.448,-31,-0,1399,1398,1130,1730,0,5,21,480,-11,-10,-5,0.1,0.1,350,124,35,1500,1800,1800,12.0,2.55,31
[FLT] 1315,10,cascade,0.478,0.478,0.540,100,0.470,0.536,1,0.397,0.412,42,40,42,0,-0.057,-0.081,-0.469,-33,-0,1397,1397,1130,1730,0,13,15,471,-4,9,21,0.0,0.0,350,124,35,1500,1800,1800,12.0,2.55,31
[FLT] 1397,10,cascade,0.478,0.478,0.540,100,0.510,0.585,1,0.429,0.418,42,41,42,0,-0.034,-0.049,-0.452,-32,-0,1398,1398,1130,1730,0,13,15,471,-4,9,21,0.0,0.0,350,125,35,1500,1800,1800,12.0,2.40,31
[FLT] 1478,10,cascade,0.503,0.503,0.565,100,0.560,0.637,1,0.462,0.419,42,46,42,0,-0.029,-0.041,-0.448,-31,-0,1399,1398,1130,1730,0,-8,-2,450,-9,12,-17,0.0,0.0,350,125,35,1500,1800,1800,12.0,2.40,31
[FLT] 1560,10,cascade,0.515,0.515,0.577,100,0.570,0.647,1,0.495,0.420,42,40,42,0,-0.014,-0.020,-0.434,-30,-0,1400,1399,1130,1730,0,-8,-2,450,-9,12,-17,0.1,0.0,350,124,35,1500,1800,1800,12.0,2.40,31
[FLT] 1642,10,cascade,0.516,0.516,0.578,100,0.580,0.656,1,0.527,0.371,35,29,35,0,0.008,0.011,-0.363,-25,-0,1405,1404,1130,1730,0,-8,-2,450,-9,12,-17,0.1,0.0,350,124,35,1500,1800,1800,12.0,2.37,31
[FLT] 1720,10,cascade,0.519,0.519,0.581,100,0.580,0.655,1,0.559,0.357,35,17,35,0,0.028,0.040,-0.329,-23,-0,1407,1406,1130,1730,0,-24,-8,466,-7,-34,16,0.0,0.0,350,124,35,1500,1800,1800,12.0,2.37,31
[FLT] 1801,10,cascade,0.500,0.500,0.562,100,0.580,0.652,1,0.591,0.295,22,8,22,0,0.064,0.091,-0.231,-16,-0,1414,1413,1130,1730,0,-24,-8,466,-7,-34,16,0.0,0.0,350,125,35,1500,1800,1800,12.0,2.42,31
[FLT] 1883,10,cascade,0.481,0.481,0.543,100,0.580,0.645,1,0.624,0.243,22,1,22,0,0.100,0.143,-0.143,-10,-0,1420,1420,1130,1730,0,-4,15,505,9,15,-6,0.0,0.0,350,125,35,1500,1800,1800,12.0,2.42,31
[FLT] 1964,10,cascade,0.451,0.451,0.513,100,0.550,0.609,1,0.656,0.227,22,0,22,0,0.144,0.205,-0.083,-6,-0,1424,1424,1130,1730,0,-4,15,505,9,15,-6,0.1,0.1,350,124,35,1500,1800,1800,12.0,2.42,31
[FLT] 2047,10,cascade,0.417,0.417,0.479,100,0.560,0.608,1,0.689,0.124,8,0,8,0,0.176,0.272,0.052,4,0,1434,1433,1130,1730,0,-4,15,505,9,15,-6,0.1,0.1,350,124,35,1500,1800,1800,12.0,2.57,31
[FLT] 2124,10,cascade,0.417,0.417,0.479,100,0.530,0.568,1,0.720,0.094,8,0,8,0,0.186,0.303,0.092,6,0,1436,1436,1130,1730,0,4,7,546,-30,13,-5,0.0,0.0,350,124,35,1500,1800,1800,12.0,2.57,31
[FLT] 2206,10,cascade,0.382,0.382,0.444,100,0.480,0.514,1,0.753,0.032,-4,-12,-4,0,0.208,0.371,0.176,12,0,1442,1442,1130,1730,0,4,7,546,-30,13,-5,0.0,0.0,350,124,35,1500,1800,1800,12.0,2.75,31
[FLT] 2288,10,cascade,0.352,0.352,0.414,100,0.430,0.467,1,0.786,-0.018,-4,-30,-4,0,0.228,0.434,0.247,17,0,1447,1447,1130,1730,0,-12,7,561,-12,-19,-27,0.0,0.0,350,124,35,1500,1800,1800,12.0,2.75,31
[FLT] 2369,10,cascade,0.323,0.323,0.385,100,0.410,0.448,1,0.818,-0.033,-4,-33,-4,0,0.248,0.495,0.282,20,0,1450,1449,1130,1730,0,-12,7,561,-12,-19,-27,0.1,-0.1,350,124,35,1500,1800,1800,12.0,2.75,31
[FLT] 2451,10,cascade,0.290,0.290,0.352,100,0.410,0.442,1,0.851,-0.122,-16,-25,-16,0,0.250,0.561,0.372,26,0,1456,1456,1130,1730,0,-12,7,561,-12,-19,-27,0.1,-0.1,350,124,35,1500,1800,1800,12.0,2.92,31
[FLT] 2529,10,cascade,0.252,0.252,0.314,100,0.410,0.433,1,0.882,-0.148,-16,-16,-16,0,0.250,0.630,0.398,28,0,1458,1457,1130,1730,0,-5,14,581,-19,13,-17,0.0,0.0,350,124,35,1500,1800,1800,12.0,2.92,31
[FLT] 2610,10,cascade,0.221,0.221,0.283,100,0.380,0.393,1,0.915,-0.178,-21,-11,-21,0,0.250,0.694,0.428,30,0,1460,1459,1130,1730,0,-5,14,581,-19,13,-17,0.0,0.0,350,125,35,1500,1800,1800,12.0,3.10,31
[FLT] 2692,10,cascade,0.213,0.213,0.275,100,0.340,0.351,1,0.947,-0.200,-21,-20,-21,0,0.250,0.734,0.450,32,0,1462,1461,1130,1730,0,-3,-2,591,12,19,-19,0.0,0.0,350,125,35,1500,1800,1800,12.0,3.10,31
[FLT] 2773,10,cascade,0.213,0.213,0.275,100,0.370,0.376,1,0.980,-0.207,-21,-13,-21,0,0.250,0.767,0.457,32,0,1462,1461,1130,1730,0,-3,-2,591,12,19,-19,0.0,0.0,350,124,35,1500,1800,1800,12.0,3.10,31
[FLT] 2856,10,cascade,0.229,0.229,0.291,100,0.370,0.372,1,1.000,-0.160,-14,0,-14,0,0.250,0.771,0.410,29,0,1459,1458,1130,1730,0,-3,-2,591,12,19,-19,0.0,0.0,350,124,35,1500,1800,1800,12.0,3.15,31
[FLT] 2933,10,cascade,0.265,0.265,0.327,100,0.380,0.387,1,1.000,-0.146,-14,0,-14,0,0.250,0.735,0.396,28,0,1458,1457,1130,1730,0,0,34,586,15,-12,25,0.0,0.0,350,124,35,1500,1800,1800,12.0,3.15,31
[FLT] 3014,10,cascade,0.313,0.313,0.375,100,0.400,0.417,1,1.000,-0.072,2,0,2,0,0.250,0.687,0.322,23,0,1453,1452,1130,1730,0,0,34,586,15,-12,25,0.0,0.0,350,124,35,1500,1800,1800,12.0,3.12,31
[FLT] 3096,10,cascade,0.368,0.368,0.430,100,0.410,0.444,1,1.000,-0.008,2,0,2,0,0.250,0.632,0.258,18,0,1448,1448,1130,1730,0,-15,-21,562,-26,24,-3,0.0,0.0,350,124,35,1500,1800,1800,12.0,3.12,31
[FLT] 3177,10,cascade,0.420,0.420,0.482,100,0.410,0.463,1,1.000,0.012,2,0,2,0,0.250,0.580,0.238,17,0,1447,1446,1130,1730,0,-15,-21,562,-26,24,-3,0.0,0.0,350,125,35,1500,1800,1800,12.0,3.12,31
[FLT] 3260,10,cascade,0.469,0.469,0.531,100,0.460,0.531,1,1.000,0.123,17,10,17,0,0.250,0.531,0.127,9,0,1439,1438,1130,1730,0,-15,-21,562,-26,24,-3,0.0,0.0,350,125,35,1500,1800,1800,12.0,3.00,31
[FLT] 3337,10,cascade,0.522,0.522,0.584,100,0.530,0.612,1,1.000,0.155,17,27,17,0,0.243,0.478,0.088,6,0,1436,1436,1130,1730,0,-16,20,538,12,-12,4,0.0,0.0,350,125,35,1500,1800,1800,12.0,3.00,31
[FLT] 3418,10,cascade,0.578,0.578,0.640,100,0.560,0.652,1,1.000,0.244,35,40,35,0,0.225,0.422,-0.020,-1,-0,1429,1428,1130,1730,0,-16,20,538,12,-12,4,0.0,0.0,350,125,35,1500,1800,1800,12.0,2.87,31
[FLT] 3500,10,cascade,0.578,0.578,0.640,100,0.580,0.682,1,1.000,0.318,35,38,35,0,0.225,0.422,-0.093,-7,-0,1423,1423,1130,1730,0,5,0,519,-2,15,-3,0.0,0.0,350,125,35,1500,1800,1800,12.0,2.87,31
[FLT] 3582,10,cascade,0.632,0.632,0.694,100,0.640,0.749,1,1.000,0.340,35,43,35,0,0.207,0.368,-0.133,-9,-0,1421,1420,1130,1730,0,5,0,519,-2,15,-3,0.0,0.0,350,124,35,1500,1800,1800,12.0,2.87,31
[FLT] 3664,10,cascade,0.676,0.676,0.738,100,0.680,0.796,1,1.000,0.375,39,44,39,0,0.193,0.324,-0.182,-13,-0,1417,1417,1130,1730,0,5,0,519,-2,15,-3,0.0,0.0,350,124,35,1500,1800,1800,12.0,2.70,31
[FLT] 3742,10,cascade,0.727,0.727,0.789,100,0.740,0.860,1,1.000,0.385,39,50,39,0,0.176,0.273,-0.209,-15,-0,1415,1415,1130,1730,0,2,0,481,-29,1,-32,0.0,0.0,350,124,35,1500,1800,1800,12.0,2.70,31
[FLT] 3823,10,cascade,0.768,0.768,0.830,100,0.800,0.918,1,1.000,0.397,41,59,41,0,0.162,0.232,-0.235,-16,-0,1414,1413,1130,1730,0,2,0,481,-29,1,-32,0.0,0.0,350,125,35,1500,1800,1800,12.0,2.57,31
[FLT] 3905,10,cascade,0.786,0.786,0.848,100,0.830,0.940,1,1.000,0.406,41,58,41,0,0.150,0.214,-0.256,-18,-0,1412,1412,1130,1730,0,-4,12,483,-1,-1,-14,0.0,0.0,350,125,35,1500,1800,1800,12.0,2.57,31
[FLT] 3986,10,cascade,0.817,0.817,0.879,100,0.890,0.987,1,1.000,0.409,41,58,41,0,0.128,0.183,-0.281,-20,-0,1410,1410,1130,1730,0,-4,12,483,-1,-1,-14,0.1,0.0,350,125,35,1500,1800,1800,12.0,2.57,31
[FLT] 4069,10,cascade,0.834,0.834,0.896,100,0.880,0.973,1,1.000,0.375,36,43,36,0,0.116,0.166,-0.258,-18,-0,1412,1411,1130,1730,0,-4,12,483,-1,-1,-14,0.1,0.0,350,125,35,1500,1800,1800,12.0,2.55,31
[FLT] 4146,10,cascade,0.859,0.859,0.921,100,0.880,0.974,1,1.000,0.365,36,27,36,0,0.099,0.141,-0.266,-19,-0,1411,1411,1130,1730,0,12,3,480,-6,41,-12,0.1,0.1,350,125,35,1500,1800,1800,12.0,2.55,31
[FLT] 4227,10,cascade,0.859,0.859,0.921,100,0.930,1.017,1,1.000,0.340,31,28,31,0,0.099,0.141,-0.241,-17,-0,1413,1413,1130,1730,0,12,3,480,-6,41,-12,0.1,0.1,350,125,35,1500,1800,1800,12.0,2.52,31
[FLT] 4309,10,cascade,0.853,0.853,0.915,100,0.920,1.001,1,1.000,0.319,31,20,31,0,0.103,0.147,-0.216,-15,-0,1415,1414,1130,1730,0,-7,-11,494,-26,2,-15,0.1,0.1,350,125,35,1500,1800,1800,12.0,2.52,31
[FLT] 1,8,landing,0.848,0.848,0.910,100,0.920,0.998,1,1.000,0.315,31,14,31,0,-0.400,0.000,-0.715,-85,0,1165,1165,1130,1480,0,-7,-11,494,-26,2,-15,0.0,0.0,350,125,35,1500,1800,1800,12.0,2.52,31
[FLT] 82,8,landing,0.856,0.856,0.918,100,0.920,0.995,1,1.000,0.268,21,4,21,0,-0.400,0.000,-0.668,-80,0,1170,1170,1130,1480,0,-7,-11,494,-26,2,-15,0.0,0.0,350,125,35,1500,1800,1800,12.0,1.90,31
[FLT] 164,8,landing,0.816,0.816,0.878,100,0.910,0.981,1,1.000,0.227,21,0,21,0,-0.400,0.000,-0.627,-75,0,1175,1175,1130,1480,0,20,12,122,34,24,-63,0.0,0.0,350,125,35,1500,1800,1800,12.0,1.90,31
[FLT] 243,8,landing,0.816,0.816,0.878,100,0.870,0.939,1,1.000,0.215,21,0,21,0,-0.400,0.000,-0.615,-73,0,1177,1177,1130,1480,0,-12,38,127,-24,73,-26,0.1,-0.2,350,125,35,1500,1800,1800,12.0,1.90,31
[FLT] 325,8,landing,0.741,0.741,0.803,100,0.840,0.900,1,1.000,0.059,-1,-10,-1,0,-0.400,0.000,-0.459,-55,0,1195,1195,1130,1480,0,-12,38,127,-24,73,-26,0.1,-0.2,350,124,35,1500,1800,1800,12.1,0.92,31
[FLT] 406,8,landing,0.590,0.590,0.652,100,0.820,0.842,1,1.000,0.011,-1,-15,-1,0,-0.400,0.000,-0.411,-49,0,1201,1201,1130,1480,0,-22,5,145,-132,221,13,0.1,-0.2,350,124,35,1500,1800,1800,12.1,0.92,31
[FLT] 488,8,landing,0.377,0.377,0.439,100,0.760,0.750,1,1.000,-0.051,-1,-28,-1,0,-0.400,0.000,-0.349,-41,0,1209,1209,1130,1480,0,-22,5,145,-132,221,13,-0.6,0.4,350,124,35,1500,1800,1800,12.1,0.92,31
[FLT] 571,8,landing,0.494,0.377,0.439,35,0.700,0.690,3,1.000,-0.294,-43,-43,-1,1,-0.400,0.000,-0.106,-12,0,1238,1238,1130,1480,0,-22,5,145,-132,221,13,-0.6,0.4,350,124,35,1500,1800,1800,12.1,1.87,31
