[RUN] ALT_HOLD hover=1355 target=1.50 kp=0.80 ki=0.00 kd=110.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag,tofRaw,tofReadOk,tofReject,tofDt,tofStatus,tofI2c
[FLT] 1800,10,cascade,0.171,0.171,0.372,80,0.220,0.238,3,0.146,0.185,22,26,57,2,-0.073,-0.091,-0.293,-32,-0,1323,1322,1055,1655,0,-39,3,672,-82,42,-833,0.3,0.2,95,125,35,1500,1800,1800,11.7,4.22,31,0.372,0,2,40,0,0
[FLT] 1883,10,cascade,0.264,0.264,0.498,80,0.400,0.437,3,0.188,0.280,33,86,141,2,-0.140,-0.175,-0.470,-52,-0,1303,1303,1055,1655,0,-39,3,672,-82,42,-833,-1.2,1.4,108,124,35,1500,1800,1800,11.7,4.22,31,0.498,0,2,42,0,0
[FLT] 1965,10,cascade,0.381,0.381,0.659,80,0.550,0.608,3,0.229,0.410,48,123,176,2,-0.237,-0.297,-0.717,-79,-0,1276,1276,1055,1655,0,-39,3,672,-82,42,-833,-1.2,1.4,108,124,35,1500,1800,1800,11.7,4.07,31,0.659,0,2,41,0,0
[FLT] 2043,10,cascade,0.507,0.507,0.811,100,0.670,0.728,1,0.268,0.523,61,148,143,2,-0.315,-0.422,-0.925,-102,-0,1253,1253,1055,1655,0,-37,3,497,54,-145,-604,0.2,0.3,116,124,35,1500,1800,1800,11.7,4.07,31,0.811,1,0,40,0,0
[FLT] 2124,10,cascade,0.646,0.646,0.972,100,0.780,0.848,1,0.308,0.652,75,154,179,2,-0.350,-0.563,-1.100,-121,-0,1234,1234,1055,1655,0,-37,3,497,54,-145,-604,0.2,0.3,116,124,35,1500,1800,1800,11.7,3.40,31,0.972,1,0,40,0,0
[FLT] 2206,10,cascade,0.790,0.790,1.101,100,0.900,0.983,1,0.349,0.785,88,158,167,2,-0.350,-0.704,-1.230,-135,-0,1220,1219,1055,1655,0,-41,-43,430,102,-116,351,0.2,0.3,116,124,35,1500,1800,1800,11.7,3.40,31,1.101,1,0,40,0,0
[FLT] 2288,10,cascade,0.946,0.946,1.281,100,1.050,1.147,1,0.390,0.916,101,163,201,2,-0.350,-0.856,-1.360,-150,-0,1205,1205,1055,1655,0,-41,-43,430,102,-116,351,-0.2,0.4,117,124,35,1500,1800,1800,11.7,3.40,31,1.281,1,0,40,0,0
[FLT] 2370,10,cascade,1.049,1.049,1.281,80,1.130,1.243,3,0.431,1.016,107,156,201,2,-0.350,-0.918,-1.420,-156,-0,1199,1198,1055,1655,0,-41,-43,430,102,-116,351,-0.2,0.4,117,124,35,1500,1800,1800,11.7,2.02,31,1.281,0,2,41,0,0
[FLT] 2448,10,cascade,1.188,1.188,1.364,80,1.200,1.324,3,0.470,1.092,113,140,134,2,-0.350,-1.018,-1.480,-163,-0,1192,1192,1055,1655,0,-45,-21,250,0,6,71,1.1,-1.1,115,124,35,1500,1800,1800,11.7,2.02,31,1.364,0,2,41,0,0
[FLT] 2529,10,cascade,1.311,1.311,1.424,80,1.270,1.401,3,0.511,1.142,116,124,88,2,-0.350,-1.100,-1.510,-166,-0,1189,1188,1055,1655,0,-45,-21,250,0,6,71,1.1,-1.1,115,124,35,1500,1800,1800,11.8,1.30,31,1.425,0,2,41,7,0
[FLT] 2611,10,cascade,1.401,1.401,1.403,80,1.420,1.541,3,0.552,1.143,114,131,13,2,-0.350,-1.150,-1.490,-164,-0,1191,1191,1055,1655,0,-43,-6,124,217,-262,633,1.1,-1.1,115,124,35,1500,1800,1800,11.8,1.30,31,1.404,0,2,41,7,0
[FLT] 2693,10,cascade,1.484,1.484,1.414,80,1.460,1.562,3,0.593,1.127,112,122,118,2,-0.350,-1.192,-1.470,-162,-0,1193,1193,1055,1655,0,-43,-6,124,217,-262,633,-0.3,0.0,110,124,35,1500,1800,1800,11.8,1.30,31,1.414,0,2,41,0,0
[FLT] 2775,10,cascade,1.531,1.531,1.352,100,1.490,1.592,1,0.634,1.090,105,96,-28,2,-0.350,-1.197,-1.400,-154,-0,1201,1201,1055,1655,0,-43,-6,124,217,-262,633,-0.3,0.0,110,124,35,1500,1800,1800,11.8,0.90,31,1.352,1,0,41,7,0
[FLT] 2853,10,cascade,1.525,1.525,1.195,100,1.510,1.583,1,0.673,0.989,90,77,-135,2,-0.350,-1.122,-1.250,-138,-0,1218,1217,1055,1655,0,-42,-14,148,-373,114,89,-0.9,-0.1,108,124,35,1500,1800,1800,11.8,0.90,31,1.195,1,0,41,7,0
[FLT] 2934,10,cascade,1.476,1.476,0.971,100,1.510,1.536,1,0.713,0.839,71,44,-227,2,-0.350,-0.976,-1.060,-117,-0,1238,1238,1055,1655,0,-42,-14,148,-373,114,89,-0.9,-0.1,108,124,35,1500,1800,1800,11.8,0.87,31,0.971,1,0,41,7,0
[FLT] 3016,10,cascade,1.490,1.490,0.971,80,1.580,1.539,3,0.754,0.681,59,53,-227,2,-0.350,-0.913,-0.940,-103,-0,1252,1251,1055,1655,0,-35,37,277,90,95,-328,-0.9,-0.1,108,124,35,1500,1800,1800,11.8,0.87,31,0.971,0,2,40,7,0
[FLT] 3095,10,cascade,1.367,1.367,0.725,80,1.070,0.956,3,0.794,0.459,34,-56,-93,2,-0.350,-0.675,-0.690,-76,-0,1279,1279,1055,1655,0,5,1,291,154,521,111,0.9,1.2,111,124,35,1500,1800,1800,11.8,0.87,31,0.725,0,2,40,7,0
[FLT] 3176,10,cascade,1.335,1.335,0.725,80,0.890,0.776,3,0.834,0.297,20,-177,-93,2,-0.350,-0.561,-0.550,-60,-0,1294,1294,1055,1655,0,5,1,291,154,521,111,0.9,1.2,111,125,35,1500,1800,1800,11.8,1.22,31,0.416,0,2,40,7,0
[FLT] 3258,10,cascade,1.277,1.277,-1.000,0,0.610,0.496,0,0.875,0.135,3,-223,-93,2,-0.310,-0.411,-0.340,-37,-0,1318,1317,1055,1655,0,-325,73,855,-6160,-5308,1695,0.9,1.2,111,125,35,1500,1800,1800,11.8,1.22,31,0.054,0,2,41,7,0
