[RUN] ALT_HOLD hover=1430 target=1.00 kp=0.80 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 902,10,guard,0.190,0.190,0.298,100,0.280,0.230,1,0.190,0.000,32,0,32,0,0.000,0.000,0.000,0,0,1473,1473,1473,1473,0,43,27,599,-8,67,-55,0.3,0.0,358,124,35,1500,1800,1800,11.6,3.22,31
[FLT] 983,10,guard,0.246,0.246,0.354,100,0.320,0.287,1,0.246,0.000,32,18,32,0,0.000,0.000,0.000,0,0,1476,1476,1476,1476,0,43,27,599,-8,67,-55,0.1,0.0,359,124,35,1500,1800,1800,11.6,3.22,31
[FLT] 1066,10,guard,0.316,0.316,0.424,100,0.360,0.350,1,0.316,0.000,32,28,32,0,0.000,0.000,0.000,0,0,1480,1480,1480,1480,0,43,27,599,-8,67,-55,0.1,0.0,359,124,35,1500,1800,1800,11.6,3.45,31
[FLT] 1143,10,guard,0.387,0.387,0.495,100,0.400,0.414,1,0.387,0.000,51,38,51,0,0.000,0.000,0.000,0,0,1483,1483,1483,1483,0,-17,42,599,-14,177,0,0.1,0.0,359,124,35,1500,1800,1800,11.6,3.45,31
[FLT] 1224,10,guard,0.475,0.475,0.583,100,0.440,0.484,1,0.475,0.000,51,41,51,0,0.000,0.000,0.000,0,0,1487,1487,1487,1487,0,-17,42,599,-14,177,0,0.1,0.0,359,124,35,1500,1800,1800,11.6,3.60,31
[FLT] 1306,10,cascade,0.567,0.567,0.675,100,0.510,0.573,1,0.498,0.268,62,48,62,0,0.110,-0.069,-0.158,-11,-0,1419,1418,1130,1730,0,28,-12,607,-26,23,-136,0.1,0.0,359,124,35,1500,1800,1800,11.6,3.60,31
[FLT] 1387,10,cascade,0.668,0.668,0.776,100,0.630,0.704,1,0.531,0.512,62,75,62,0,-0.106,-0.137,-0.618,-43,-0,1387,1386,1130,1730,0,28,-12,607,-26,23,-136,0.0,0.0,359,124,35,1500,1800,1800,11.6,3.60,31
[FLT] 1470,10,cascade,0.764,0.764,0.872,100,0.740,0.822,1,0.564,0.588,62,96,62,0,-0.122,-0.200,-0.710,-50,-0,1380,1380,1130,1730,0,28,-12,607,-26,23,-136,0.0,0.0,359,124,35,1500,1800,1800,11.6,2.87,31
[FLT] 1547,10,cascade,0.837,0.837,0.945,100,0.860,0.940,1,0.595,0.685,73,116,73,0,-0.133,-0.242,-0.818,-57,-0,1373,1372,1130,1730,0,12,3,401,-23,-55,4,0.0,0.0,358,124,35,1500,1800,1800,11.6,2.87,31
[FLT] 1629,10,cascade,0.837,0.837,0.945,100,0.990,1.045,1,0.627,0.716,73,135,73,0,-0.124,-0.210,-0.841,-59,-0,1371,1371,1130,1730,0,12,3,401,-23,-55,4,0.0,0.0,358,124,35,1500,1800,1800,11.6,2.22,31
[FLT] 1710,10,cascade,0.917,0.917,1.025,100,1.070,1.103,1,0.660,0.730,74,138,74,0,-0.137,-0.257,-0.867,-61,-0,1369,1369,1130,1730,0,22,31,367,24,-65,4,0.0,0.0,358,124,35,1500,1800,1800,11.6,2.22,31
[FLT] 1792,10,cascade,0.928,0.928,1.036,100,1.130,1.137,1,0.693,0.737,74,121,74,0,-0.131,-0.235,-0.868,-61,-0,1369,1369,1130,1730,0,22,31,367,24,-65,4,0.0,0.0,358,125,35,1500,1800,1800,11.6,2.22,31
[FLT] 1874,10,cascade,0.939,0.939,1.047,100,1.190,1.165,1,0.725,0.739,74,106,74,0,-0.126,-0.214,-0.865,-61,-0,1369,1369,1130,1730,0,22,31,367,24,-65,4,0.0,0.0,358,125,35,1500,1800,1800,11.6,2.05,31
[FLT] 1952,10,cascade,0.982,0.982,1.090,100,1.200,1.152,1,0.757,0.651,61,87,61,0,-0.129,-0.225,-0.779,-55,-0,1375,1375,1130,1730,0,9,4,379,21,3,46,0.1,0.0,358,125,35,1500,1800,1800,11.6,2.05,31
[FLT] 2032,10,cascade,0.969,0.969,1.077,100,1.180,1.118,1,0.789,0.623,61,55,61,0,-0.117,-0.180,-0.739,-52,-0,1378,1378,1130,1730,0,9,4,379,21,3,46,0.1,0.0,358,124,35,1500,1800,1800,11.6,2.02,31
[FLT] 2114,10,cascade,0.950,0.950,1.058,100,1.190,1.113,1,0.821,0.514,38,29,38,0,-0.103,-0.129,-0.617,-43,-0,1387,1386,1130,1730,0,-17,18,402,3,34,-22,0.1,0.0,358,124,35,1500,1800,1800,11.6,2.02,31
[FLT] 2196,10,cascade,0.900,0.900,1.008,100,1.200,1.099,1,0.854,0.421,38,19,38,0,-0.037,-0.046,-0.457,-32,-0,1398,1397,1130,1730,0,-17,18,402,3,34,-22,0.1,0.1,358,125,35,1500,1800,1800,11.6,2.02,31
[FLT] 2278,10,cascade,0.789,0.789,0.897,100,1.180,1.046,1,0.887,0.392,38,4,38,0,0.078,0.098,-0.314,-22,-0,1408,1408,1130,1730,0,-17,18,402,3,34,-22,0.1,0.1,358,125,35,1500,1800,1800,11.6,2.12,31
[FLT] 2356,10,cascade,0.789,0.789,0.897,100,1.170,1.002,1,0.918,0.138,2,0,2,0,0.103,0.129,-0.034,-2,-0,1428,1427,1130,1730,0,17,13,448,-18,-52,4,0.1,0.0,358,125,35,1500,1800,1800,11.6,2.12,31
[FLT] 2437,10,cascade,0.738,0.738,0.846,100,1.090,0.898,1,0.951,0.056,2,-9,2,0,0.157,0.213,0.101,7,0,1437,1437,1130,1730,0,17,13,448,-18,-52,4,0.1,0.0,358,125,35,1500,1800,1800,11.6,2.42,31
[FLT] 2518,10,cascade,0.697,0.697,0.805,100,0.970,0.777,1,0.983,-0.025,-11,-46,-11,0,0.180,0.286,0.206,14,0,1444,1444,1130,1730,0,16,0,540,9,-111,-42,0.1,0.0,358,125,35,1500,1800,1800,11.6,2.42,31
[FLT] 2599,10,cascade,0.621,0.621,0.729,100,0.870,0.682,1,1.000,-0.084,-11,-81,-11,0,0.211,0.379,0.295,21,0,1451,1450,1130,1730,0,16,0,540,9,-111,-42,0.2,-0.1,358,124,35,1500,1800,1800,11.6,2.42,31
[FLT] 2682,10,cascade,0.559,0.559,0.667,100,0.790,0.610,1,1.000,-0.102,-11,-94,-11,0,0.231,0.441,0.333,23,0,1453,1453,1130,1730,0,16,0,540,9,-111,-42,0.2,-0.1,358,124,35,1500,1800,1800,11.6,2.87,31
[FLT] 2759,10,cascade,0.490,0.490,0.598,100,0.750,0.578,1,1.000,-0.223,-28,-89,-28,0,0.250,0.510,0.473,33,0,1463,1463,1130,1730,0,21,42,558,-41,61,-38,0.1,0.0,358,124,35,1500,1800,1800,11.6,2.87,31
[FLT] 2840,10,cascade,0.408,0.408,0.516,100,0.670,0.504,1,1.000,-0.263,-28,-87,-28,0,0.250,0.592,0.513,36,0,1466,1465,1130,1730,0,21,42,558,-41,61,-38,0.1,0.0,358,124,35,1500,1800,1800,11.6,3.02,31
[FLT] 2922,10,cascade,0.347,0.347,0.455,100,0.600,0.440,1,1.000,-0.374,-51,-90,-51,0,0.250,0.653,0.624,44,0,1474,1473,1130,1730,0,-57,37,595,33,-49,62,0.1,0.0,358,124,35,1500,1800,1800,11.6,3.02,31
[FLT] 3004,10,cascade,0.293,0.293,0.401,100,0.530,0.378,1,1.000,-0.469,-51,-90,-51,0,0.250,0.707,0.719,50,0,1480,1480,1130,1730,0,-57,37,595,33,-49,62,0.0,0.0,358,125,35,1500,1800,1800,11.6,3.02,31
[FLT] 3086,10,cascade,0.293,0.293,0.401,100,0.480,0.338,1,1.000,-0.498,-51,-82,-51,0,0.250,0.707,0.748,52,0,1482,1482,1130,1730,0,-57,37,595,33,-49,62,0.0,0.0,358,125,35,1500,1800,1800,11.5,3.30,31
[FLT] 3164,10,cascade,0.246,0.246,0.354,100,0.420,0.289,1,1.000,-0.506,-51,-77,-51,0,0.250,0.754,0.756,53,0,1483,1482,1130,1730,0,-23,-7,613,94,-137,13,0.0,0.1,358,125,35,1500,1800,1800,11.5,3.30,31
[FLT] 3245,10,cascade,0.219,0.219,0.327,100,0.360,0.247,1,1.000,-0.509,-51,-76,-51,0,0.250,0.781,0.759,53,0,1483,1483,1130,1730,0,-23,-7,613,94,-137,13,0.0,0.1,358,125,35,1500,1800,1800,11.5,3.45,31
[FLT] 3326,10,cascade,0.206,0.206,0.314,100,0.340,0.243,1,1.000,-0.466,-41,-68,-41,0,0.250,0.794,0.716,50,0,1480,1480,1130,1730,0,3,15,612,-43,-280,-48,0.0,0.1,358,125,35,1500,1800,1800,11.5,3.45,31
[FLT] 3408,10,cascade,0.208,0.208,0.316,100,0.330,0.248,1,1.000,-0.427,-41,-48,-41,0,0.250,0.792,0.677,47,0,1477,1477,1130,1730,0,3,15,612,-43,-280,-48,-0.1,-0.1,358,124,35,1500,1800,1800,11.5,3.45,31
[FLT] 3490,10,cascade,0.222,0.222,0.330,100,0.330,0.263,1,1.000,-0.415,-41,-31,-41,0,0.250,0.778,0.665,47,0,1477,1476,1130,1730,0,3,15,612,-43,-280,-48,-0.1,-0.1,358,124,35,1500,1800,1800,11.5,3.42,31
[FLT] 3567,10,cascade,0.255,0.255,0.363,100,0.340,0.289,1,1.000,-0.310,-26,-16,-26,0,0.250,0.745,0.560,39,0,1469,1469,1130,1730,0,60,-9,602,-60,68,-1,-0.1,0.0,358,124,35,1500,1800,1800,11.5,3.42,31
[FLT] 3648,10,cascade,0.294,0.294,0.402,100,0.390,0.349,1,1.000,-0.275,-26,0,-26,0,0.250,0.706,0.525,37,0,1467,1466,1130,1730,0,60,-9,602,-60,68,-1,-0.1,0.0,358,125,35,1500,1800,1800,11.5,3.30,31
[FLT] 1,8,landing,0.294,0.294,0.402,100,0.400,0.363,1,1.000,-0.268,-26,0,-26,0,-0.145,0.000,0.123,14,0,1376,1375,1210,1510,0,60,-9,602,-60,68,-1,-0.1,0.0,358,125,35,1500,1800,1800,11.5,3.30,31
[FLT] 78,8,landing,0.342,0.342,0.450,100,0.430,0.400,1,1.000,-0.139,-8,9,-8,0,-0.168,0.000,-0.029,-3,0,1352,1352,1210,1510,0,-27,36,550,10,157,61,0.0,0.0,358,125,35,1500,1800,1800,11.5,3.30,31
[FLT] 159,8,landing,0.391,0.391,0.499,100,0.450,0.431,1,1.000,-0.098,-8,18,-8,0,-0.192,0.000,-0.094,-11,0,1337,1337,1210,1510,0,-27,36,550,10,157,61,0.0,0.0,358,125,35,1500,1800,1800,11.5,2.42,31
[FLT] 241,8,landing,0.420,0.420,0.528,100,0.480,0.473,1,1.000,0.005,13,20,13,0,-0.206,0.000,-0.211,-25,0,1319,1319,1210,1510,0,-32,11,333,13,5,42,0.0,0.0,358,125,35,1500,1800,1800,11.5,2.42,31
[FLT] 322,8,landing,0.435,0.435,0.543,100,0.540,0.535,1,1.000,0.092,13,29,13,0,-0.213,0.000,-0.305,-36,0,1306,1306,1210,1510,0,-32,11,333,13,5,42,0.1,0.0,358,125,35,1500,1800,1800,11.5,2.42,31
[FLT] 404,8,landing,0.435,0.435,0.543,100,0.570,0.559,1,1.000,0.119,13,38,13,0,-0.213,0.000,-0.331,-39,0,1303,1303,1210,1510,0,-32,11,333,13,5,42,0.1,0.0,358,125,35,1500,1800,1800,11.6,1.77,31
[FLT] 482,8,landing,0.415,0.415,0.523,100,0.590,0.565,1,1.000,0.092,8,36,8,0,-0.203,0.000,-0.295,-35,0,1310,1309,1210,1510,0,11,7,288,-11,58,-18,0.1,-0.1,358,125,35,1500,1800,1800,11.6,1.77,31
[FLT] 563,8,landing,0.363,0.363,0.471,100,0.640,0.582,1,1.000,0.084,8,40,8,0,-0.178,0.000,-0.262,-31,0,1321,1321,1210,1510,0,11,7,288,-11,58,-18,0.1,-0.1,358,124,35,1500,1800,1800,11.6,1.55,31
[FLT] 645,8,landing,0.279,0.279,0.387,100,0.660,0.551,1,1.000,-0.014,-14,39,-14,0,-0.138,0.000,-0.124,-14,0,1350,1349,1210,1510,0,-24,-30,318,21,-17,7,0.1,-0.1,358,124,35,1500,1800,1800,11.6,1.55,31
[FLT] 726,8,landing,0.161,0.161,0.269,100,0.660,0.484,1,1.000,-0.102,-14,29,-14,0,-0.100,0.000,0.002,0,0,1375,1375,1210,1510,0,-24,-30,318,21,-17,7,0.4,-0.2,358,125,35,1500,1800,1800,11.6,1.55,31
