[RUN] ALT_HOLD hover=1430 target=1.00 kp=0.70 ki=0.00 kd=80.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 1010,10,cascade,0.193,0.193,0.244,100,0.240,0.142,1,0.193,0.195,22,-23,22,0,0.000,0.000,-0.195,-16,-0,1414,1414,1130,1730,0,19,19,554,50,-20,4,0.1,0.0,351,125,35,1500,1800,1800,11.7,2.70,31
[FLT] 1092,10,cascade,0.227,0.227,0.278,100,0.250,0.185,1,0.226,0.212,22,0,22,0,-0.001,-0.001,-0.213,-17,-0,1413,1412,1130,1730,0,18,14,456,17,-4,12,0.1,0.0,351,125,35,1500,1800,1800,11.7,2.70,31
[FLT] 1173,10,cascade,0.256,0.256,0.307,100,0.290,0.250,1,0.258,0.273,30,0,30,0,0.002,0.002,-0.272,-22,-0,1408,1408,1130,1730,0,18,14,456,17,-4,12,0.1,-0.1,351,125,35,1500,1800,1800,11.7,2.70,31
[FLT] 1256,10,cascade,0.275,0.275,0.326,100,0.300,0.279,1,0.292,0.292,30,6,30,0,0.012,0.017,-0.280,-22,-0,1408,1407,1130,1730,0,18,14,456,17,-4,12,0.1,-0.1,351,125,35,1500,1800,1800,11.7,2.50,31
[FLT] 1333,10,cascade,0.286,0.286,0.337,100,0.330,0.319,1,0.322,0.276,25,13,25,0,0.025,0.036,-0.250,-20,-0,1410,1409,1130,1730,0,22,19,456,-17,36,-2,0.0,0.0,351,125,35,1500,1800,1800,11.7,2.50,31
[FLT] 1414,10,cascade,0.283,0.283,0.334,100,0.340,0.335,1,0.355,0.258,25,14,25,0,0.050,0.072,-0.208,-17,-0,1413,1413,1130,1730,0,22,19,456,-17,36,-2,0.0,0.0,351,124,35,1500,1800,1800,11.7,2.45,31
[FLT] 1496,10,cascade,0.270,0.270,0.321,100,0.340,0.338,1,0.388,0.252,25,11,25,0,0.082,0.118,-0.170,-14,-0,1416,1416,1130,1730,0,-3,12,468,-22,-11,-12,0.0,0.0,351,124,35,1500,1800,1800,11.7,2.45,31
[FLT] 1577,10,cascade,0.270,0.270,0.321,100,0.340,0.339,1,0.420,0.181,15,4,15,0,0.105,0.150,-0.076,-6,-0,1424,1423,1130,1730,0,-3,12,468,-22,-11,-12,0.1,0.0,351,124,35,1500,1800,1800,11.7,2.45,31
[FLT] 1660,10,cascade,0.248,0.248,0.299,100,0.290,0.293,1,0.453,0.159,15,0,15,0,0.144,0.205,-0.016,-1,-0,1429,1428,1130,1730,0,-3,12,468,-22,-11,-12,0.1,0.0,351,124,35,1500,1800,1800,11.7,2.50,31
[FLT] 1737,10,cascade,0.217,0.217,0.268,100,0.290,0.293,1,0.484,0.096,2,-1,2,0,0.174,0.267,0.078,6,0,1436,1436,1130,1730,0,7,7,507,-21,-30,-34,0.1,-0.1,351,124,35,1500,1800,1800,11.7,2.50,31
[FLT] 1818,10,cascade,0.177,0.177,0.228,100,0.270,0.266,1,0.516,0.043,2,-4,2,0,0.198,0.339,0.155,12,0,1442,1442,1130,1730,0,7,7,507,-21,-30,-34,0.1,-0.1,351,124,35,1500,1800,1800,11.7,2.67,31
[FLT] 1900,10,cascade,0.136,0.136,0.187,100,0.250,0.237,1,0.549,0.027,2,-8,2,0,0.222,0.413,0.195,16,0,1446,1445,1130,1730,0,4,0,543,-43,29,5,0.1,-0.1,351,124,35,1500,1800,1800,11.7,2.67,31
[FLT] 1982,10,cascade,0.096,0.096,0.147,100,0.240,0.218,1,0.582,-0.055,-9,-14,-9,0,0.245,0.486,0.300,24,0,1454,1454,1130,1730,0,4,0,543,-43,29,5,0.0,0.1,351,124,35,1500,1800,1800,11.7,2.67,31
[FLT] 2064,10,cascade,0.067,0.067,0.118,100,0.200,0.168,1,0.615,-0.079,-9,-13,-9,0,0.250,0.548,0.329,26,0,1456,1456,1130,1730,0,4,0,543,-43,29,5,0.0,0.1,351,124,35,1500,1800,1800,11.7,2.85,31
[FLT] 2141,10,cascade,0.025,0.025,0.076,100,0.190,0.150,1,0.646,-0.148,-23,-19,-23,0,0.250,0.621,0.398,32,0,1462,1461,1130,1730,0,15,7,596,5,107,-1,-0.1,-0.2,351,124,35,1500,1800,1800,11.7,2.85,31
[FLT] 2223,10,cascade,0.000,0.000,0.049,100,0.150,0.100,1,0.678,-0.205,-23,-18,-23,0,0.250,0.678,0.455,36,0,1466,1466,1130,1730,0,15,7,596,5,107,-1,-0.1,-0.2,351,124,35,1500,1800,1800,11.7,3.00,31
[FLT] 2304,10,cascade,0.000,0.000,0.049,100,0.160,0.102,1,0.711,-0.222,-23,-19,-23,0,0.250,0.711,0.472,38,0,1468,1467,1130,1730,0,20,4,646,-20,-113,-3,-0.1,-0.2,351,124,35,1500,1800,1800,11.7,3.00,31
[FLT] 2385,10,cascade,0.000,0.000,0.045,100,0.180,0.111,1,0.743,-0.214,-21,-6,-21,0,0.250,0.743,0.464,37,0,1467,1467,1130,1730,0,20,4,646,-20,-113,-3,-0.1,0.1,352,124,35,1500,1800,1800,11.7,3.00,31
[FLT] 2468,10,cascade,0.003,0.003,0.054,100,0.230,0.143,1,0.776,-0.211,-21,0,-21,0,0.250,0.773,0.461,37,0,1467,1466,1130,1730,0,20,4,646,-20,-113,-3,-0.1,0.1,352,124,35,1500,1800,1800,11.7,3.12,31
[FLT] 2545,10,cascade,0.030,0.030,0.081,100,0.160,0.075,1,0.807,-0.158,-9,0,-9,0,0.250,0.777,0.408,33,0,1463,1462,1130,1730,0,29,8,595,-11,9,-25,0.2,-0.1,352,124,35,1500,1800,1800,11.7,3.12,31
[FLT] 2627,10,cascade,0.056,0.056,0.107,100,0.160,0.087,1,0.840,-0.110,-9,0,-9,0,0.250,0.784,0.360,29,0,1459,1458,1130,1730,0,29,8,595,-11,9,-25,0.2,-0.1,352,125,35,1500,1800,1800,11.7,3.07,31
[FLT] 2708,10,cascade,0.098,0.098,0.149,100,0.170,0.108,1,0.872,-0.096,-9,0,-9,0,0.250,0.774,0.346,28,0,1458,1457,1130,1730,0,14,6,548,36,41,28,0.2,-0.1,352,125,35,1500,1800,1800,11.7,3.07,31
[FLT] 2788,10,cascade,0.140,0.140,0.191,100,0.170,0.127,1,0.904,-0.009,3,0,3,0,0.250,0.764,0.259,21,0,1451,1450,1130,1730,0,1,20,546,-2,-44,40,0.1,-0.1,351,125,35,1500,1800,1800,11.7,3.07,31
[FLT] 2869,10,cascade,0.177,0.177,0.228,100,0.200,0.176,1,0.937,0.018,3,0,3,0,0.250,0.760,0.232,19,0,1449,1448,1130,1730,0,1,20,546,-2,-44,40,0.1,-0.1,351,124,35,1500,1800,1800,11.6,2.95,31
[FLT] 2951,10,cascade,0.213,0.213,0.264,100,0.240,0.228,1,0.970,0.097,19,8,19,0,0.250,0.757,0.153,12,0,1442,1442,1130,1730,0,3,10,539,12,1,7,0.1,-0.1,351,124,35,1500,1800,1800,11.6,2.95,31
[FLT] 3033,10,cascade,0.213,0.213,0.264,100,0.290,0.283,1,1.000,0.162,19,23,19,0,0.250,0.787,0.088,7,0,1437,1437,1130,1730,0,3,10,539,12,1,7,0.1,-0.1,351,124,35,1500,1800,1800,11.6,2.95,31
[FLT] 3115,10,cascade,0.256,0.256,0.307,100,0.330,0.326,1,1.000,0.181,19,34,19,0,0.250,0.744,0.069,5,0,1435,1435,1130,1730,0,3,10,539,12,1,7,0.1,-0.1,351,124,35,1500,1800,1800,11.6,2.85,31
[FLT] 3193,10,cascade,0.300,0.300,0.351,100,0.350,0.354,1,1.000,0.235,26,33,26,0,0.250,0.700,0.015,1,0,1431,1431,1130,1730,0,15,4,512,-29,-7,-19,0.1,-0.1,351,124,35,1500,1800,1800,11.6,2.85,31
[FLT] 3274,10,cascade,0.336,0.336,0.387,100,0.400,0.407,1,1.000,0.252,26,38,26,0,0.250,0.664,-0.002,-0,-0,1430,1429,1130,1730,0,15,4,512,-29,-7,-19,0.1,-0.1,351,125,35,1500,1800,1800,11.6,2.70,31
[FLT] 3356,10,cascade,0.369,0.369,0.420,100,0.420,0.431,1,1.000,0.266,28,38,28,0,0.250,0.631,-0.016,-1,-0,1429,1428,1130,1730,0,-7,18,494,-15,-15,11,0.1,-0.1,351,125,35,1500,1800,1800,11.6,2.70,31
[FLT] 3437,10,cascade,0.394,0.394,0.445,100,0.470,0.479,1,1.000,0.276,28,36,28,0,0.250,0.606,-0.026,-2,-0,1428,1427,1130,1730,0,-7,18,494,-15,-15,11,0.1,-0.1,351,125,35,1500,1800,1800,11.6,2.70,31
[FLT] 3520,10,cascade,0.415,0.415,0.466,100,0.500,0.503,1,1.000,0.279,28,39,28,0,0.250,0.585,-0.029,-2,-0,1428,1427,1130,1730,0,-7,18,494,-15,-15,11,0.1,-0.1,351,125,35,1500,1800,1800,11.7,2.62,31
[FLT] 3597,10,cascade,0.433,0.433,0.484,100,0.510,0.510,1,1.000,0.266,26,34,26,0,0.250,0.567,-0.016,-1,-0,1429,1428,1130,1730,0,-6,6,491,4,-7,5,0.1,-0.1,351,125,35,1500,1800,1800,11.7,2.62,31
[FLT] 3678,10,cascade,0.446,0.446,0.497,100,0.540,0.537,1,1.000,0.262,26,27,26,0,0.250,0.554,-0.012,-1,-0,1429,1429,1130,1730,0,-6,6,491,4,-7,5,0.1,-0.1,351,124,35,1500,1800,1800,11.7,2.62,31
[FLT] 3760,10,cascade,0.446,0.446,0.497,100,0.580,0.566,1,1.000,0.248,23,32,23,0,0.250,0.554,0.002,0,0,1430,1430,1130,1730,0,5,16,501,-5,-14,16,0.1,-0.1,351,124,35,1500,1800,1800,11.7,2.62,31
[FLT] 3842,10,cascade,0.448,0.448,0.499,100,0.600,0.572,1,1.000,0.235,23,30,23,0,0.250,0.552,0.015,1,0,1431,1431,1130,1730,0,5,16,501,-5,-14,16,0.1,0.0,351,124,35,1500,1800,1800,11.7,2.62,31
[FLT] 3924,10,cascade,0.453,0.453,0.504,100,0.620,0.576,1,1.000,0.232,23,30,23,0,0.250,0.547,0.018,1,0,1431,1431,1130,1730,0,5,16,501,-5,-14,16,0.1,0.0,351,124,35,1500,1800,1800,11.7,2.65,31
[FLT] 0,8,landing,0.452,0.452,0.503,100,0.610,0.561,1,1.000,0.205,17,25,17,0,-0.400,0.000,-0.605,-72,0,1178,1178,1130,1480,0,7,0,510,-24,4,-9,0.1,0.0,351,124,35,1500,1800,1800,11.7,2.65,31
[FLT] 81,8,landing,0.452,0.452,0.503,100,0.600,0.545,1,1.000,0.181,17,9,17,0,-0.400,0.000,-0.581,-69,0,1181,1181,1130,1480,0,7,0,510,-24,4,-9,-0.1,-0.1,351,124,35,1500,1800,1800,11.7,2.65,31
[FLT] 163,8,landing,0.442,0.442,0.493,100,0.570,0.511,1,1.000,0.173,17,0,17,0,-0.400,0.000,-0.573,-68,0,1182,1182,1130,1480,0,7,0,510,-24,4,-9,-0.1,-0.1,351,124,35,1500,1800,1800,11.7,1.62,31
