[RUN] ALT_HOLD hover=1360 target=1.00 kp=0.80 ki=0.00 kd=70.00 tofFull=3.60 tofZero=3.80
[FLT] ms,state,phase,alt,lowRel,tof,tofW,baro,cbaro,src,setpt,fV,usedV,bfV,derV,vsrc,desV,aErr,vErr,P,I,rawThr,thr,minThr,maxThr,sat,accX,accY,accZ,gyroX,gyroY,gyroZ,roll,pitch,yaw,cycle,sensors,rcThr,rcArm,rcAngle,vbat,amps,diag
[FLT] 912,10,guard,0.000,0.000,0.000,100,0.590,-0.007,1,0.000,0.000,0,3,0,0,0.000,0.000,0.000,0,0,1366,1366,1366,1366,0,-4,4,482,21,79,35,-0.2,0.0,74,124,35,1500,1800,1800,11.9,3.02,31
[FLT] 995,10,guard,0.000,0.000,0.000,100,0.360,-0.204,1,0.000,0.000,0,-66,0,0,0.000,0.000,0.000,0,0,1367,1367,1367,1367,0,-4,4,482,21,79,35,-0.2,0.0,74,124,35,1500,1800,1800,11.9,2.95,31
[FLT] 1072,10,guard,0.000,0.000,0.000,100,0.250,-0.248,1,0.000,0.000,0,-135,0,0,0.000,0.000,0.000,0,0,1368,1368,1368,1368,0,0,5,516,-38,-48,55,-0.1,0.0,74,124,35,1500,1800,1800,11.9,2.95,31
[FLT] 1153,10,guard,0.000,0.000,0.000,100,0.300,-0.151,1,0.000,0.000,0,-119,0,0,0.000,0.000,0.000,0,0,1369,1369,1369,1369,0,0,5,516,-38,-48,55,-0.1,0.0,74,124,35,1500,1800,1800,11.9,2.92,31
[FLT] 1235,10,guard,0.000,0.000,0.000,100,0.280,-0.136,1,0.000,0.000,0,-76,0,0,0.000,0.000,0.000,0,0,1371,1371,1371,1371,0,4,-1,519,55,-68,-139,-0.1,0.0,74,124,35,1500,1800,1800,11.9,2.92,31
[FLT] 1316,10,guard,0.000,0.000,0.000,100,0.290,-0.099,1,0.000,0.000,0,-45,0,0,0.000,0.000,0.000,0,0,1372,1372,1372,1372,0,4,-1,519,55,-68,-139,0.1,0.0,75,124,35,1500,1800,1800,11.9,2.92,31
[FLT] 1399,10,guard,0.000,0.000,0.000,100,0.210,-0.143,1,0.000,0.000,0,-44,0,0,0.000,0.000,0.000,0,0,1373,1373,1373,1373,0,4,-1,519,55,-68,-139,0.1,0.0,75,124,35,1500,1800,1800,11.8,3.00,31
[FLT] 1476,10,guard,0.042,0.042,0.042,100,0.200,-0.117,1,0.042,0.026,6,-38,6,0,0.000,0.000,0.000,0,0,1374,1374,1374,1374,0,15,14,585,-33,44,-278,0.1,0.1,78,124,35,1500,1800,1800,11.8,3.00,31
[FLT] 1557,10,guard,0.042,0.042,0.042,100,0.200,-0.084,1,0.042,0.050,6,-26,6,0,0.000,0.000,0.000,0,0,1375,1375,1375,1375,0,15,14,585,-33,44,-278,0.1,0.1,78,124,35,1500,1800,1800,11.8,3.25,31
[FLT] 1639,10,guard,0.056,0.056,0.056,100,0.200,-0.056,1,0.056,0.057,6,-14,6,0,0.000,0.000,0.000,0,0,1377,1377,1377,1377,0,14,-1,510,153,-39,247,0.1,0.1,78,124,35,1500,1800,1800,11.8,3.25,31
[FLT] 1722,10,guard,0.079,0.079,0.079,100,0.080,-0.127,1,0.079,0.080,9,-34,9,0,0.000,0.000,0.000,0,0,1378,1378,1378,1378,0,14,-1,510,153,-39,247,0.1,0.3,76,125,35,1500,1800,1800,11.8,3.25,31
[FLT] 1804,10,guard,0.085,0.085,0.085,100,0.070,-0.089,1,0.085,0.087,9,-42,9,0,0.000,0.000,0.000,0,0,1379,1379,1379,1379,0,14,-1,510,153,-39,247,0.1,0.3,76,125,35,1500,1800,1800,11.8,3.02,31
[FLT] 1882,10,guard,0.091,0.091,0.091,100,0.090,-0.034,1,0.091,0.085,8,-31,8,0,0.000,0.000,0.000,0,0,1380,1380,1380,1380,0,-3,-11,431,-8,-5,392,0.2,0.1,73,125,35,1500,1800,1800,11.8,3.02,31
[FLT] 1963,10,guard,0.085,0.085,0.085,100,0.100,-0.002,1,0.085,0.081,8,-10,8,0,0.000,0.000,0.000,0,0,1381,1381,1381,1381,0,-3,-11,431,-8,-5,392,0.2,0.1,73,125,35,1500,1800,1800,11.8,3.40,31
[FLT] 2045,10,guard,0.070,0.070,0.070,100,0.090,0.006,1,0.070,0.080,8,-5,8,0,0.000,0.000,0.000,0,0,1383,1383,1383,1383,0,4,3,485,94,74,388,0.2,0.1,73,125,35,1500,1800,1800,11.8,3.40,31
[FLT] 2126,10,guard,0.000,0.000,0.000,100,0.080,0.002,1,0.000,0.038,2,-2,2,0,0.000,0.000,0.000,0,0,1384,1384,1384,1384,0,4,3,485,94,74,388,0.5,-0.1,68,124,35,1500,1800,1800,11.8,3.40,31
[FLT] 2209,10,guard,0.000,0.000,0.000,100,0.130,0.043,1,0.000,0.026,2,0,2,0,0.000,0.000,0.000,0,0,1385,1385,1385,1385,0,4,3,485,94,74,388,0.5,-0.1,68,124,35,1500,1800,1800,11.7,6.07,31
[FLT] 2287,10,guard,0.000,0.000,0.000,100,0.180,0.070,1,0.000,-0.023,-8,17,-8,0,0.000,0.000,0.000,0,0,1386,1386,1386,1386,0,-2,16,512,-193,261,33,-0.5,0.2,67,124,35,1500,1800,1800,11.7,6.07,31
[FLT] 2369,10,guard,0.060,0.060,0.060,100,0.130,0.027,1,0.060,-0.063,-8,3,-8,0,0.000,0.000,0.000,0,0,1388,1388,1388,1388,0,-2,16,512,-193,261,33,-0.5,0.2,67,124,35,1500,1800,1800,11.7,5.65,31
[FLT] 2451,10,guard,0.094,0.094,0.094,100,0.100,0.014,1,0.094,-0.075,-8,0,-8,0,0.000,0.000,0.000,0,0,1389,1389,1389,1389,0,15,2,447,200,33,-42,-0.5,0.2,67,124,35,1500,1800,1800,11.7,5.65,31
[FLT] 2532,10,guard,0.109,0.109,0.109,100,0.080,0.017,1,0.109,0.047,10,-2,10,0,0.000,0.000,0.000,0,0,1390,1390,1390,1390,0,15,2,447,200,33,-42,-0.2,0.1,68,125,35,1500,1800,1800,11.7,5.65,31
[FLT] 2614,10,guard,0.109,0.109,0.109,100,0.080,0.035,1,0.109,0.084,10,-5,10,0,0.000,0.000,0.000,0,0,1391,1391,1391,1391,0,15,2,447,200,33,-42,-0.2,0.1,68,125,35,1500,1800,1800,11.6,5.00,31
[FLT] 2692,10,guard,0.095,0.095,0.095,100,0.080,0.048,1,0.095,0.073,5,-3,5,0,0.000,0.000,0.000,0,0,1392,1392,1392,1392,0,9,5,473,77,34,17,0.0,-0.2,68,125,35,1500,1800,1800,11.6,5.00,31
[FLT] 2773,10,guard,0.073,0.073,0.073,100,0.080,0.054,1,0.073,0.057,5,0,5,0,0.000,0.000,0.000,0,0,1394,1394,1394,1394,0,9,5,473,77,34,17,0.0,-0.2,68,125,35,1500,1800,1800,11.6,5.05,31
[FLT] 2855,10,guard,0.042,0.042,0.042,100,0.080,0.052,1,0.042,0.052,5,0,5,0,0.000,0.000,0.000,0,0,1395,1395,1395,1395,0,-23,-19,535,134,-48,86,0.0,-0.2,68,125,35,1500,1800,1800,11.6,5.05,31
[FLT] 2937,10,guard,0.000,0.000,0.000,100,0.130,0.085,1,0.000,-0.012,-4,0,-4,0,0.000,0.000,0.000,0,0,1396,1396,1396,1396,0,-23,-19,535,134,-48,86,-1.4,-0.1,68,125,35,1500,1800,1800,11.6,5.05,31
[FLT] 3019,10,guard,0.000,0.000,0.000,100,0.180,0.102,1,0.000,-0.032,-4,23,-4,0,0.000,0.000,0.000,0,0,1397,1397,1397,1397,0,-23,-19,535,134,-48,86,-1.4,-0.1,68,125,35,1500,1800,1800,11.6,6.02,31
[FLT] 3097,10,guard,0.054,0.054,0.054,100,0.120,0.039,1,0.054,-0.024,-1,6,-1,0,0.000,0.000,0.000,0,0,1398,1398,1398,1398,0,2,-8,480,79,92,-415,-0.4,-0.1,74,125,35,1500,1800,1800,11.6,6.02,31
[FLT] 3178,10,guard,0.075,0.075,0.075,100,0.150,0.069,1,0.075,-0.014,-1,0,-1,0,0.000,0.000,0.000,0,0,1400,1400,1400,1400,0,2,-8,480,79,92,-415,-0.4,-0.1,74,125,35,1500,1800,1800,11.6,4.45,31
[FLT] 3260,10,guard,0.086,0.086,0.086,100,0.150,0.071,1,0.086,-0.011,-1,0,-1,0,0.000,0.000,0.000,0,0,1401,1401,1401,1401,0,12,3,583,-105,8,-13,-0.4,-0.1,74,125,35,1500,1800,1800,11.6,4.45,31
[FLT] 3342,10,guard,0.088,0.088,0.088,100,0.110,0.040,1,0.088,0.025,4,0,4,0,0.000,0.000,0.000,0,0,1402,1402,1402,1402,0,12,3,583,-105,8,-13,-0.7,0.6,77,124,35,1500,1800,1800,11.6,4.45,31
[FLT] 3425,10,guard,0.145,0.145,0.145,100,0.090,0.037,1,0.145,0.035,4,0,4,0,0.000,0.000,0.000,0,0,1403,1403,1403,1403,0,12,3,583,-105,8,-13,-0.7,0.6,77,124,35,1500,1800,1800,11.6,3.85,31
[FLT] 3503,10,cascade,0.144,0.144,0.144,100,0.100,0.069,1,0.152,0.070,11,-5,11,0,0.092,-0.013,0.022,2,0,1362,1395,1060,1660,1,17,9,523,82,-66,180,0.0,0.0,75,124,35,1500,1800,1800,11.6,3.85,31
[FLT] 3584,10,cascade,0.171,0.171,0.171,100,0.090,0.079,1,0.184,0.098,11,-2,11,0,0.093,-0.016,-0.005,-0,-0,1360,1395,1060,1660,1,17,9,523,82,-66,180,0.0,0.0,75,125,35,1500,1800,1800,11.6,3.50,31
[FLT] 3666,10,cascade,0.181,0.181,0.181,100,0.090,0.100,1,0.217,0.106,11,0,11,0,0.089,0.004,-0.017,-1,-0,1359,1395,1060,1660,1,14,31,455,-14,12,279,0.0,0.0,75,125,35,1500,1800,1800,11.6,3.50,31
[FLT] 3748,10,cascade,0.181,0.181,0.181,100,0.100,0.123,1,0.250,0.123,13,0,13,0,0.098,0.032,-0.025,-2,-0,1358,1395,1060,1660,1,14,31,455,-14,12,279,0.0,-0.5,72,124,35,1500,1800,1800,11.6,3.50,31
[FLT] 3831,10,cascade,0.184,0.184,0.184,100,0.110,0.144,1,0.283,0.128,13,0,13,0,0.107,0.061,-0.021,-1,-0,1359,1395,1060,1660,1,14,31,455,-14,12,279,0.0,-0.5,72,124,35,1500,1800,1800,11.7,3.87,31
[FLT] 3908,10,cascade,0.172,0.172,0.172,100,0.180,0.206,1,0.314,0.103,7,10,7,0,0.124,0.111,0.021,1,0,1361,1395,1060,1660,1,28,27,497,16,-72,564,0.1,-0.2,67,124,35,1500,1800,1800,11.7,3.87,31
[FLT] 3990,10,cascade,0.155,0.155,0.155,100,0.140,0.158,1,0.347,0.080,7,10,7,0,0.142,0.168,0.062,4,0,1364,1395,1060,1660,1,28,27,497,16,-72,564,0.1,-0.2,67,124,35,1500,1800,1800,11.6,6.30,31
[FLT] 4071,10,cascade,0.137,0.137,0.137,100,0.110,0.128,1,0.379,0.073,7,0,7,0,0.159,0.220,0.086,6,0,1366,1395,1060,1660,1,12,58,671,1,-20,752,0.1,-0.2,67,124,35,1500,1800,1800,11.6,6.30,31
[FLT] 4154,10,cascade,0.148,0.148,0.148,100,0.100,0.119,1,0.412,0.022,0,0,0,0,0.171,0.258,0.149,10,0,1370,1395,1060,1660,1,12,58,671,1,-20,752,0.6,0.6,59,124,35,1500,1800,1800,11.6,6.30,31
[FLT] 4236,10,cascade,0.173,0.173,0.173,100,0.090,0.119,1,0.445,0.007,0,-2,0,0,0.175,0.270,0.169,12,0,1372,1395,1060,1660,1,12,58,671,1,-20,752,0.6,0.6,59,124,35,1500,1800,1800,11.5,7.97,31
[FLT] 4314,10,cascade,0.203,0.203,0.203,100,0.060,0.108,1,0.476,0.046,10,-10,10,0,0.172,0.260,0.126,9,0,1369,1395,1060,1660,1,-16,-51,598,48,44,107,-0.3,-0.3,55,124,35,1500,1800,1800,11.5,7.97,31
[FLT] 4395,10,cascade,0.256,0.256,0.256,100,0.090,0.157,1,0.509,0.083,10,0,10,0,0.162,0.228,0.078,5,0,1365,1395,1060,1660,1,-16,-51,598,48,44,107,-0.3,-0.3,55,124,35,1500,1800,1800,11.4,8.55,31
[FLT] 4477,10,cascade,0.256,0.256,0.256,100,0.130,0.210,1,0.542,0.095,10,0,10,0,0.171,0.257,0.076,5,0,1365,1395,1060,1660,1,4,-13,624,-128,-154,223,-0.3,-0.3,55,124,35,1500,1800,1800,11.4,8.55,31
[FLT] 4557,10,cascade,0.322,0.322,0.322,100,0.200,0.291,1,0.574,0.195,24,17,24,0,0.150,0.193,-0.045,-3,-0,1357,1356,1060,1660,0,17,21,625,-167,-117,91,-0.2,-0.2,52,124,35,1500,1800,1800,11.4,8.55,31
[FLT] 4638,10,cascade,0.405,0.405,0.405,100,0.260,0.364,1,0.606,0.226,24,37,24,0,0.106,0.133,-0.120,-8,-0,1352,1351,1060,1660,0,17,21,625,-167,-117,91,-0.2,-0.2,52,124,35,1500,1800,1800,11.4,7.50,31
[FLT] 4720,10,cascade,0.481,0.481,0.481,100,0.360,0.470,1,0.639,0.472,62,62,40,1,0.013,0.016,-0.459,-32,-0,1328,1327,1060,1660,0,6,29,393,146,108,-349,-0.2,-0.2,52,124,35,1500,1800,1800,11.4,7.50,31
[FLT] 4802,10,cascade,0.577,0.577,0.577,100,0.410,0.533,1,0.672,0.643,72,72,40,1,-0.079,-0.098,-0.721,-50,-0,1310,1309,1060,1660,0,6,29,393,146,108,-349,0.5,-0.2,56,125,35,1500,1800,1800,11.4,7.50,31
[FLT] 4884,10,cascade,0.647,0.647,0.647,100,0.550,0.667,1,0.704,0.789,90,90,40,1,-0.117,-0.179,-0.906,-63,-0,1297,1296,1060,1660,0,6,29,393,146,108,-349,0.5,-0.2,56,125,35,1500,1800,1800,11.4,4.85,31
[FLT] 4962,10,cascade,0.672,0.672,0.672,100,0.640,0.737,1,0.736,0.969,108,108,53,1,-0.129,-0.227,-1.098,-77,-0,1283,1283,1060,1660,0,-33,-23,261,26,-3,-490,0.3,-0.7,62,125,35,1500,1800,1800,11.4,4.85,31
[FLT] 5043,10,cascade,0.655,0.655,0.655,100,0.690,0.760,1,0.768,1.026,104,104,53,1,-0.119,-0.187,-1.144,-80,-0,1280,1279,1060,1660,0,-33,-23,261,26,-3,-490,0.3,-0.7,62,125,35,1500,1800,1800,11.5,2.97,31
[FLT] 5125,10,cascade,0.605,0.605,0.605,100,0.720,0.751,1,0.801,0.977,93,93,31,1,-0.078,-0.097,-1.055,-74,-0,1286,1286,1060,1660,0,5,5,373,-13,-30,-393,0.3,-0.7,62,125,35,1500,1800,1800,11.5,2.97,31
[FLT] 5207,10,cascade,0.605,0.605,0.605,100,0.680,0.683,1,0.834,0.732,55,55,31,1,0.007,0.009,-0.725,-51,-0,1309,1309,1060,1660,0,5,5,373,-13,-30,-393,0.2,-0.3,67,125,35,1500,1800,1800,11.5,2.97,31
[FLT] 5289,10,cascade,0.539,0.539,0.539,100,0.590,0.572,1,0.866,0.345,8,8,31,1,0.160,0.224,-0.185,-13,-0,1347,1347,1060,1660,0,5,5,373,-13,-30,-393,0.2,-0.3,67,125,35,1500,1800,1800,11.6,3.25,31
[FLT] 5367,10,cascade,0.458,0.458,0.458,100,0.560,0.520,1,0.898,0.069,-9,-9,0,1,0.224,0.419,0.155,11,0,1371,1395,1060,1660,1,0,-6,641,-193,170,281,-1.6,1.7,68,125,35,1500,1800,1800,11.6,3.25,31
[FLT] 5448,10,cascade,0.388,0.388,0.388,100,0.490,0.429,1,0.930,0.021,0,-30,0,0,0.250,0.536,0.229,16,0,1376,1395,1060,1660,1,0,-6,641,-193,170,281,-1.6,1.7,68,124,35,1500,1800,1800,11.6,3.35,31
[FLT] 5529,10,cascade,0.323,0.323,0.323,100,0.430,0.354,1,0.962,-0.080,-20,-49,-20,0,0.250,0.663,0.330,23,0,1383,1395,1060,1660,1,6,16,519,-18,105,333,-1.6,1.7,68,124,35,1500,1800,1800,11.6,3.35,31
[FLT] 5611,10,cascade,0.262,0.262,0.262,100,0.400,0.314,1,0.995,-0.164,-20,-56,-20,0,0.250,0.782,0.414,29,0,1389,1395,1060,1660,1,6,16,519,-18,105,333,0.4,-0.3,64,125,35,1500,1800,1800,11.6,3.35,31
[FLT] 5693,10,cascade,0.188,0.188,0.188,100,0.330,0.232,1,1.000,-0.189,-20,-56,-20,0,0.250,0.869,0.439,31,0,1391,1395,1060,1660,1,6,16,519,-18,105,333,0.4,-0.3,64,125,35,1500,1800,1800,11.6,3.60,31
[FLT] 5771,10,cascade,0.112,0.112,0.112,100,0.260,0.152,1,1.000,-0.292,-34,-65,-34,0,0.250,0.976,0.542,38,0,1398,1397,1060,1660,0,29,-5,487,-93,100,445,0.0,-0.3,58,125,35,1500,1800,1800,11.6,3.60,31
[FLT] 5853,10,cascade,0.000,0.000,0.000,100,0.230,0.104,1,1.000,-0.326,-34,-67,-34,0,0.250,1.098,0.576,40,0,1400,1400,1060,1660,0,29,-5,487,-93,100,445,0.0,-0.3,58,124,35,1500,1800,1800,11.5,5.67,31
[FLT] 5934,10,cascade,0.000,0.000,0.000,100,0.070,-0.052,1,1.000,-0.409,-51,-87,-51,0,0.250,1.123,0.659,46,0,1406,1406,1060,1660,0,-73,0,597,549,-299,141,0.0,-0.3,58,124,35,1500,1800,1800,11.5,5.67,31
[FLT] 6016,10,cascade,0.092,0.092,0.092,100,0.100,0.005,1,1.000,-0.480,-51,-78,-51,0,0.250,1.052,0.730,51,0,1411,1411,1060,1660,0,-73,0,597,549,-299,141,0.0,3.0,56,124,35,1500,1800,1800,11.5,5.67,31
[FLT] 6098,10,cascade,0.139,0.139,0.139,100,0.090,0.026,1,1.000,-0.501,-51,-55,-51,0,0.250,1.011,0.751,53,0,1413,1412,1060,1660,0,-73,0,597,549,-299,141,0.0,3.0,56,124,35,1500,1800,1800,11.5,6.50,31
[FLT] 1,8,landing,0.183,0.183,0.183,100,0.110,0.061,1,1.000,-0.319,-8,-41,-8,0,-0.070,0.000,0.249,29,0,1349,1349,1140,1440,0,11,26,467,178,28,-14,0.0,3.0,56,124,35,1500,1800,1800,11.5,6.50,31
[FLT] 82,8,landing,0.183,0.183,0.183,100,0.090,0.070,1,1.000,-0.152,-8,-20,-8,0,-0.070,0.000,0.082,9,0,1329,1329,1140,1440,0,11,26,467,178,28,-14,-0.2,1.0,57,124,35,1500,1800,1800,11.5,6.50,31
[FLT] 164,8,landing,0.227,0.227,0.227,100,0.140,0.145,1,1.000,-0.102,-8,0,-8,0,-0.086,0.000,0.016,1,0,1316,1315,1140,1440,0,11,26,467,178,28,-14,-0.2,1.0,57,124,35,1500,1800,1800,11.5,5.07,31
[FLT] 242,8,landing,0.257,0.257,0.257,100,0.190,0.210,1,1.000,-0.005,4,5,4,0,-0.104,0.000,-0.099,-11,0,1298,1297,1140,1440,0,0,-2,304,116,42,-339,0.3,-0.1,60,124,35,1500,1800,1800,11.5,5.07,31
[FLT] 323,8,landing,0.246,0.246,0.246,100,0.200,0.225,1,1.000,0.026,4,14,4,0,-0.098,0.000,-0.124,-14,0,1297,1296,1140,1440,0,0,-2,304,116,42,-339,0.3,-0.1,60,125,35,1500,1800,1800,11.6,3.12,31
